,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2021-08-14,Sat,Matchweek 1,Away,L 1–5,Leeds United,Manchester Utd,Y,"FW,CM",90,0,0,0,0,2,1,0,0,49,2,0,0,0.1,0.1,0.0,2,0,34,46,73.9,3,31,2,1,1,1,0,1,0,0,0,0,0,0,0,0,518,80,19,90.5,12,16,75.0,2,5,40.0,0.0,0,3,0,0
1,2021-08-21,Sat,Matchweek 2,Home,D 2–2,Leeds United,Everton,Y,AM,59,1,0,0,0,3,2,0,0,39,1,0,0,0.5,0.5,0.1,4,0,28,33,84.8,2,20,2,0,0,3,1,0,0,0,0,0,0,0,0,0,343,62,20,87.0,5,7,71.4,1,1,100.0,0.0,3,2,0,0
3,2021-09-17,Fri,Matchweek 5,Away,D 1–1,Leeds United,Newcastle Utd,Y,CM,90,0,0,0,0,5,4,0,0,64,1,0,0,0.2,0.2,0.1,5,0,45,53,84.9,9,42,6,2,1,5,0,0,0,0,0,0,0,0,0,0,630,279,29,96.7,10,11,90.9,3,6,50.0,0.2,2,6,0,0
4,2021-09-25,Sat,Matchweek 6,Home,L 1–2,Leeds United,West Ham,Y,CM,90,0,1,0,0,2,0,0,0,38,2,0,2,0.4,0.4,0.2,6,1,23,30,76.7,6,22,1,0,0,5,0,0,0,0,1,0,0,0,0,0,330,77,14,100.0,8,13,61.5,1,1,100.0,0.1,3,2,2,0
5,2021-10-02,Sat,Matchweek 7,Home,W 1–0,Leeds United,Watford,Y,CM,89,0,0,0,0,2,1,0,0,54,1,0,0,0.1,0.1,0.2,7,1,32,46,69.6,6,34,4,1,0,6,0,0,1,0,1,0,0,0,0,0,466,152,16,76.2,12,15,80.0,2,7,28.6,0.1,3,1,1,0
6,2021-10-16,Sat,Matchweek 8,Away,L 0–1,Leeds United,Southampton,Y,"CM,AM",76,0,0,0,0,0,0,0,0,49,3,0,2,0.0,0.0,0.0,1,0,31,41,75.6,5,16,2,1,1,1,0,0,0,0,0,0,0,0,0,0,483,128,18,78.3,10,13,76.9,2,3,66.7,0.0,1,5,0,0
7,2021-10-23,Sat,Matchweek 9,Home,D 1–1,Leeds United,Wolves,Y,CM,61,0,0,0,0,1,1,0,0,31,0,0,0,0.0,0.0,0.0,2,0,21,30,70.0,1,23,0,2,2,1,0,0,1,0,0,0,0,0,0,0,281,25,13,68.4,7,8,87.5,0,2,0.0,0.0,0,0,0,0
11,2021-11-30,Tue,Matchweek 14,Home,W 1–0,Leeds United,Crystal Palace,Y,CM,45,0,0,0,0,0,0,0,0,15,0,1,0,0.0,0.0,0.0,0,0,5,10,50.0,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,51,3,5,83.3,0,2,0.0,0,1,0.0,0.0,0,1,0,0
12,2021-12-05,Sun,Matchweek 15,Home,D 2–2,Leeds United,Brentford,N,CM,36,0,0,0,0,1,0,1,0,21,0,0,0,0.1,0.1,0.0,0,0,15,20,75.0,4,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,185,56,11,91.7,3,4,75.0,0,1,0.0,0.0,0,3,0,0
13,2021-12-14,Tue,Matchweek 17,Away,L 0–7,Leeds United,Manchester City,N,DM,53,0,0,0,0,1,0,0,0,31,2,1,1,0.0,0.0,0.0,1,0,19,23,82.6,3,17,2,1,1,1,0,0,0,0,0,0,0,0,0,0,259,83,12,100.0,5,7,71.4,1,2,50.0,0.0,0,2,0,0
14,2022-01-02,Sun,Matchweek 21,Home,W 3–1,Leeds United,Burnley,Y,"CM,AM",90,0,1,0,0,0,0,0,0,51,0,0,0,0.0,0.0,0.3,10,2,32,44,72.7,9,31,4,1,1,10,0,0,0,0,2,0,0,0,0,0,541,229,15,100.0,11,15,73.3,3,5,60.0,0.1,7,7,4,1
15,2022-01-16,Sun,Matchweek 22,Away,W 3–2,Leeds United,West Ham,Y,CM,90,0,0,0,0,2,1,0,0,52,2,2,1,0.4,0.4,0.1,3,1,33,42,78.6,3,34,2,1,0,2,0,0,0,0,0,0,0,1,0,0,364,148,17,89.5,9,10,90.0,0,1,0.0,0.2,1,2,4,1
16,2022-01-22,Sat,Matchweek 23,Home,L 0–1,Leeds United,Newcastle Utd,Y,DM,79,0,0,0,0,2,0,0,0,48,1,1,1,0.0,0.0,0.0,1,0,28,34,82.4,3,24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,339,82,21,87.5,3,4,75.0,1,1,100.0,0.0,0,1,0,0
17,2022-02-09,Wed,Matchweek 24,Away,D 3–3,Leeds United,Aston Villa,Y,DM,84,0,0,0,0,4,2,0,0,33,0,1,0,0.2,0.2,0.0,3,1,19,26,73.1,4,24,0,1,0,2,0,0,0,0,1,0,0,0,0,0,303,68,11,84.6,5,8,62.5,2,4,50.0,0.0,0,4,0,0
18,2022-02-12,Sat,Matchweek 25,Away,L 0–3,Leeds United,Everton,Y,CM,45,0,0,0,0,0,0,0,0,24,1,0,1,0.0,0.0,0.0,1,0,15,21,71.4,4,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,199,65,6,54.5,5,5,100.0,1,2,50.0,0.0,0,1,1,0
19,2022-02-20,Sun,Matchweek 26,Home,L 2–4,Leeds United,Manchester Utd,Y,"CM,AM",90,0,0,0,0,7,2,1,0,57,3,1,0,0.3,0.3,0.4,3,0,30,41,73.2,5,36,5,3,2,2,0,1,0,0,0,0,0,0,0,0,426,170,21,95.5,9,13,69.2,0,3,0.0,0.2,2,3,1,0
20,2022-02-23,Wed,Matchweek 19,Away,L 0–6,Leeds United,Liverpool,Y,CM,45,0,0,0,0,0,0,0,0,19,1,0,0,0.0,0.0,0.0,0,0,12,17,70.6,2,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,215,56,8,80.0,2,3,66.7,2,3,66.7,0.1,0,2,0,0
21,2022-02-26,Sat,Matchweek 27,Home,L 0–4,Leeds United,Tottenham,N,CM,45,0,0,0,0,1,1,1,0,32,2,0,0,0.1,0.1,0.0,2,0,24,27,88.9,6,11,0,1,1,1,1,0,0,0,0,0,0,0,0,0,406,176,9,81.8,13,13,100.0,1,1,100.0,0.0,0,1,2,0
22,2022-03-05,Sat,Matchweek 28,Away,L 0–1,Leeds United,Leicester City,Y,DM,69,0,0,0,0,0,0,0,0,48,5,0,2,0.0,0.0,0.0,2,0,26,35,74.3,2,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,413,168,13,86.7,11,14,78.6,2,3,66.7,0.0,0,3,0,0
23,2022-03-10,Thu,Matchweek 20,Home,L 0–3,Leeds United,Aston Villa,N,DM,24,0,0,0,0,0,0,0,0,26,1,1,1,0.0,0.0,0.0,1,0,16,21,76.2,1,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,313,147,7,87.5,7,7,100.0,2,5,40.0,0.0,0,2,0,0
24,2022-03-13,Sun,Matchweek 29,Home,W 2–1,Leeds United,Norwich City,Y,"DM,AM",89,0,0,0,0,0,0,0,0,60,5,0,1,0.0,0.0,0.1,1,0,39,47,83.0,4,28,1,4,2,1,0,0,0,0,0,0,0,0,0,0,609,215,20,95.2,11,14,78.6,4,7,57.1,0.6,2,3,1,0
25,2022-03-18,Fri,Matchweek 30,Away,W 3–2,Leeds United,Wolves,Y,DM,44,0,0,0,0,0,0,0,0,32,0,2,1,0.0,0.0,0.0,1,0,24,28,85.7,2,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,359,137,16,94.1,7,10,70.0,1,1,100.0,0.0,0,1,0,0
26,2022-04-02,Sat,Matchweek 31,Home,D 1–1,Leeds United,Southampton,Y,DM,65,0,0,0,0,2,0,0,0,40,3,0,1,0.1,0.1,0.0,0,0,21,30,70.0,4,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,254,134,16,80.0,5,8,62.5,0,2,0.0,0.0,0,2,1,0
27,2022-04-09,Sat,Matchweek 32,Away,W 3–0,Leeds United,Watford,Y,DM,58,0,0,0,0,0,0,0,0,44,2,0,2,0.0,0.0,0.0,1,0,24,37,64.9,1,21,0,1,1,1,0,0,0,0,0,0,0,0,0,0,306,95,15,88.2,5,11,45.5,2,6,33.3,0.0,0,1,0,0
28,2022-04-25,Mon,Matchweek 34,Away,D 0–0,Leeds United,Crystal Palace,Y,DM,45,0,0,0,0,0,0,0,0,24,2,0,1,0.0,0.0,0.0,2,0,13,18,72.2,1,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,185,100,5,83.3,4,6,66.7,1,3,33.3,0.0,0,1,0,0
29,2022-04-30,Sat,Matchweek 35,Home,L 0–4,Leeds United,Manchester City,Y,CM,90,0,0,0,0,0,0,0,0,54,3,1,0,0.0,0.0,0.4,1,0,37,48,77.1,4,34,2,1,1,1,0,0,0,0,0,0,0,0,0,0,479,163,17,94.4,13,19,68.4,1,3,33.3,0.1,1,3,1,0
30,2022-05-08,Sun,Matchweek 36,Away,L 1–2,Leeds United,Arsenal,Y,"DM,CM",45,0,0,0,0,0,0,1,0,32,1,0,0,0.0,0.0,0.0,0,0,22,28,78.6,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,70,9,90.0,9,12,75.0,1,2,50.0,0.0,0,0,0,0
31,2022-05-11,Wed,Matchweek 33,Home,L 0–3,Leeds United,Chelsea,N,"CB,CM",32,0,0,0,0,1,0,0,0,20,0,0,0,0.0,0.0,0.0,1,0,17,18,94.4,1,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,228,71,7,87.5,6,6,100.0,1,1,100.0,0.0,0,2,0,0
32,2022-05-15,Sun,Matchweek 37,Home,D 1–1,Leeds United,Brighton,Y,DM,82,0,0,0,0,2,2,0,0,48,1,0,2,0.3,0.3,0.1,4,0,31,35,88.6,1,26,0,1,1,4,0,0,0,0,0,0,0,0,0,0,375,123,16,100.0,6,7,85.7,1,2,50.0,0.1,2,2,1,0
