,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2021-08-14,Sat,Matchweek 1,Away,W 2–1,Brighton,Burnley,Y,GK,90.0,35.0,56.0,62.5,835.0,483.0,8.0,8.0,100.0,20.0,20.0,100.0,7.0,28.0,25.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,Match Report
1,2021-08-21,Sat,Matchweek 2,Home,W 2–0,Brighton,Watford,Y,GK,90.0,28.0,40.0,70.0,572.0,367.0,10.0,10.0,100.0,16.0,19.0,84.2,2.0,11.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
2,2021-08-28,Sat,Matchweek 3,Home,L 0–2,Brighton,Everton,Y,GK,90.0,35.0,43.0,81.4,785.0,442.0,5.0,5.0,100.0,26.0,27.0,96.3,4.0,11.0,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
3,2021-09-11,Sat,Matchweek 4,Away,W 1–0,Brighton,Brentford,Y,GK,90.0,23.0,40.0,57.5,651.0,412.0,6.0,6.0,100.0,9.0,9.0,100.0,8.0,23.0,34.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
4,2021-09-19,Sun,Matchweek 5,Home,W 2–1,Brighton,Leicester City,Y,GK,90.0,21.0,29.0,72.4,686.0,449.0,4.0,4.0,100.0,7.0,7.0,100.0,10.0,18.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
5,2021-09-27,Mon,Matchweek 6,Away,D 1–1,Brighton,Crystal Palace,Y,GK,90.0,51.0,67.0,76.1,1337.0,810.0,15.0,15.0,100.0,22.0,23.0,95.7,13.0,28.0,46.4,0.0,0.3,0.2,1.0,3.0,0.0,0.0,0.0,Match Report
6,2021-10-02,Sat,Matchweek 7,Home,D 0–0,Brighton,Arsenal,Y,GK,90.0,35.0,43.0,81.4,1120.0,747.0,8.0,8.0,100.0,13.0,13.0,100.0,14.0,22.0,63.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Match Report
7,2021-10-16,Sat,Matchweek 8,Away,D 0–0,Brighton,Norwich City,Y,GK,90.0,32.0,39.0,82.1,863.0,579.0,5.0,5.0,100.0,18.0,18.0,100.0,9.0,16.0,56.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
8,2021-10-23,Sat,Matchweek 9,Home,L 1–4,Brighton,Manchester City,Y,GK,90.0,67.0,77.0,87.0,1550.0,803.0,11.0,11.0,100.0,43.0,43.0,100.0,13.0,23.0,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
9,2021-10-30,Sat,Matchweek 10,Away,D 2–2,Brighton,Liverpool,Y,GK,90.0,30.0,49.0,61.2,883.0,521.0,4.0,4.0,100.0,13.0,13.0,100.0,13.0,31.0,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
10,2021-11-06,Sat,Matchweek 11,Home,D 1–1,Brighton,Newcastle Utd,Y,GK,89.0,32.0,43.0,74.4,698.0,327.0,9.0,9.0,100.0,19.0,20.0,95.0,4.0,13.0,30.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Match Report
12,2021-11-27,Sat,Matchweek 13,Home,D 0–0,Brighton,Leeds United,Y,GK,90.0,32.0,41.0,78.0,723.0,395.0,6.0,6.0,100.0,21.0,21.0,100.0,5.0,14.0,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
13,2021-12-01,Wed,Matchweek 14,Away,D 1–1,Brighton,West Ham,Y,GK,90.0,44.0,49.0,89.8,948.0,542.0,13.0,13.0,100.0,27.0,27.0,100.0,4.0,9.0,44.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
14,2021-12-04,Sat,Matchweek 15,Away,D 1–1,Brighton,Southampton,Y,GK,90.0,23.0,48.0,47.9,641.0,398.0,4.0,4.0,100.0,13.0,14.0,92.9,6.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
15,2021-12-15,Wed,Matchweek 17,Home,L 0–1,Brighton,Wolves,Y,GK,90.0,27.0,35.0,77.1,687.0,485.0,3.0,3.0,100.0,20.0,20.0,100.0,4.0,11.0,36.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Match Report
16,2021-12-26,Sun,Matchweek 19,Home,W 2–0,Brighton,Brentford,Y,GK,90.0,22.0,35.0,62.9,619.0,445.0,4.0,4.0,100.0,8.0,9.0,88.9,10.0,21.0,47.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
17,2021-12-29,Wed,Matchweek 20,Away,D 1–1,Brighton,Chelsea,Y,GK,90.0,36.0,40.0,90.0,862.0,464.0,10.0,10.0,100.0,17.0,17.0,100.0,9.0,13.0,69.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
18,2022-01-02,Sun,Matchweek 21,Away,W 3–2,Brighton,Everton,Y,GK,90.0,16.0,36.0,44.4,509.0,348.0,2.0,2.0,100.0,8.0,8.0,100.0,6.0,26.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
19,2022-01-14,Fri,Matchweek 22,Home,D 1–1,Brighton,Crystal Palace,Y,GK,90.0,21.0,28.0,75.0,425.0,210.0,1.0,1.0,100.0,19.0,19.0,100.0,1.0,8.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
20,2022-01-18,Tue,Matchweek 24,Home,D 1–1,Brighton,Chelsea,Y,GK,90.0,28.0,30.0,93.3,758.0,417.0,4.0,4.0,100.0,13.0,13.0,100.0,10.0,12.0,83.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
21,2022-01-23,Sun,Matchweek 23,Away,D 1–1,Brighton,Leicester City,Y,GK,90.0,48.0,55.0,87.3,1219.0,725.0,8.0,8.0,100.0,24.0,24.0,100.0,15.0,22.0,68.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
22,2022-02-12,Sat,Matchweek 25,Away,W 2–0,Brighton,Watford,Y,GK,90.0,26.0,40.0,65.0,806.0,587.0,1.0,1.0,100.0,15.0,16.0,93.8,10.0,23.0,43.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
23,2022-02-15,Tue,Matchweek 18,Away,L 0–2,Brighton,Manchester Utd,Y,GK,90.0,32.0,43.0,74.4,825.0,562.0,6.0,6.0,100.0,18.0,18.0,100.0,8.0,19.0,42.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
24,2022-02-19,Sat,Matchweek 26,Home,L 0–3,Brighton,Burnley,Y,GK,90.0,31.0,42.0,73.8,911.0,571.0,3.0,3.0,100.0,16.0,18.0,88.9,12.0,20.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
25,2022-02-26,Sat,Matchweek 27,Home,L 0–2,Brighton,Aston Villa,Y,GK,90.0,37.0,43.0,86.0,876.0,474.0,9.0,9.0,100.0,19.0,19.0,100.0,9.0,15.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Match Report
26,2022-03-05,Sat,Matchweek 28,Away,L 1–2,Brighton,Newcastle Utd,Y,GK,90.0,25.0,34.0,73.5,668.0,507.0,8.0,8.0,100.0,10.0,10.0,100.0,7.0,16.0,43.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
