,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2021-08-13,Fri,Matchweek 1,Home,W 2–0,Brentford,Arsenal,Y,WB,90,13,23,56.5,260,181,6,7,85.7,4,4,100.0,3,8,37.5,0,0.3,0.2,1,2,1,0,1,Match Report
1,2021-08-21,Sat,Matchweek 2,Away,D 0–0,Brentford,Crystal Palace,Y,WB,90,19,34,55.9,367,161,9,13,69.2,4,7,57.1,4,9,44.4,0,0.1,0.1,2,2,3,0,4,Match Report
2,2021-08-28,Sat,Matchweek 3,Away,D 1–1,Brentford,Aston Villa,Y,WB,90,16,29,55.2,310,143,6,8,75.0,7,9,77.8,2,6,33.3,0,0.0,0.0,0,1,1,0,2,Match Report
3,2021-09-11,Sat,Matchweek 4,Home,L 0–1,Brentford,Brighton,Y,WB,60,7,16,43.8,48,30,6,7,85.7,0,1,0.0,0,3,0.0,0,0.0,0.0,0,0,0,0,0,Match Report
4,2021-09-18,Sat,Matchweek 5,Away,W 2–0,Brentford,Wolves,Y,WB,67,8,27,29.6,181,86,3,4,75.0,3,9,33.3,2,9,22.2,0,0.0,0.1,0,1,0,0,2,Match Report
5,2021-09-25,Sat,Matchweek 6,Home,D 3–3,Brentford,Liverpool,Y,"WB,RM",90,17,28,60.7,300,148,9,10,90.0,5,10,50.0,2,6,33.3,0,0.0,0.5,0,2,0,0,2,Match Report
6,2021-10-03,Sun,Matchweek 7,Away,W 2–1,Brentford,West Ham,Y,WB,90,13,23,56.5,181,91,8,10,80.0,5,7,71.4,0,5,0.0,0,0.0,0.0,0,2,0,0,4,Match Report
7,2021-10-16,Sat,Matchweek 8,Home,L 0–1,Brentford,Chelsea,Y,WB,71,9,20,45.0,149,79,3,7,42.9,4,6,66.7,1,3,33.3,0,0.0,0.0,0,0,2,1,1,Match Report
8,2021-10-24,Sun,Matchweek 9,Home,L 1–2,Brentford,Leicester City,Y,WB,90,29,47,61.7,472,219,15,18,83.3,12,19,63.2,2,8,25.0,0,0.1,0.3,2,5,2,1,5,Match Report
9,2021-10-30,Sat,Matchweek 10,Away,L 1–3,Brentford,Burnley,Y,WB,76,34,56,60.7,498,206,21,24,87.5,12,16,75.0,1,9,11.1,0,0.2,0.1,1,5,2,1,8,Match Report
10,2021-11-06,Sat,Matchweek 11,Home,L 1–2,Brentford,Norwich City,Y,WB,90,32,56,57.1,455,177,20,25,80.0,10,20,50.0,1,5,20.0,0,0.0,0.0,0,6,2,1,6,Match Report
11,2021-11-20,Sat,Matchweek 12,Away,D 3–3,Brentford,Newcastle Utd,Y,WB,90,19,31,61.3,313,165,13,17,76.5,4,6,66.7,2,6,33.3,2,0.4,0.3,2,1,3,1,4,Match Report
12,2021-11-28,Sun,Matchweek 13,Home,W 1–0,Brentford,Everton,Y,WB,86,16,29,55.2,256,172,9,9,100.0,3,10,30.0,3,8,37.5,0,0.0,0.0,0,1,0,0,2,Match Report
13,2021-12-02,Thu,Matchweek 14,Away,L 0–2,Brentford,Tottenham,Y,WB,69,12,20,60.0,159,25,8,10,80.0,4,9,44.4,0,1,0.0,0,0.0,0.0,0,1,0,0,0,Match Report
14,2021-12-05,Sun,Matchweek 15,Away,D 2–2,Brentford,Leeds United,Y,FW,71,11,21,52.4,149,53,7,11,63.6,4,6,66.7,0,2,0.0,0,0.0,0.0,1,2,1,0,3,Match Report
16,2021-12-26,Sun,Matchweek 19,Away,L 0–2,Brentford,Brighton,Y,WB,90,26,46,56.5,530,154,9,14,64.3,13,19,68.4,4,7,57.1,0,0.0,0.1,2,2,1,1,2,Match Report
18,2022-01-02,Sun,Matchweek 21,Home,W 2–1,Brentford,Aston Villa,Y,WB,53,15,21,71.4,264,77,8,8,100.0,6,8,75.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0,Match Report
19,2022-01-11,Tue,Matchweek 18,Away,L 1–4,Brentford,Southampton,Y,WB,75,12,21,57.1,185,45,6,8,75.0,3,5,60.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0,Match Report
20,2022-01-16,Sun,Matchweek 22,Away,L 0–3,Brentford,Liverpool,N,WB,42,12,20,60.0,155,61,9,10,90.0,3,5,60.0,0,5,0.0,0,0.0,0.0,0,3,0,0,1,Match Report
21,2022-01-19,Wed,Matchweek 17,Home,L 1–3,Brentford,Manchester Utd,Y,WB,63,6,17,35.3,82,19,4,7,57.1,2,3,66.7,0,4,0.0,0,0.0,0.0,0,0,0,0,1,Match Report
22,2022-01-22,Sat,Matchweek 23,Home,L 1–2,Brentford,Wolves,Y,WB,82,24,33,72.7,350,114,14,16,87.5,7,12,58.3,1,1,100.0,0,0.0,0.0,0,2,0,0,2,Match Report
23,2022-02-09,Wed,Matchweek 24,Away,L 0–2,Brentford,Manchester City,Y,FW,61,7,17,41.2,79,17,3,6,50.0,2,5,40.0,0,1,0.0,0,0.0,0.0,1,0,0,0,0,Match Report
24,2022-02-12,Sat,Matchweek 25,Home,D 0–0,Brentford,Crystal Palace,Y,WB,85,22,35,62.9,285,150,14,16,87.5,6,11,54.5,1,3,33.3,0,0.1,0.2,1,2,2,0,4,Match Report
25,2022-02-19,Sat,Matchweek 26,Away,L 1–2,Brentford,Arsenal,Y,WB,83,15,27,55.6,170,60,9,12,75.0,3,8,37.5,0,4,0.0,0,0.0,0.0,0,1,0,0,1,Match Report
26,2022-02-26,Sat,Matchweek 27,Home,L 0–2,Brentford,Newcastle Utd,N,RB,19,8,11,72.7,99,25,5,6,83.3,3,4,75.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,Match Report
27,2022-03-05,Sat,Matchweek 28,Away,W 3–1,Brentford,Norwich City,Y,LW,81,11,18,61.1,130,27,9,11,81.8,1,3,33.3,1,2,50.0,0,0.0,0.0,1,0,0,0,0,Match Report
28,2022-03-12,Sat,Matchweek 29,Home,W 2–0,Brentford,Burnley,Y,LW,74,24,32,75.0,516,189,12,14,85.7,6,8,75.0,6,10,60.0,0,0.4,0.2,3,4,4,3,3,Match Report
29,2022-03-20,Sun,Matchweek 30,Away,L 1–2,Brentford,Leicester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
31,2022-04-10,Sun,Matchweek 32,Home,W 2–0,Brentford,West Ham,N,LW,13,4,5,80.0,53,34,3,3,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Match Report
33,2022-05-15,Sun,Matchweek 37,Away,W 3–2,Brentford,Everton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
34,2022-05-22,Sun,Matchweek 38,Home,L 1–2,Brentford,Leeds United,N,"LB,WB",17,8,10,80.0,96,28,5,5,100.0,3,4,75.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,Match Report
