,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2021-08-14,Sat,Matchweek 1,Home,W 3–2,Watford,Aston Villa,Y,CM,68,11,14,78.6,171,53,4,5,80.0,5,6,83.3,1,2,50.0,0,0.0,0.0,0,2,0,0,4,Match Report
2,2021-08-29,Sun,Matchweek 3,Away,L 0–1,Watford,Tottenham,Y,CM,90,19,29,65.5,336,20,9,14,64.3,6,9,66.7,2,2,100.0,0,0.0,0.0,0,1,0,0,1,Match Report
3,2021-09-11,Sat,Matchweek 4,Home,L 0–2,Watford,Wolves,Y,CM,90,12,17,70.6,194,66,6,7,85.7,5,6,83.3,0,2,0.0,0,0.0,0.0,0,3,0,0,4,Match Report
4,2021-09-18,Sat,Matchweek 5,Away,W 3–1,Watford,Norwich City,Y,DM,90,25,38,65.8,400,110,12,18,66.7,9,13,69.2,2,3,66.7,0,0.0,0.0,1,1,0,0,2,Match Report
5,2021-09-25,Sat,Matchweek 6,Home,D 1–1,Watford,Newcastle Utd,Y,DM,63,24,32,75.0,454,67,14,16,87.5,7,10,70.0,3,4,75.0,0,0.0,0.0,1,1,0,0,1,Match Report
6,2021-10-02,Sat,Matchweek 7,Away,L 0–1,Watford,Leeds United,Y,"DM,CM",90,16,22,72.7,347,145,4,4,100.0,9,11,81.8,3,5,60.0,0,0.0,0.0,0,4,0,0,4,Match Report
7,2021-10-16,Sat,Matchweek 8,Home,L 0–5,Watford,Liverpool,Y,"CM,DM",90,15,20,75.0,208,38,11,12,91.7,3,4,75.0,1,3,33.3,0,0.0,0.0,0,0,0,0,1,Match Report
8,2021-10-23,Sat,Matchweek 9,Away,W 5–2,Watford,Everton,Y,"CM,DM",90,31,39,79.5,481,157,15,17,88.2,14,15,93.3,1,3,33.3,0,0.0,0.1,1,2,1,0,3,Match Report
9,2021-10-30,Sat,Matchweek 10,Home,L 0–1,Watford,Southampton,Y,"DM,CM,RB",90,22,41,53.7,355,176,10,15,66.7,12,18,66.7,0,5,0.0,0,0.0,0.0,0,3,0,0,5,Match Report
10,2021-11-07,Sun,Matchweek 11,Away,L 0–1,Watford,Arsenal,Y,"CM,DM",88,16,29,55.2,377,58,6,10,60.0,5,9,55.6,5,7,71.4,0,0.0,0.0,0,2,0,0,1,Match Report
