,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2021-08-13,Fri,Matchweek 1,Away,L 0–2,Arsenal,Brentford,Y,DM,90,64,73,87.7,1057,240,31,34,91.2,29,31,93.5,2,5,40.0,0,0.1,0.2,2,6,4,1,5,Match Report
1,2021-08-22,Sun,Matchweek 2,Home,L 0–2,Arsenal,Chelsea,Y,DM,90,34,42,81.0,594,279,15,17,88.2,12,15,80.0,4,7,57.1,0,0.0,0.0,0,4,1,0,2,Match Report
2,2021-08-28,Sat,Matchweek 3,Away,L 0–5,Arsenal,Manchester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
3,2021-09-11,Sat,Matchweek 4,Home,W 1–0,Arsenal,Norwich City,Y,DM,61,45,52,86.5,700,185,22,23,95.7,19,19,100.0,2,7,28.6,0,0.0,0.0,0,4,0,0,4,Match Report
4,2021-09-18,Sat,Matchweek 5,Away,W 1–0,Arsenal,Burnley,N,DM,30,23,28,82.1,293,113,16,18,88.9,6,8,75.0,0,1,0.0,0,0.0,0.0,1,1,0,0,2,Match Report
5,2021-09-26,Sun,Matchweek 6,Home,W 3–1,Arsenal,Tottenham,N,DM,9,3,3,100.0,74,46,1,1,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,Match Report
7,2021-10-18,Mon,Matchweek 8,Home,D 2–2,Arsenal,Crystal Palace,N,"DM,CM",45,43,44,97.7,836,127,18,18,100.0,15,16,93.8,9,9,100.0,0,0.0,0.0,1,6,0,0,3,Match Report
8,2021-10-22,Fri,Matchweek 9,Home,W 3–1,Arsenal,Aston Villa,Y,DM,72,39,46,84.8,560,147,21,24,87.5,16,19,84.2,1,2,50.0,0,0.1,0.2,2,2,1,0,4,Match Report
9,2021-10-30,Sat,Matchweek 10,Away,W 2–0,Arsenal,Leicester City,Y,CM,90,26,29,89.7,435,84,11,13,84.6,13,13,100.0,1,2,50.0,0,0.0,0.0,0,3,0,0,2,Match Report
10,2021-11-07,Sun,Matchweek 11,Home,W 1–0,Arsenal,Watford,Y,"CM,DM",90,62,71,87.3,1304,345,12,15,80.0,42,46,91.3,7,8,87.5,0,0.0,0.0,0,7,1,0,12,Match Report
12,2021-11-27,Sat,Matchweek 13,Home,W 2–0,Arsenal,Newcastle Utd,Y,CM,90,82,89,92.1,1241,389,48,49,98.0,27,31,87.1,5,7,71.4,0,0.6,0.3,6,13,4,0,15,Match Report
