,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2021-08-13,Fri,Matchweek 1,Home,W 2–0,Brentford,Arsenal,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
3,2021-09-11,Sat,Matchweek 4,Home,L 0–1,Brentford,Brighton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
4,2021-09-18,Sat,Matchweek 5,Away,W 2–0,Brentford,Wolves,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
12,2021-12-26,Sun,Matchweek 19,Away,L 0–2,Brentford,Brighton,N,FW,50,9,14,64.3,151,33,5,8,62.5,4,4,100.0,0,1,0.0,0,0.2,0.0,2,2,1,0,3,Match Report
14,2022-01-02,Sun,Matchweek 21,Home,W 2–1,Brentford,Aston Villa,Y,FW,90,12,17,70.6,237,39,3,5,60.0,8,10,80.0,1,2,50.0,0,0.0,0.1,0,1,1,0,2,Match Report
17,2022-01-19,Wed,Matchweek 17,Home,L 1–3,Brentford,Manchester Utd,N,CM,24,11,14,78.6,161,19,6,7,85.7,5,5,100.0,0,2,0.0,0,0.0,0.0,0,1,0,0,2,Match Report
18,2022-01-22,Sat,Matchweek 23,Home,L 1–2,Brentford,Wolves,N,"FW,LW",33,3,6,50.0,53,16,2,2,100.0,0,1,0.0,1,2,50.0,0,0.0,0.0,0,1,0,0,1,Match Report
21,2022-02-19,Sat,Matchweek 26,Away,L 1–2,Brentford,Arsenal,Y,FW,90,13,19,68.4,184,66,10,13,76.9,1,1,100.0,2,2,100.0,0,0.0,0.0,0,2,1,0,4,Match Report
22,2022-02-26,Sat,Matchweek 27,Home,L 0–2,Brentford,Newcastle Utd,Y,LW,61,11,16,68.8,206,46,6,8,75.0,3,4,75.0,2,3,66.7,0,0.0,0.0,1,2,1,0,2,Match Report
28,2022-04-16,Sat,Matchweek 33,Away,W 2–1,Brentford,Watford,Y,LW,65,9,13,69.2,114,9,7,8,87.5,1,2,50.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,Match Report
31,2022-05-07,Sat,Matchweek 36,Home,W 3–0,Brentford,Southampton,Y,LW,67,9,19,47.4,108,55,5,8,62.5,3,6,50.0,0,1,0.0,0,0.0,0.0,0,1,1,0,3,Match Report
32,2022-05-15,Sun,Matchweek 37,Away,W 3–2,Brentford,Everton,Y,"LW,FW",74,14,19,73.7,177,14,9,11,81.8,4,4,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0,Match Report
