,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2021-08-14,Sat,Matchweek 1,Home,W 3–0,Chelsea,Crystal Palace,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
1,2021-08-22,Sun,Matchweek 2,Away,W 2–0,Chelsea,Arsenal,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
2,2021-08-28,Sat,Matchweek 3,Away,D 1–1,Chelsea,Liverpool,N,CB,45,12,16,75.0,221,51,4,5,80.0,7,9,77.8,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Match Report
3,2021-09-11,Sat,Matchweek 4,Home,W 3–0,Chelsea,Aston Villa,Y,CB,90,62,72,86.1,1202,736,24,26,92.3,25,28,89.3,10,15,66.7,0,0.0,0.0,1,3,0,0,2,Match Report
4,2021-09-19,Sun,Matchweek 5,Away,W 3–0,Chelsea,Tottenham,Y,CB,90,53,62,85.5,985,439,19,21,90.5,25,26,96.2,7,10,70.0,0,0.0,0.0,1,2,1,0,2,Match Report
5,2021-09-25,Sat,Matchweek 6,Home,L 0–1,Chelsea,Manchester City,N,CB,62,29,34,85.3,594,257,10,11,90.9,14,15,93.3,4,5,80.0,0,0.0,0.0,0,3,0,0,0,Match Report
6,2021-10-02,Sat,Matchweek 7,Home,W 3–1,Chelsea,Southampton,Y,CB,90,72,81,88.9,1414,653,29,31,93.5,31,37,83.8,11,12,91.7,0,0.0,0.0,1,5,0,0,7,Match Report
8,2021-10-23,Sat,Matchweek 9,Home,W 7–0,Chelsea,Norwich City,Y,CB,90,87,93,93.5,1595,781,32,34,94.1,42,43,97.7,10,11,90.9,0,0.1,0.0,1,3,0,0,3,Match Report
9,2021-10-30,Sat,Matchweek 10,Away,W 3–0,Chelsea,Newcastle Utd,Y,CB,90,89,95,93.7,1476,677,38,39,97.4,45,47,95.7,4,5,80.0,0,0.0,0.1,0,17,1,0,9,Match Report
10,2021-11-06,Sat,Matchweek 11,Home,D 1–1,Chelsea,Burnley,Y,CB,90,77,84,91.7,1398,697,33,33,100.0,34,36,94.4,9,14,64.3,0,0.0,0.0,0,8,1,0,3,Match Report
11,2021-11-20,Sat,Matchweek 12,Away,W 3–0,Chelsea,Leicester City,Y,CB,90,91,94,96.8,1766,912,34,34,100.0,48,50,96.0,8,9,88.9,0,0.0,0.0,0,3,1,0,3,Match Report
12,2021-11-28,Sun,Matchweek 13,Home,D 1–1,Chelsea,Manchester Utd,Y,CB,90,77,84,91.7,1726,658,15,17,88.2,44,45,97.8,15,19,78.9,0,0.0,0.0,0,6,0,0,2,Match Report
13,2021-12-01,Wed,Matchweek 14,Away,W 2–1,Chelsea,Watford,N,CB,45,18,24,75.0,389,143,4,5,80.0,9,9,100.0,3,7,42.9,0,0.0,0.0,0,1,0,0,0,Match Report
14,2021-12-04,Sat,Matchweek 15,Away,L 2–3,Chelsea,West Ham,Y,CB,90,50,57,87.7,973,441,17,19,89.5,28,30,93.3,5,7,71.4,0,0.0,0.0,0,4,0,0,2,Match Report
15,2021-12-11,Sat,Matchweek 16,Home,W 3–2,Chelsea,Leeds United,Y,CB,90,59,66,89.4,1207,597,20,20,100.0,31,35,88.6,7,10,70.0,0,0.0,0.1,0,10,1,0,8,Match Report
16,2021-12-16,Thu,Matchweek 17,Home,D 1–1,Chelsea,Everton,Y,CB,90,143,149,96.0,2216,880,77,79,97.5,54,55,98.2,7,9,77.8,0,0.0,0.1,0,17,2,0,12,Match Report
17,2021-12-19,Sun,Matchweek 18,Away,D 0–0,Chelsea,Wolves,Y,CB,90,118,123,95.9,2139,759,39,40,97.5,71,72,98.6,6,8,75.0,0,0.0,0.1,0,10,1,0,8,Match Report
18,2021-12-26,Sun,Matchweek 19,Away,W 3–1,Chelsea,Aston Villa,Y,CB,51,72,77,93.5,1747,757,22,22,100.0,32,33,97.0,18,22,81.8,0,0.0,0.0,0,11,2,0,7,Match Report
20,2022-01-02,Sun,Matchweek 21,Home,D 2–2,Chelsea,Liverpool,Y,CB,90,76,85,89.4,1613,622,29,31,93.5,29,30,96.7,17,23,73.9,0,0.0,0.1,0,5,2,0,5,Match Report
21,2022-01-15,Sat,Matchweek 22,Away,L 0–1,Chelsea,Manchester City,Y,CB,90,40,44,90.9,722,263,15,17,88.2,20,20,100.0,5,6,83.3,0,0.0,0.0,0,2,0,0,2,Match Report
22,2022-01-18,Tue,Matchweek 24,Away,D 1–1,Chelsea,Brighton,Y,CB,90,80,92,87.0,1511,654,26,29,89.7,48,52,92.3,5,10,50.0,0,0.0,0.0,0,7,0,0,7,Match Report
23,2022-01-23,Sun,Matchweek 23,Home,W 2–0,Chelsea,Tottenham,Y,CB,90,73,76,96.1,1369,496,26,27,96.3,41,41,100.0,5,6,83.3,0,0.0,0.0,0,2,0,0,2,Match Report
24,2022-02-19,Sat,Matchweek 26,Away,W 1–0,Chelsea,Crystal Palace,Y,CB,90,61,68,89.7,1065,432,21,22,95.5,32,33,97.0,5,10,50.0,0,0.0,0.0,0,5,0,0,2,Match Report
25,2022-03-05,Sat,Matchweek 28,Away,W 4–0,Chelsea,Burnley,Y,CB,90,107,112,95.5,1843,777,32,34,94.1,71,71,100.0,2,5,40.0,0,0.0,0.0,0,6,1,0,4,Match Report
26,2022-03-10,Thu,Matchweek 30,Away,W 3–1,Chelsea,Norwich City,Y,CB,90,115,123,93.5,2202,1100,41,41,100.0,60,62,96.8,12,15,80.0,0,0.0,0.0,0,9,1,0,5,Match Report
27,2022-03-13,Sun,Matchweek 29,Home,W 1–0,Chelsea,Newcastle Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
28,2022-04-02,Sat,Matchweek 31,Home,L 1–4,Chelsea,Brentford,Y,CB,90,83,87,95.4,1595,790,31,32,96.9,42,43,97.7,9,10,90.0,0,0.0,0.0,1,7,0,0,4,Match Report
29,2022-04-09,Sat,Matchweek 32,Away,W 6–0,Chelsea,Southampton,Y,CB,62,70,73,95.9,1258,653,26,28,92.9,40,40,100.0,4,5,80.0,0,0.0,0.0,0,1,0,0,1,Match Report
30,2022-04-20,Wed,Matchweek 25,Home,L 2–4,Chelsea,Arsenal,N,CB,45,56,57,98.2,985,315,16,16,100.0,36,36,100.0,2,3,66.7,0,0.0,0.0,0,4,0,0,2,Match Report
31,2022-04-24,Sun,Matchweek 34,Home,W 1–0,Chelsea,West Ham,Y,CB,90,110,121,90.9,2028,988,41,45,91.1,60,64,93.8,9,11,81.8,0,0.0,0.0,0,6,1,0,8,Match Report
32,2022-04-28,Thu,Matchweek 37,Away,D 1–1,Chelsea,Manchester Utd,Y,CB,90,69,72,95.8,1304,580,24,26,92.3,34,34,100.0,10,11,90.9,0,0.0,0.0,0,4,1,0,6,Match Report
33,2022-05-01,Sun,Matchweek 35,Away,L 0–1,Chelsea,Everton,Y,CB,90,90,97,92.8,1563,738,42,43,97.7,44,47,93.6,4,6,66.7,0,0.0,0.1,1,7,1,1,5,Match Report
34,2022-05-07,Sat,Matchweek 36,Home,D 2–2,Chelsea,Wolves,Y,CB,90,75,85,88.2,1394,651,32,34,94.1,35,37,94.6,7,12,58.3,0,0.0,0.0,0,5,1,0,3,Match Report
35,2022-05-11,Wed,Matchweek 33,Away,W 3–0,Chelsea,Leeds United,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
36,2022-05-19,Thu,Matchweek 27,Home,D 1–1,Chelsea,Leicester City,Y,CB,90,129,136,94.9,2253,1157,54,54,100.0,63,63,100.0,9,14,64.3,0,0.0,0.0,1,15,0,0,14,Match Report
37,2022-05-22,Sun,Matchweek 38,Home,W 2–1,Chelsea,Watford,Y,CB,90,93,95,97.9,1703,748,38,38,100.0,48,49,98.0,7,8,87.5,0,0.0,0.0,0,9,0,0,7,Match Report
