,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2021-08-14,Sat,Matchweek 1,Away,W 3–0,Liverpool,Norwich City,Y,LW,90.0,18.0,32.0,56.3,224.0,58.0,11.0,11.0,100.0,3.0,10.0,30.0,2.0,3.0,66.7,0.0,0.1,0.2,3.0,2.0,2.0,1.0,3.0,Match Report
1,2021-08-21,Sat,Matchweek 2,Home,W 2–0,Liverpool,Burnley,Y,LW,90.0,16.0,22.0,72.7,217.0,53.0,9.0,13.0,69.2,4.0,6.0,66.7,1.0,1.0,100.0,0.0,0.2,0.1,2.0,0.0,0.0,0.0,2.0,Match Report
2,2021-08-28,Sat,Matchweek 3,Home,D 1–1,Liverpool,Chelsea,Y,LW,90.0,30.0,44.0,68.2,372.0,65.0,20.0,23.0,87.0,5.0,8.0,62.5,2.0,6.0,33.3,0.0,0.2,0.0,1.0,2.0,1.0,0.0,2.0,Match Report
3,2021-09-12,Sun,Matchweek 4,Away,W 3–0,Liverpool,Leeds United,Y,LW,90.0,26.0,30.0,86.7,412.0,76.0,14.0,15.0,93.3,8.0,10.0,80.0,2.0,2.0,100.0,0.0,0.2,0.1,1.0,2.0,0.0,0.0,2.0,Match Report
4,2021-09-18,Sat,Matchweek 5,Home,W 3–0,Liverpool,Crystal Palace,Y,"LW,FW",90.0,13.0,23.0,56.5,122.0,33.0,11.0,16.0,68.8,2.0,3.0,66.7,0.0,2.0,0.0,0.0,0.0,0.1,0.0,0.0,2.0,0.0,2.0,Match Report
5,2021-09-25,Sat,Matchweek 6,Away,D 3–3,Liverpool,Brentford,Y,"LW,LM",90.0,29.0,40.0,72.5,426.0,80.0,18.0,20.0,90.0,8.0,10.0,80.0,2.0,5.0,40.0,0.0,0.6,0.7,2.0,5.0,4.0,1.0,4.0,Match Report
6,2021-10-03,Sun,Matchweek 7,Home,D 2–2,Liverpool,Manchester City,Y,LW,90.0,9.0,15.0,60.0,150.0,46.0,7.0,7.0,100.0,1.0,5.0,20.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Match Report
9,2021-10-30,Sat,Matchweek 10,Home,D 2–2,Liverpool,Brighton,Y,LW,90.0,27.0,38.0,71.1,359.0,121.0,17.0,18.0,94.4,10.0,16.0,62.5,0.0,1.0,0.0,0.0,0.2,0.1,2.0,2.0,2.0,0.0,4.0,Match Report
10,2021-11-07,Sun,Matchweek 11,Away,L 2–3,Liverpool,West Ham,Y,LW,90.0,32.0,43.0,74.4,439.0,127.0,20.0,22.0,90.9,9.0,12.0,75.0,1.0,3.0,33.3,0.0,0.0,0.1,1.0,4.0,4.0,0.0,7.0,Match Report
11,2021-11-20,Sat,Matchweek 12,Home,W 4–0,Liverpool,Arsenal,Y,LW,90.0,25.0,33.0,75.8,334.0,56.0,11.0,13.0,84.6,9.0,12.0,75.0,1.0,2.0,50.0,1.0,0.8,0.6,2.0,1.0,2.0,0.0,3.0,Match Report
13,2021-12-01,Wed,Matchweek 14,Away,W 4–1,Liverpool,Everton,Y,LW,90.0,27.0,35.0,77.1,339.0,70.0,22.0,27.0,81.5,4.0,5.0,80.0,1.0,1.0,100.0,0.0,0.3,0.2,1.0,0.0,1.0,0.0,3.0,Match Report
14,2021-12-04,Sat,Matchweek 15,Away,W 1–0,Liverpool,Wolves,Y,LW,90.0,25.0,37.0,67.6,386.0,84.0,12.0,17.0,70.6,10.0,14.0,71.4,1.0,2.0,50.0,0.0,0.0,0.1,1.0,2.0,4.0,0.0,7.0,Match Report
15,2021-12-11,Sat,Matchweek 16,Home,W 1–0,Liverpool,Aston Villa,Y,LW,87.0,21.0,34.0,61.8,365.0,152.0,10.0,11.0,90.9,9.0,12.0,75.0,2.0,2.0,100.0,0.0,0.1,0.1,2.0,3.0,4.0,0.0,6.0,Match Report
16,2021-12-16,Thu,Matchweek 17,Home,W 3–1,Liverpool,Newcastle Utd,Y,LW,90.0,25.0,30.0,83.3,387.0,107.0,10.0,15.0,66.7,7.0,7.0,100.0,3.0,3.0,100.0,0.0,0.5,0.5,1.0,2.0,4.0,0.0,5.0,Match Report
17,2021-12-19,Sun,Matchweek 18,Away,D 2–2,Liverpool,Tottenham,Y,"LW,LM",81.0,28.0,35.0,80.0,393.0,60.0,17.0,19.0,89.5,7.0,10.0,70.0,2.0,3.0,66.7,0.0,0.2,0.2,1.0,2.0,1.0,0.0,2.0,Match Report
18,2021-12-28,Tue,Matchweek 20,Away,L 0–1,Liverpool,Leicester City,Y,LW,90.0,27.0,36.0,75.0,440.0,94.0,14.0,17.0,82.4,9.0,11.0,81.8,3.0,4.0,75.0,0.0,0.0,0.2,0.0,2.0,5.0,1.0,5.0,Match Report
19,2022-01-02,Sun,Matchweek 21,Away,D 2–2,Liverpool,Chelsea,Y,LW,89.0,20.0,25.0,80.0,280.0,78.0,14.0,16.0,87.5,5.0,6.0,83.3,0.0,1.0,0.0,0.0,0.2,0.1,1.0,1.0,1.0,0.0,2.0,Match Report
21,2022-02-13,Sun,Matchweek 25,Away,W 1–0,Liverpool,Burnley,Y,LW,66.0,16.0,23.0,69.6,289.0,119.0,7.0,10.0,70.0,8.0,11.0,72.7,1.0,1.0,100.0,0.0,0.5,0.0,2.0,3.0,1.0,0.0,4.0,Match Report
22,2022-02-19,Sat,Matchweek 26,Home,W 3–1,Liverpool,Norwich City,Y,"FW,LM,LW",90.0,29.0,32.0,90.6,469.0,80.0,11.0,12.0,91.7,14.0,15.0,93.3,2.0,2.0,100.0,0.0,0.0,0.1,1.0,2.0,3.0,1.0,6.0,Match Report
23,2022-02-23,Wed,Matchweek 19,Home,W 6–0,Liverpool,Leeds United,Y,FW,90.0,51.0,63.0,81.0,892.0,218.0,23.0,28.0,82.1,25.0,29.0,86.2,3.0,3.0,100.0,0.0,0.3,0.1,5.0,5.0,1.0,1.0,8.0,Match Report
25,2022-03-12,Sat,Matchweek 29,Away,W 2–0,Liverpool,Brighton,Y,FW,90.0,21.0,22.0,95.5,379.0,121.0,10.0,10.0,100.0,5.0,6.0,83.3,4.0,4.0,100.0,0.0,0.0,0.1,0.0,3.0,2.0,0.0,8.0,Match Report
26,2022-03-16,Wed,Matchweek 27,Away,W 2–0,Liverpool,Arsenal,Y,"RW,LW",90.0,11.0,14.0,78.6,165.0,22.0,7.0,8.0,87.5,3.0,4.0,75.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Match Report
27,2022-04-02,Sat,Matchweek 31,Home,W 2–0,Liverpool,Watford,N,RW,22.0,6.0,9.0,66.7,95.0,2.0,3.0,4.0,75.0,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
