,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2021-08-14,Sat,Matchweek 1,Away,L 1–3,Southampton,Everton,Y,CM,79,0,0,0,0,1,0,0,0,55,3,1,1,0.0,0.0,0.0,0,0,30,45,66.7,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,105,19,76.0,9,13,69.2,2,6,33.3,0.0,0,2,0,0
1,2021-08-22,Sun,Matchweek 2,Home,D 1–1,Southampton,Manchester Utd,Y,CM,90,0,0,0,0,0,0,0,0,59,6,0,3,0.0,0.0,0.0,0,0,25,36,69.4,2,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,348,97,14,82.4,10,13,76.9,0,1,0.0,0.0,0,1,0,0
2,2021-08-28,Sat,Matchweek 3,Away,D 2–2,Southampton,Newcastle Utd,Y,CM,87,0,0,0,0,1,0,0,0,90,2,0,1,0.1,0.1,0.0,4,0,69,79,87.3,7,51,4,2,1,3,0,1,0,0,0,0,0,0,0,0,987,194,41,91.1,23,24,95.8,2,5,40.0,0.0,1,8,0,0
3,2021-09-11,Sat,Matchweek 4,Home,D 0–0,Southampton,West Ham,Y,DM,52,0,0,0,0,0,0,1,0,33,2,2,0,0.0,0.0,0.0,0,0,21,28,75.0,3,23,2,1,1,0,0,0,0,0,0,0,0,0,0,0,367,104,11,84.6,7,8,87.5,3,5,60.0,0.0,0,2,0,0
4,2021-09-18,Sat,Matchweek 5,Away,D 0–0,Southampton,Manchester City,Y,"CM,DM",90,0,0,0,0,0,0,0,0,46,3,2,0,0.0,0.0,0.0,2,0,35,40,87.5,4,21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,574,181,19,90.5,12,14,85.7,3,4,75.0,0.0,1,2,1,0
5,2021-09-26,Sun,Matchweek 6,Home,L 0–1,Southampton,Wolves,Y,"CM,CB",90,0,0,0,0,1,0,0,0,90,1,3,1,0.0,0.0,0.2,5,0,68,82,82.9,10,52,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1273,452,28,90.3,29,34,85.3,10,13,76.9,0.2,2,10,1,0
6,2021-10-02,Sat,Matchweek 7,Away,L 1–3,Southampton,Chelsea,Y,"CB,CM",90,0,0,0,0,0,0,1,0,50,4,3,4,0.0,0.0,0.0,1,0,30,36,83.3,3,23,0,2,2,1,0,0,0,0,0,0,0,0,0,0,459,132,20,90.9,7,10,70.0,2,3,66.7,0.0,1,4,1,0
7,2021-10-16,Sat,Matchweek 8,Home,W 1–0,Southampton,Leeds United,Y*,CM,90,0,0,0,0,0,0,0,0,44,3,2,0,0.0,0.0,0.0,2,0,34,41,82.9,3,25,0,1,0,2,0,0,0,0,0,0,0,0,0,0,452,128,22,100.0,9,11,81.8,0,4,0.0,0.0,0,3,0,0
8,2021-10-23,Sat,Matchweek 9,Home,D 2–2,Southampton,Burnley,Y*,CM,90,0,0,0,0,0,0,0,0,74,1,0,1,0.0,0.0,0.1,2,0,55,65,84.6,8,48,1,0,0,2,0,0,0,0,0,0,0,0,0,0,993,316,21,80.8,27,28,96.4,5,9,55.6,0.1,2,4,3,1
9,2021-10-30,Sat,Matchweek 10,Away,W 1–0,Southampton,Watford,Y,CM,89,0,0,0,0,1,0,0,0,66,1,1,0,0.1,0.1,0.1,4,0,46,60,76.7,7,27,1,0,0,4,0,0,0,0,0,0,0,0,0,0,852,318,17,77.3,21,24,87.5,7,9,77.8,0.1,2,7,1,0
10,2021-11-05,Fri,Matchweek 11,Home,W 1–0,Southampton,Aston Villa,Y,"CM,DM",90,0,0,0,0,1,0,1,0,67,2,1,1,0.1,0.1,0.0,1,0,45,56,80.4,5,23,2,3,3,1,0,0,0,0,0,0,0,0,0,0,832,241,19,90.5,19,22,86.4,6,9,66.7,0.0,0,4,0,0
11,2021-11-20,Sat,Matchweek 12,Away,L 1–2,Southampton,Norwich City,Y,CM,72,0,0,0,0,1,0,0,0,63,2,1,0,0.0,0.0,0.0,1,0,46,55,83.6,6,32,0,1,1,1,0,0,0,0,0,0,0,0,0,0,681,145,27,90.0,14,18,77.8,3,5,60.0,0.0,0,5,0,0
12,2021-11-27,Sat,Matchweek 13,Away,L 0–4,Southampton,Liverpool,Y,CM,90,0,0,0,0,0,0,0,0,56,1,1,0,0.0,0.0,0.0,0,0,37,47,78.7,3,28,1,3,2,0,0,0,0,0,0,0,0,0,0,0,593,177,21,75.0,10,11,90.9,4,6,66.7,0.0,0,3,0,0
13,2021-12-01,Wed,Matchweek 14,Home,D 2–2,Southampton,Leicester City,Y,CM,90,0,0,0,0,0,0,1,0,59,1,0,2,0.0,0.0,0.1,3,0,41,54,75.9,8,21,1,1,1,3,0,0,0,0,0,0,0,0,0,0,781,279,16,84.2,20,23,87.0,5,9,55.6,0.0,2,5,3,0
14,2021-12-04,Sat,Matchweek 15,Home,D 1–1,Southampton,Brighton,Y,CM,90,0,0,0,0,0,0,1,0,48,4,0,1,0.0,0.0,0.1,1,0,25,37,67.6,5,23,0,4,3,1,0,0,0,0,0,0,0,0,0,0,403,118,16,84.2,6,12,50.0,3,4,75.0,0.1,1,5,1,0
15,2021-12-15,Wed,Matchweek 17,Away,D 2–2,Southampton,Crystal Palace,Y,CM,90,0,0,0,0,2,0,0,0,56,3,2,0,0.1,0.1,0.0,1,0,24,38,63.2,6,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,340,99,13,59.1,9,12,75.0,1,2,50.0,0.0,0,2,0,0
16,2021-12-26,Sun,Matchweek 19,Away,W 3–2,Southampton,West Ham,Y,DM,89,0,0,0,0,1,0,0,0,60,4,3,2,0.0,0.0,0.0,1,0,38,43,88.4,2,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,618,84,21,91.3,11,13,84.6,4,4,100.0,0.0,1,3,0,0
