,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2021-08-14,Sat,Matchweek 1,Home,W 1–0,Leicester City,Wolves,Y,"DM,CM",90,0,0,0,0,1,1,0,0,95,5,0,2,0.0,0.0,0.1,2,0,70,82,85.4,11,62,1,0,0,Match Report
1,2021-08-23,Mon,Matchweek 2,Away,L 1–4,Leicester City,West Ham,Y,DM,90,1,0,0,0,2,1,0,0,58,0,1,1,0.3,0.3,0.0,2,1,41,51,80.4,8,46,0,1,0,Match Report
2,2021-08-28,Sat,Matchweek 3,Away,W 2–1,Leicester City,Norwich City,Y,CM,90,0,0,0,0,1,0,0,0,80,2,1,2,0.0,0.0,0.1,2,0,53,69,76.8,8,32,3,0,0,Match Report
3,2021-09-11,Sat,Matchweek 4,Home,L 0–1,Leicester City,Manchester City,Y,DM,90,0,0,0,0,0,0,0,0,50,1,0,1,0.0,0.0,0.0,0,0,34,44,77.3,3,32,1,1,0,Match Report
4,2021-09-19,Sun,Matchweek 5,Away,L 1–2,Leicester City,Brighton,Y,"RM,CM",90,0,1,0,0,5,0,0,0,85,3,0,2,0.1,0.1,1.1,4,1,60,71,84.5,12,44,1,1,1,Match Report
5,2021-09-25,Sat,Matchweek 6,Home,D 2–2,Leicester City,Burnley,Y,"RM,DM",90,0,1,0,0,5,0,0,0,86,1,0,1,0.1,0.1,0.6,9,1,66,77,85.7,16,45,2,2,2,Match Report
6,2021-10-03,Sun,Matchweek 7,Away,D 2–2,Leicester City,Crystal Palace,Y,CM,90,0,0,0,0,1,1,1,0,58,2,1,1,0.0,0.0,0.2,4,2,33,50,66.0,4,18,0,1,1,Match Report
7,2021-10-16,Sat,Matchweek 8,Home,W 4–2,Leicester City,Manchester Utd,Y,CM,90,1,0,0,0,4,2,0,0,89,1,1,3,0.2,0.2,0.3,6,0,67,80,83.8,6,55,3,4,3,Match Report
8,2021-10-24,Sun,Matchweek 9,Away,W 2–1,Leicester City,Brentford,Y,CM,90,1,0,0,0,1,1,0,0,64,2,1,1,0.0,0.0,0.3,6,2,40,48,83.3,7,20,0,1,1,Match Report
9,2021-10-30,Sat,Matchweek 10,Home,L 0–2,Leicester City,Arsenal,Y,"DM,CM",90,0,0,0,0,3,1,0,0,76,1,1,2,0.1,0.1,0.2,7,0,59,69,85.5,9,39,1,0,0,Match Report
10,2021-11-07,Sun,Matchweek 11,Away,D 1–1,Leicester City,Leeds United,Y,"RM,CM",76,0,0,0,0,3,1,0,0,49,1,1,2,0.4,0.4,0.0,3,0,22,38,57.9,4,21,1,1,1,Match Report
12,2021-12-12,Sun,Matchweek 16,Home,W 4–0,Leicester City,Newcastle Utd,Y,DM,90,2,0,1,1,2,1,0,0,69,5,1,1,1.3,0.5,0.0,0,0,50,55,90.9,6,37,1,1,0,Match Report
13,2021-12-26,Sun,Matchweek 19,Away,L 3–6,Leicester City,Manchester City,Y,CM,70,0,0,0,0,0,0,0,0,32,1,0,1,0.0,0.0,0.1,1,0,25,28,89.3,1,17,0,0,0,Match Report
14,2021-12-28,Tue,Matchweek 20,Home,W 1–0,Leicester City,Liverpool,N,"RM,FW",35,0,0,0,0,0,0,0,0,31,1,0,0,0.0,0.0,0.0,0,0,18,24,75.0,4,13,0,4,1,Match Report
15,2022-01-19,Wed,Matchweek 17,Home,L 2–3,Leicester City,Tottenham,Y,CM,90,0,0,0,0,3,0,0,0,75,1,2,2,0.1,0.1,0.0,2,0,57,65,87.7,7,41,1,2,2,Match Report
16,2022-01-23,Sun,Matchweek 23,Home,D 1–1,Leicester City,Brighton,Y,DM,90,0,0,0,0,3,0,0,0,77,4,2,4,0.1,0.1,0.1,7,0,48,62,77.4,8,29,1,1,1,Match Report
17,2022-02-10,Thu,Matchweek 24,Away,L 0–2,Leicester City,Liverpool,N,DM,31,0,0,0,0,0,0,0,0,24,4,1,0,0.0,0.0,0.0,0,0,10,16,62.5,1,12,0,0,0,Match Report
18,2022-02-13,Sun,Matchweek 25,Home,D 2–2,Leicester City,West Ham,Y,"RM,CM",88,1,0,1,1,2,0,0,0,80,2,0,0,0.8,0.1,0.1,5,1,63,71,88.7,7,48,2,2,2,Match Report
19,2022-02-20,Sun,Matchweek 26,Away,L 1–2,Leicester City,Wolves,Y,"RM,CM",90,0,0,0,0,5,2,0,0,76,3,0,0,0.3,0.3,0.1,5,1,42,65,64.6,4,41,2,0,0,Match Report
20,2022-03-01,Tue,Matchweek 22,Away,W 2–0,Leicester City,Burnley,Y,RM,71,0,0,0,0,2,0,0,0,37,2,1,1,0.0,0.0,0.0,3,0,20,28,71.4,3,21,0,0,0,Match Report
