,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2021-08-14,Sat,Matchweek 1,Home,W 3–0,Chelsea,Crystal Palace,Y,FW,90,0,0,0,0,1,0,0,0,27,0,0,0,0.1,0.1,0.0,1,0,13,21,61.9,0,16,1,2,1,1,0,0,0,0,0,0,0,0,0,0,174,0,9,81.8,4,6,66.7,0,1,0.0,0.0,1,0,0,0
2,2021-10-02,Sat,Matchweek 7,Home,W 3–1,Chelsea,Southampton,Y,AM,90,1,0,0,0,6,4,0,0,42,1,0,3,1.3,1.3,0.0,5,0,14,21,66.7,2,23,5,4,2,3,0,1,0,0,0,0,0,0,0,0,198,50,9,81.8,3,4,75.0,1,2,50.0,0.0,0,1,2,0
3,2021-10-16,Sat,Matchweek 8,Away,W 1–0,Chelsea,Brentford,Y,FW,90,0,0,0,0,1,0,0,0,42,0,0,1,0.1,0.1,0.0,0,0,26,37,70.3,2,25,4,2,1,0,0,0,0,0,0,0,0,0,0,0,305,11,17,85.0,8,10,80.0,0,1,0.0,0.0,0,2,1,0
7,2021-12-11,Sat,Matchweek 16,Home,W 3–2,Chelsea,Leeds United,Y,LW,73,0,0,0,0,1,1,0,0,28,0,0,1,0.0,0.0,0.0,1,1,15,20,75.0,1,11,1,1,0,1,0,0,0,0,1,0,0,0,0,0,197,28,12,80.0,2,2,100.0,1,2,50.0,0.0,0,0,0,0
8,2022-01-18,Tue,Matchweek 24,Away,D 1–1,Chelsea,Brighton,N,AM,11,0,0,0,0,1,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,5,8,62.5,0,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,71,35,3,75.0,2,3,66.7,0,1,0.0,0.1,0,0,0,0
11,2022-03-10,Thu,Matchweek 30,Away,W 3–1,Chelsea,Norwich City,Y,AM,85,0,0,0,0,2,0,0,0,45,0,0,0,0.2,0.2,0.0,2,1,32,38,84.2,2,22,1,1,0,2,0,0,0,0,1,0,0,0,0,0,426,65,23,92.0,4,6,66.7,3,3,100.0,0.0,0,1,2,0
12,2022-03-13,Sun,Matchweek 29,Home,W 1–0,Chelsea,Newcastle Utd,Y,LW,62,0,0,0,0,1,0,0,0,21,1,1,0,0.0,0.0,0.0,1,0,12,15,80.0,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,140,12,7,100.0,4,5,80.0,0,1,0.0,0.0,0,0,0,0
13,2022-04-20,Wed,Matchweek 25,Home,L 2–4,Chelsea,Arsenal,Y,FW,90,1,0,0,0,3,1,0,0,54,1,1,0,0.1,0.1,0.0,3,1,31,44,70.5,1,39,4,4,1,3,0,0,0,0,1,0,0,0,0,0,360,51,20,90.9,9,11,81.8,0,1,0.0,0.0,1,0,0,0
14,2022-04-24,Sun,Matchweek 34,Home,W 1–0,Chelsea,West Ham,Y,FW,75,0,0,0,0,5,1,0,0,39,0,0,1,0.7,0.7,0.1,3,0,25,28,89.3,1,22,2,2,0,3,0,0,0,0,0,0,0,0,0,0,302,32,20,95.2,2,2,100.0,2,3,66.7,0.1,2,2,1,1
15,2022-04-28,Thu,Matchweek 37,Away,D 1–1,Chelsea,Manchester Utd,Y,FW,70,0,0,0,0,1,1,0,0,34,0,0,0,0.0,0.0,0.0,0,0,22,30,73.3,3,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,276,51,17,85.0,4,6,66.7,1,1,100.0,0.0,0,0,1,0
