,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2022-02-10,Thu,Matchweek 24,Home,W 2–0,Liverpool,Leicester City,Y,LW,89,4,2,0,1,1,0,0,0,0,0,0,0,0,0,Match Report
1,2022-02-13,Sun,Matchweek 25,Away,W 1–0,Liverpool,Burnley,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
2,2022-02-19,Sat,Matchweek 26,Home,W 3–1,Liverpool,Norwich City,Y,"LW,FW",89,7,6,0,0,0,0,1,0,0,0,0,0,0,0,Match Report
3,2022-02-23,Wed,Matchweek 19,Home,W 6–0,Liverpool,Leeds United,Y,LW,84,8,5,0,3,0,0,0,1,1,0,0,0,0,0,Match Report
4,2022-03-05,Sat,Matchweek 28,Home,W 1–0,Liverpool,West Ham,Y,LW,89,7,6,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
5,2022-03-12,Sat,Matchweek 29,Away,W 2–0,Liverpool,Brighton,Y,LW,90,3,2,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
6,2022-03-16,Wed,Matchweek 27,Away,W 2–0,Liverpool,Arsenal,Y,LW,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2022-04-02,Sat,Matchweek 31,Home,W 2–0,Liverpool,Watford,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
8,2022-04-10,Sun,Matchweek 32,Away,D 2–2,Liverpool,Manchester City,N,LW,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
9,2022-04-19,Tue,Matchweek 30,Home,W 4–0,Liverpool,Manchester Utd,Y,LW,69,2,2,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
10,2022-04-24,Sun,Matchweek 34,Home,W 2–0,Liverpool,Everton,N,LW,31,4,2,0,0,2,0,0,1,0,0,0,1,0,0,Match Report
11,2022-04-30,Sat,Matchweek 35,Away,W 1–0,Liverpool,Newcastle Utd,Y,"RW,LW",90,6,3,0,2,1,0,0,0,0,0,0,0,0,0,Match Report
12,2022-05-07,Sat,Matchweek 36,Home,D 1–1,Liverpool,Tottenham,Y,"LW,LM",90,6,5,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
13,2022-05-10,Tue,Matchweek 33,Away,W 2–1,Liverpool,Aston Villa,Y,RW,71,2,1,0,0,0,1,0,1,1,0,0,0,0,0,Match Report
14,2022-05-17,Tue,Matchweek 37,Away,W 2–1,Liverpool,Southampton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
15,2022-05-22,Sun,Matchweek 38,Home,W 3–1,Liverpool,Wolves,Y,LW,90,10,6,0,3,1,0,0,0,0,0,0,0,0,0,Match Report
