,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2021-08-14,Sat,Matchweek 1,Away,L 1–5,Leeds United,Manchester Utd,Y,CM,45,0,0,0,0,0,0,0,0,19,1,0,0,0.0,0.0,0.0,0,0,15,18,83.3,2,12,0,2,2,Match Report
1,2021-08-21,Sat,Matchweek 2,Home,D 2–2,Leeds United,Everton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
2,2021-08-29,Sun,Matchweek 3,Away,D 1–1,Leeds United,Burnley,Y,AM,72,0,0,0,0,0,0,1,0,35,2,0,0,0.0,0.0,0.3,3,0,26,32,81.3,4,17,0,0,0,Match Report
3,2021-09-12,Sun,Matchweek 4,Home,L 0–3,Leeds United,Liverpool,Y,CM,45,0,0,0,0,1,1,0,0,20,0,1,0,0.4,0.4,0.1,1,0,11,15,73.3,2,16,1,0,0,Match Report
4,2021-09-17,Fri,Matchweek 5,Away,D 1–1,Leeds United,Newcastle Utd,Y,CM,90,0,0,0,0,3,1,1,0,54,1,0,0,0.2,0.2,0.5,6,0,33,42,78.6,9,34,2,3,2,Match Report
5,2021-09-25,Sat,Matchweek 6,Home,L 1–2,Leeds United,West Ham,Y,FW,90,0,0,0,0,3,2,0,0,34,0,0,0,0.1,0.1,0.1,4,1,14,21,66.7,4,16,1,2,0,Match Report
6,2021-10-02,Sat,Matchweek 7,Home,W 1–0,Leeds United,Watford,Y,FW,90,0,0,0,0,2,0,0,0,29,0,0,0,0.1,0.1,0.3,3,0,10,19,52.6,3,16,0,0,0,Match Report
7,2021-10-16,Sat,Matchweek 8,Away,L 0–1,Leeds United,Southampton,Y,FW,63,0,0,0,0,0,0,0,0,19,1,0,0,0.0,0.0,0.0,0,0,11,12,91.7,1,8,0,2,0,Match Report
8,2021-10-23,Sat,Matchweek 9,Home,D 1–1,Leeds United,Wolves,Y,FW,90,1,0,1,1,2,0,1,0,48,3,2,1,0.9,0.1,0.4,6,0,25,37,67.6,3,30,0,3,3,Match Report
9,2021-10-31,Sun,Matchweek 10,Away,W 2–1,Leeds United,Norwich City,Y,"AM,FW",87,1,0,0,0,3,2,1,0,41,1,0,0,0.1,0.1,0.0,1,0,24,28,85.7,5,23,1,3,1,Match Report
10,2021-11-07,Sun,Matchweek 11,Home,D 1–1,Leeds United,Leicester City,Y,"AM,CM",90,0,0,0,0,5,2,0,0,51,0,1,0,0.3,0.3,0.0,5,0,28,40,70.0,3,39,5,1,1,Match Report
12,2021-11-27,Sat,Matchweek 13,Away,D 0–0,Leeds United,Brighton,Y,AM,90,0,0,0,0,1,0,0,0,44,0,0,0,0.0,0.0,0.1,2,0,30,38,78.9,4,24,2,0,0,Match Report
13,2021-11-30,Tue,Matchweek 14,Home,W 1–0,Leeds United,Crystal Palace,N,"CM,RW",45,0,0,0,0,1,0,0,0,23,0,1,1,0.1,0.1,0.0,2,0,13,17,76.5,3,14,1,1,0,Match Report
