,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2021-08-14,Sat,Matchweek 1,Home,W 5–1,Manchester Utd,Leeds United,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
1,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
2,2021-08-28,Sat,Matchweek 3,Home,L 1–2,Norwich City,Leicester City,Y,LB,90,42,49,85.7,564,147,29,31,93.5,9,11,81.8,2,3,66.7,0,0.0,0.0,0,2,0,0,4,Match Report
3,2021-09-11,Sat,Matchweek 4,Away,L 0–1,Norwich City,Arsenal,Y,LB,90,40,48,83.3,508,240,25,28,89.3,14,18,77.8,0,1,0.0,0,0.0,0.0,1,0,1,0,2,Match Report
4,2021-09-18,Sat,Matchweek 5,Home,L 1–3,Norwich City,Watford,Y,LB,90,27,40,67.5,436,141,13,17,76.5,14,19,73.7,0,4,0.0,0,0.0,0.1,0,0,2,0,5,Match Report
5,2021-09-25,Sat,Matchweek 6,Away,L 0–2,Norwich City,Everton,Y,LB,85,37,46,80.4,511,114,19,22,86.4,16,18,88.9,0,1,0.0,0,0.0,0.0,0,1,0,0,2,Match Report
6,2021-10-02,Sat,Matchweek 7,Away,D 0–0,Norwich City,Burnley,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
7,2021-10-16,Sat,Matchweek 8,Home,D 0–0,Norwich City,Brighton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
8,2021-10-23,Sat,Matchweek 9,Away,L 0–7,Norwich City,Chelsea,N,WB,45,14,16,87.5,212,77,8,9,88.9,6,6,100.0,0,1,0.0,0,0.0,0.0,1,1,0,0,2,Match Report
9,2021-10-31,Sun,Matchweek 10,Home,L 1–2,Norwich City,Leeds United,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
10,2021-11-06,Sat,Matchweek 11,Away,W 2–1,Norwich City,Brentford,Y,LB,90,33,42,78.6,518,240,16,16,100.0,16,24,66.7,1,2,50.0,0,0.2,0.1,2,1,2,0,4,Match Report
11,2021-11-20,Sat,Matchweek 12,Home,W 2–1,Norwich City,Southampton,Y,LB,90,30,36,83.3,477,203,14,17,82.4,14,17,82.4,1,1,100.0,0,0.1,0.0,1,1,1,0,4,Match Report
12,2021-11-27,Sat,Matchweek 13,Home,D 0–0,Norwich City,Wolves,Y,LB,90,44,48,91.7,783,230,17,18,94.4,23,25,92.0,4,4,100.0,0,0.0,0.0,0,8,1,0,9,Match Report
13,2021-11-30,Tue,Matchweek 14,Away,D 1–1,Norwich City,Newcastle Utd,Y,LB,72,60,68,88.2,903,157,34,36,94.4,22,25,88.0,3,3,100.0,0,0.1,0.1,2,3,2,0,7,Match Report
14,2021-12-05,Sun,Matchweek 15,Away,L 0–3,Norwich City,Tottenham,Y,LB,90,69,79,87.3,1249,294,25,30,83.3,37,39,94.9,7,9,77.8,0,0.2,0.1,3,5,1,1,6,Match Report
16,2021-12-14,Tue,Matchweek 17,Home,L 0–2,Norwich City,Aston Villa,Y,LB,90,54,64,84.4,1039,202,24,26,92.3,22,25,88.0,8,12,66.7,0,0.0,0.0,0,7,0,0,3,Match Report
17,2021-12-26,Sun,Matchweek 19,Home,L 0–5,Norwich City,Arsenal,Y,LB,90,34,42,81.0,660,218,16,18,88.9,12,15,80.0,6,7,85.7,0,0.0,0.0,0,2,0,0,4,Match Report
18,2021-12-28,Tue,Matchweek 20,Away,L 0–3,Norwich City,Crystal Palace,N,LB,45,25,27,92.6,411,202,13,14,92.9,9,9,100.0,2,3,66.7,0,0.0,0.0,0,3,0,0,5,Match Report
19,2022-01-12,Wed,Matchweek 18,Away,L 0–2,Norwich City,West Ham,Y,LB,90,39,50,78.0,679,289,15,18,83.3,22,26,84.6,2,4,50.0,0,0.0,0.1,1,0,2,1,2,Match Report
20,2022-01-15,Sat,Matchweek 22,Home,W 2–1,Norwich City,Everton,Y,LB,76,28,36,77.8,545,331,11,14,78.6,13,17,76.5,4,4,100.0,1,0.6,0.2,1,2,1,0,7,Match Report
21,2022-01-21,Fri,Matchweek 23,Away,W 3–0,Norwich City,Watford,Y,LB,90,23,38,60.5,323,203,11,14,78.6,9,15,60.0,1,5,20.0,0,0.0,0.0,0,1,0,0,1,Match Report
22,2022-02-09,Wed,Matchweek 24,Home,D 1–1,Norwich City,Crystal Palace,Y,LB,90,28,50,56.0,408,213,16,24,66.7,11,18,61.1,1,6,16.7,0,0.0,0.0,1,0,0,0,3,Match Report
24,2022-02-19,Sat,Matchweek 26,Away,L 1–3,Norwich City,Liverpool,Y,LB,90,34,47,72.3,405,183,22,25,88.0,11,17,64.7,0,3,0.0,0,0.4,0.2,2,1,1,0,4,Match Report
