,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2021-08-14,Sat,Matchweek 1,Away,W 3–0,Liverpool,Norwich City,Y*,"CM,LM",90,0,0,0,0,0,0,1,0,81,3,2,2,0.0,0.0,0.1,3,0,63,71,88.7,8,48,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1120,295,28,90.3,24,27,88.9,9,11,81.8,0.0,1,3,1,1
2,2021-09-18,Sat,Matchweek 5,Home,W 3–0,Liverpool,Crystal Palace,Y,RB,90,0,0,0,0,1,0,0,0,112,4,3,2,0.0,0.0,0.2,5,1,74,96,77.1,8,56,3,2,1,1,2,1,0,0,0,1,0,0,0,0,1189,557,43,93.5,20,27,74.1,8,14,57.1,0.1,1,4,2,1
4,2021-10-03,Sun,Matchweek 7,Home,D 2–2,Liverpool,Manchester City,Y,RB,77,0,0,0,0,0,0,1,0,64,0,2,3,0.0,0.0,0.0,1,0,39,53,73.6,4,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,833,166,12,92.3,22,26,84.6,5,10,50.0,0.0,1,3,2,0
5,2021-10-16,Sat,Matchweek 8,Away,W 5–0,Liverpool,Watford,Y,"RM,RB",82,0,1,0,0,1,0,0,0,88,3,1,1,0.1,0.1,1.1,7,1,70,80,87.5,11,36,1,0,0,7,0,0,0,0,1,0,0,0,0,0,1193,427,30,96.8,33,37,89.2,6,8,75.0,0.6,4,7,3,1
6,2021-10-24,Sun,Matchweek 9,Away,W 5–0,Liverpool,Manchester Utd,Y,LM,26,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,9,13,69.2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,31,3,75.0,4,6,66.7,2,3,66.7,0.0,0,3,0,0
7,2021-11-27,Sat,Matchweek 13,Home,W 4–0,Liverpool,Southampton,N,RM,24,0,0,0,0,1,0,0,0,32,1,0,1,0.0,0.0,0.0,0,0,24,27,88.9,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,177,9,100.0,9,12,75.0,5,5,100.0,0.0,0,3,0,0
8,2021-12-01,Wed,Matchweek 14,Away,W 4–1,Liverpool,Everton,N,LM,16,0,0,0,0,0,0,0,0,26,1,0,1,0.0,0.0,0.0,0,0,21,24,87.5,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,150,8,100.0,12,13,92.3,1,2,50.0,0.0,0,3,1,0
9,2021-12-19,Sun,Matchweek 18,Away,D 2–2,Liverpool,Tottenham,Y*,"LM,CM,LB",90,0,0,0,0,3,1,0,0,86,3,2,0,0.1,0.1,0.1,4,0,60,77,77.9,6,55,0,0,0,2,1,0,1,0,0,0,0,0,0,0,918,273,32,91.4,23,29,79.3,3,8,37.5,0.1,2,4,2,1
10,2021-12-28,Tue,Matchweek 20,Away,L 0–1,Liverpool,Leicester City,N,"DM,CM",27,0,0,0,0,0,0,0,0,41,3,2,0,0.0,0.0,0.0,1,0,29,35,82.9,5,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,580,227,9,90.0,16,18,88.9,4,5,80.0,0.1,1,11,1,1
11,2022-01-02,Sun,Matchweek 21,Away,D 2–2,Liverpool,Chelsea,Y,LM,68,0,0,0,0,0,0,0,0,37,3,1,3,0.0,0.0,0.0,1,0,13,21,61.9,2,16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,187,91,7,77.8,6,10,60.0,0,2,0.0,0.0,0,3,0,0
