,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2021-08-14,Sat,Matchweek 1,Home,L 1–2,Burnley,Brighton,Y*,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,1.0,1.0,0.0,0.2,0.2,0.0,2.0,0.0,28.0,38.0,73.7,3.0,19.0,0.0,0.0,0.0,Match Report
1,2021-08-21,Sat,Matchweek 2,Away,L 0–2,Burnley,Liverpool,Y*,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,3.0,1.0,3.0,0.1,0.1,0.0,0.0,0.0,18.0,24.0,75.0,1.0,8.0,0.0,1.0,1.0,Match Report
2,2021-08-29,Sun,Matchweek 3,Home,D 1–1,Burnley,Leeds United,Y*,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,17.0,27.0,63.0,0.0,16.0,0.0,0.0,0.0,Match Report
3,2021-09-13,Mon,Matchweek 4,Away,L 1–3,Burnley,Everton,Y*,CB,90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,63.0,0.0,4.0,1.0,0.5,0.5,0.0,1.0,0.0,33.0,50.0,66.0,5.0,37.0,0.0,0.0,0.0,Match Report
4,2021-09-18,Sat,Matchweek 5,Home,L 0–1,Burnley,Arsenal,Y*,CB,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,66.0,0.0,2.0,0.0,0.2,0.2,0.0,1.0,0.0,44.0,59.0,74.6,0.0,39.0,0.0,0.0,0.0,Match Report
5,2021-09-25,Sat,Matchweek 6,Away,D 2–2,Burnley,Leicester City,Y*,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,27.0,74.1,1.0,12.0,0.0,0.0,0.0,Match Report
7,2021-10-30,Sat,Matchweek 10,Home,W 3–1,Burnley,Brentford,Y*,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,0.0,1.0,1.0,0.2,0.2,0.0,0.0,0.0,33.0,48.0,68.8,2.0,28.0,0.0,0.0,0.0,Match Report
8,2021-11-06,Sat,Matchweek 11,Away,D 1–1,Burnley,Chelsea,Y*,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,30.0,70.0,1.0,15.0,0.0,0.0,0.0,Match Report
9,2021-11-20,Sat,Matchweek 12,Home,D 3–3,Burnley,Crystal Palace,Y*,CB,90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,55.0,1.0,0.0,1.0,0.3,0.3,0.0,2.0,0.0,34.0,44.0,77.3,3.0,25.0,0.0,1.0,0.0,Match Report
10,2021-12-01,Wed,Matchweek 14,Away,D 0–0,Burnley,Wolves,Y*,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,72.0,2.0,13.0,0.0,0.0,0.0,Match Report
12,2021-12-12,Sun,Matchweek 16,Home,D 0–0,Burnley,West Ham,Y*,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,29.0,62.1,2.0,13.0,0.0,0.0,0.0,Match Report
13,2021-12-30,Thu,Matchweek 20,Away,L 1–3,Burnley,Manchester Utd,Y*,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,0.0,0.0,2.0,0.2,0.2,0.0,0.0,0.0,38.0,46.0,82.6,1.0,33.0,1.0,0.0,0.0,Match Report
