,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2021-08-14,Sat,Matchweek 1,Away,L 1–3,Southampton,Everton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
2,2021-10-02,Sat,Matchweek 7,Away,L 1–3,Southampton,Chelsea,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
5,2021-10-30,Sat,Matchweek 10,Away,W 1–0,Southampton,Watford,N,"RM,CM",21,3,10,30.0,66,6,1,4,25.0,1,1,100.0,1,3,33.3,0,0.0,0.0,0,0,0,0,1,Match Report
9,2021-12-28,Tue,Matchweek 20,Home,D 1–1,Southampton,Tottenham,Y,"RM,CM",90,16,25,64.0,185,19,12,14,85.7,3,6,50.0,0,1,0.0,0,0.0,0.0,1,0,0,0,0,Match Report
12,2022-01-22,Sat,Matchweek 23,Home,D 1–1,Southampton,Manchester City,Y,"LM,RM",81,16,21,76.2,298,147,5,7,71.4,10,12,83.3,1,1,100.0,0,0.1,0.0,1,2,0,0,2,Match Report
15,2022-02-19,Sat,Matchweek 26,Home,W 2–0,Southampton,Everton,Y,RM,89,42,55,76.4,739,189,17,24,70.8,22,25,88.0,3,5,60.0,0,0.0,0.1,1,3,1,0,12,Match Report
16,2022-02-25,Fri,Matchweek 27,Home,W 2–0,Southampton,Norwich City,Y,"RM,AM",89,53,60,88.3,759,212,35,37,94.6,13,14,92.9,3,4,75.0,0,0.4,0.2,4,4,4,0,8,Match Report
17,2022-03-05,Sat,Matchweek 28,Away,L 0–4,Southampton,Aston Villa,Y,"CM,RM",90,52,58,89.7,770,130,30,34,88.2,16,18,88.9,4,4,100.0,0,0.0,0.1,0,3,2,0,6,Match Report
18,2022-03-10,Thu,Matchweek 21,Home,L 1–2,Southampton,Newcastle Utd,Y,RM,90,61,74,82.4,890,205,35,43,81.4,24,26,92.3,2,4,50.0,0,0.0,0.1,1,7,2,1,10,Match Report
19,2022-03-13,Sun,Matchweek 29,Home,L 1–2,Southampton,Watford,Y,"RM,CM",90,36,48,75.0,614,194,15,22,68.2,17,18,94.4,3,3,100.0,0,0.1,0.2,1,0,2,1,7,Match Report
20,2022-04-02,Sat,Matchweek 31,Away,D 1–1,Southampton,Leeds United,N,LM,27,8,9,88.9,132,62,4,4,100.0,1,1,100.0,2,2,100.0,0,0.0,0.0,1,2,0,0,2,Match Report
21,2022-04-09,Sat,Matchweek 32,Home,L 0–6,Southampton,Chelsea,Y,"CM,RM",90,30,40,75.0,372,74,16,18,88.9,9,12,75.0,0,1,0.0,0,0.0,0.0,1,1,2,0,3,Match Report
22,2022-04-16,Sat,Matchweek 33,Home,W 1–0,Southampton,Arsenal,Y,RW,81,16,22,72.7,227,52,9,11,81.8,7,9,77.8,0,2,0.0,0,0.0,0.0,1,0,1,0,2,Match Report
23,2022-04-21,Thu,Matchweek 30,Away,L 0–2,Southampton,Burnley,Y,CM,65,29,37,78.4,433,87,13,15,86.7,14,15,93.3,1,4,25.0,0,0.0,0.0,0,7,0,0,2,Match Report
25,2022-04-30,Sat,Matchweek 35,Home,L 1–2,Southampton,Crystal Palace,N,RM,26,7,12,58.3,143,25,4,6,66.7,2,2,100.0,1,3,33.3,0,0.0,0.0,0,0,0,0,1,Match Report
26,2022-05-07,Sat,Matchweek 36,Away,L 0–3,Southampton,Brentford,Y,"RM,LM",82,38,45,84.4,542,211,18,23,78.3,15,16,93.8,1,1,100.0,0,0.2,0.2,3,4,1,1,6,Match Report
28,2022-05-22,Sun,Matchweek 38,Away,L 1–4,Southampton,Leicester City,Y,"RM,RW",90,41,53,77.4,644,163,23,27,85.2,14,14,100.0,3,4,75.0,0,0.0,0.1,1,7,2,0,6,Match Report
