,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2021-08-14,Sat,Matchweek 1,Away,L 1–5,Leeds United,Manchester Utd,Y,"CM,DM",90,0,0,0,0,0,0,0,0,37,2,3,1,0.0,0.0,0.0,1,0,20,27,74.1,5,15,0,3,3,1,0,0,0,0,0,0,0,0,0,0,351,181,8,66.7,9,10,90.0,2,3,66.7,0.0,0,4,0,0
1,2021-12-18,Sat,Matchweek 18,Home,L 1–4,Leeds United,Arsenal,Y,CB,90,0,0,0,0,0,0,1,0,51,1,1,0,0.0,0.0,0.0,0,0,35,45,77.8,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,282,8,72.7,24,29,82.8,3,5,60.0,0.0,0,3,0,0
2,2022-01-02,Sun,Matchweek 21,Home,W 3–1,Leeds United,Burnley,Y,CB,90,0,0,0,0,0,0,0,0,43,1,1,0,0.0,0.0,0.0,1,0,21,31,67.7,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,346,156,8,72.7,12,16,75.0,0,1,0.0,0.0,0,0,0,0
3,2022-01-22,Sat,Matchweek 23,Home,L 0–1,Leeds United,Newcastle Utd,Y,DM,90,0,0,0,0,3,1,0,0,43,0,2,0,0.1,0.1,0.0,2,0,24,35,68.6,4,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,405,134,13,76.5,8,13,61.5,2,4,50.0,0.0,1,0,1,0
4,2022-02-09,Wed,Matchweek 24,Away,D 3–3,Leeds United,Aston Villa,Y,DM,90,0,0,0,0,0,0,0,0,44,0,0,1,0.0,0.0,0.0,3,1,36,39,92.3,4,22,0,0,0,3,0,0,0,0,1,0,0,0,0,0,777,173,9,100.0,20,21,95.2,5,6,83.3,0.1,1,2,2,0
5,2022-02-12,Sat,Matchweek 25,Away,L 0–3,Leeds United,Everton,Y,CB,90,0,0,0,0,1,0,0,0,66,1,1,0,0.0,0.0,0.0,1,0,45,54,83.3,1,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,952,303,9,100.0,33,38,86.8,3,6,50.0,0.0,0,3,0,0
6,2022-02-26,Sat,Matchweek 27,Home,L 0–4,Leeds United,Tottenham,Y,"CB,DM",90,0,0,0,0,2,0,0,0,55,0,3,2,0.1,0.1,0.0,2,0,40,47,85.1,5,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,811,234,12,85.7,26,28,92.9,2,3,66.7,0.1,0,1,1,0
7,2022-03-05,Sat,Matchweek 28,Away,L 0–1,Leeds United,Leicester City,Y,DM,90,0,0,0,0,3,0,0,0,56,1,0,4,0.1,0.1,0.0,1,0,31,36,86.1,4,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,531,174,15,88.2,13,13,100.0,1,2,50.0,0.0,0,7,1,0
8,2022-03-10,Thu,Matchweek 20,Home,L 0–3,Leeds United,Aston Villa,Y,DM,90,0,0,0,0,1,0,1,0,45,2,0,0,0.0,0.0,0.1,1,0,30,40,75.0,3,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,513,136,17,81.0,8,11,72.7,5,7,71.4,0.0,1,4,0,0
9,2022-03-13,Sun,Matchweek 29,Home,W 2–1,Leeds United,Norwich City,N,DM,31,0,0,0,0,0,0,0,0,17,0,1,1,0.0,0.0,0.0,0,0,8,12,66.7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,32,4,80.0,3,6,50.0,1,1,100.0,0.0,0,1,0,0
10,2022-03-18,Fri,Matchweek 30,Away,W 3–2,Leeds United,Wolves,N,"DM,CB",51,0,0,0,0,0,0,0,0,35,4,0,3,0.0,0.0,0.2,1,0,23,25,92.0,3,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,524,181,7,100.0,11,13,84.6,5,5,100.0,0.0,1,6,1,0
12,2022-04-09,Sat,Matchweek 32,Away,W 3–0,Leeds United,Watford,Y,DM,90,0,0,0,0,0,0,0,0,57,4,3,1,0.0,0.0,0.0,1,1,25,44,56.8,3,12,0,1,0,1,0,0,0,0,1,0,0,0,0,0,275,100,13,65.0,7,12,58.3,0,2,0.0,0.0,0,2,0,0
13,2022-04-25,Mon,Matchweek 34,Away,D 0–0,Leeds United,Crystal Palace,N,DM,45,0,0,0,0,0,0,0,0,26,1,1,2,0.0,0.0,0.0,0,0,12,20,60.0,3,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,194,78,6,66.7,6,8,75.0,0,1,0.0,0.0,0,1,0,0
