,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2021-08-22,Sun,Matchweek 2,Home,L 0–1,Wolves,Tottenham,N,CM,19,0,0,0,0,1,0,0,0,13,1,0,0,0.1,0.1,0.0,0,0,9,10,90.0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,21,4,100.0,3,4,75.0,1,1,100.0,0.0,0,0,0,0
4,2021-09-26,Sun,Matchweek 6,Away,W 1–0,Wolves,Southampton,Y,CM,90,0,0,0,0,1,0,0,0,39,1,0,1,0.1,0.1,0.0,0,0,29,31,93.5,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,411,81,17,94.4,10,10,100.0,2,3,66.7,0.0,0,4,0,0
5,2021-10-23,Sat,Matchweek 9,Away,D 1–1,Wolves,Leeds United,Y,CM,90,0,0,0,0,0,0,0,0,38,0,1,1,0.0,0.0,0.0,0,0,25,32,78.1,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,443,127,11,84.6,10,13,76.9,4,5,80.0,0.0,0,1,0,0
7,2021-12-01,Wed,Matchweek 14,Home,D 0–0,Wolves,Burnley,Y,CM,90,0,0,0,0,1,1,0,0,89,2,0,3,0.1,0.1,0.1,3,0,62,79,78.5,6,49,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1199,313,16,66.7,40,46,87.0,5,7,71.4,0.0,3,6,0,0
8,2021-12-04,Sat,Matchweek 15,Home,L 0–1,Wolves,Liverpool,Y,CM,90,0,0,0,0,2,1,1,0,47,2,0,6,0.1,0.1,0.0,0,0,26,32,81.3,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,385,87,11,84.6,11,12,91.7,1,1,100.0,0.0,0,0,0,0
9,2022-01-15,Sat,Matchweek 22,Home,W 3–1,Wolves,Southampton,Y,CM,90,0,0,0,0,1,0,0,0,42,1,0,2,0.0,0.0,0.0,2,1,30,33,90.9,2,17,0,0,0,2,0,0,0,0,1,0,0,0,0,0,485,93,13,86.7,14,15,93.3,1,1,100.0,0.0,1,1,0,0
10,2022-02-10,Thu,Matchweek 24,Home,L 0–1,Wolves,Arsenal,Y,CM,90,0,0,0,0,3,1,0,0,44,0,1,3,0.2,0.2,0.0,1,0,30,34,88.2,5,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,549,89,10,90.9,16,17,94.1,4,5,80.0,0.0,0,5,0,0
11,2022-02-13,Sun,Matchweek 25,Away,W 2–0,Wolves,Tottenham,Y,CM,90,1,0,0,0,2,2,0,0,47,1,0,2,0.5,0.5,0.0,3,1,34,39,87.2,1,16,0,0,0,2,0,0,0,0,0,0,0,1,0,0,532,108,16,84.2,13,13,100.0,3,3,100.0,0.0,0,2,1,0
12,2022-02-20,Sun,Matchweek 26,Home,W 2–1,Wolves,Leicester City,Y,CM,90,0,1,0,0,1,0,1,0,41,2,1,0,0.0,0.0,0.1,2,2,24,31,77.4,1,11,2,1,1,2,0,0,0,0,2,0,0,0,0,0,328,46,12,92.3,8,12,66.7,1,2,50.0,0.0,1,1,0,0
13,2022-02-27,Sun,Matchweek 27,Away,L 0–1,Wolves,West Ham,Y,"CM,DM",90,0,0,0,0,0,0,0,0,75,0,0,0,0.0,0.0,0.1,5,0,67,73,91.8,6,31,1,1,0,5,0,0,0,0,0,0,0,0,0,0,1082,228,33,91.7,29,29,100.0,5,5,100.0,0.0,2,8,0,0
