,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2021-08-14,Sat,Matchweek 1,Away,L 0–1,Wolves,Leicester City,Y,CM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,1.0,1.0,0.0,0.0,0.0,0.1,3.0,0.0,37.0,46.0,80.4,6.0,29.0,0.0,0.0,0.0,Match Report
1,2021-08-22,Sun,Matchweek 2,Home,L 0–1,Wolves,Tottenham,Y,CM,90.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,91.0,6.0,0.0,2.0,0.1,0.1,0.9,10.0,0.0,59.0,75.0,78.7,18.0,47.0,3.0,1.0,1.0,Match Report
2,2021-08-29,Sun,Matchweek 3,Home,L 0–1,Wolves,Manchester Utd,Y,CM,90.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,77.0,2.0,1.0,2.0,0.1,0.1,0.0,3.0,0.0,53.0,65.0,81.5,7.0,31.0,0.0,3.0,1.0,Match Report
3,2021-09-11,Sat,Matchweek 4,Away,W 2–0,Wolves,Watford,Y,CM,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,87.0,5.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,65.0,76.0,85.5,9.0,61.0,2.0,1.0,1.0,Match Report
4,2021-09-18,Sat,Matchweek 5,Home,L 0–2,Wolves,Brentford,Y,CM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,89.0,0.0,0.0,1.0,0.0,0.0,0.1,3.0,0.0,65.0,83.0,78.3,12.0,57.0,1.0,1.0,1.0,Match Report
5,2021-09-26,Sun,Matchweek 6,Away,W 1–0,Wolves,Southampton,N,CM,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,Match Report
6,2021-10-02,Sat,Matchweek 7,Home,W 2–1,Wolves,Newcastle Utd,Y,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,60.0,73.0,82.2,5.0,60.0,0.0,0.0,0.0,Match Report
7,2021-10-16,Sat,Matchweek 8,Away,W 3–2,Wolves,Aston Villa,Y,CM,90.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,70.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,1.0,48.0,62.0,77.4,7.0,33.0,1.0,0.0,0.0,Match Report
9,2021-11-01,Mon,Matchweek 10,Home,W 2–1,Wolves,Everton,Y,CM,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,90.0,1.0,2.0,3.0,0.1,0.1,0.0,3.0,0.0,72.0,79.0,91.1,3.0,63.0,1.0,1.0,1.0,Match Report
10,2021-11-06,Sat,Matchweek 11,Away,L 0–2,Wolves,Crystal Palace,Y,CM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,54.0,79.6,4.0,26.0,0.0,2.0,1.0,Match Report
11,2021-11-20,Sat,Matchweek 12,Home,W 1–0,Wolves,West Ham,Y,CM,90.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,90.0,3.0,3.0,0.0,0.1,0.1,0.4,4.0,0.0,67.0,78.0,85.9,13.0,57.0,5.0,0.0,0.0,Match Report
12,2021-11-27,Sat,Matchweek 13,Away,D 0–0,Wolves,Norwich City,Y,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,71.0,78.0,91.0,7.0,44.0,0.0,1.0,1.0,Match Report
14,2021-12-04,Sat,Matchweek 15,Home,L 0–1,Wolves,Liverpool,Y,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,48.0,79.2,1.0,29.0,0.0,0.0,0.0,Match Report
15,2021-12-11,Sat,Matchweek 16,Away,L 0–1,Wolves,Manchester City,Y,"CM,DM",81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,43.0,72.1,0.0,24.0,0.0,0.0,0.0,Match Report
16,2021-12-15,Wed,Matchweek 17,Away,W 1–0,Wolves,Brighton,Y,CM,90.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,39.0,52.0,75.0,2.0,40.0,0.0,0.0,0.0,Match Report
17,2021-12-19,Sun,Matchweek 18,Home,D 0–0,Wolves,Chelsea,Y,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,62.0,74.2,2.0,26.0,0.0,0.0,0.0,Match Report
18,2022-01-03,Mon,Matchweek 21,Away,W 1–0,Wolves,Manchester Utd,Y,CM,90.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,79.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,55.0,70.0,78.6,10.0,43.0,1.0,1.0,1.0,Match Report
20,2022-01-22,Sat,Matchweek 23,Away,W 2–1,Wolves,Brentford,Y,CM,90.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,90.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,57.0,78.0,73.1,3.0,44.0,4.0,3.0,3.0,Match Report
21,2022-02-10,Thu,Matchweek 24,Home,L 0–1,Wolves,Arsenal,Y,CM,90.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,95.0,2.0,2.0,0.0,0.1,0.1,0.0,4.0,0.0,66.0,86.0,76.7,7.0,66.0,2.0,4.0,4.0,Match Report
22,2022-02-13,Sun,Matchweek 25,Away,W 2–0,Wolves,Tottenham,Y,CM,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,60.0,2.0,3.0,3.0,0.1,0.1,0.0,2.0,0.0,38.0,49.0,77.6,2.0,26.0,3.0,0.0,0.0,Match Report
23,2022-02-20,Sun,Matchweek 26,Home,W 2–1,Wolves,Leicester City,Y,CM,90.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,59.0,3.0,1.0,4.0,0.1,0.1,0.0,0.0,0.0,35.0,45.0,77.8,3.0,25.0,1.0,0.0,0.0,Match Report
24,2022-02-24,Thu,Matchweek 20,Away,L 1–2,Wolves,Arsenal,Y,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,33.0,46.0,71.7,6.0,29.0,1.0,1.0,0.0,Match Report
25,2022-02-27,Sun,Matchweek 27,Away,L 0–1,Wolves,West Ham,Y,"CM,DM",90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,116.0,4.0,2.0,2.0,0.0,0.0,0.1,1.0,0.0,89.0,101.0,88.1,7.0,58.0,1.0,1.0,1.0,Match Report
26,2022-03-05,Sat,Matchweek 28,Home,L 0–2,Wolves,Crystal Palace,Y,CM,90.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,92.0,4.0,1.0,1.0,0.1,0.1,0.0,2.0,0.0,65.0,79.0,82.3,10.0,51.0,0.0,2.0,1.0,Match Report
27,2022-03-10,Thu,Matchweek 19,Home,W 4–0,Wolves,Watford,Y,CM,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,108.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,95.0,101.0,94.1,20.0,68.0,2.0,0.0,0.0,Match Report
