,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2021-09-11,Sat,Matchweek 4,Away,L 0–3,Tottenham,Crystal Palace,Y,RB,90,31,42,73.8,352,152,20,22,90.9,8,13,61.5,0,1,0.0,0,0.0,0.0,0,2,0,0,1,Match Report
1,2021-09-19,Sun,Matchweek 5,Home,L 0–3,Tottenham,Chelsea,Y,RB,90,33,40,82.5,473,182,18,19,94.7,11,12,91.7,3,3,100.0,0,0.0,0.1,1,0,1,1,2,Match Report
2,2021-09-26,Sun,Matchweek 6,Away,L 1–3,Tottenham,Arsenal,N,RB,45,34,37,91.9,415,159,25,25,100.0,8,9,88.9,0,2,0.0,0,0.0,0.0,1,0,0,0,2,Match Report
3,2021-10-03,Sun,Matchweek 7,Home,W 2–1,Tottenham,Aston Villa,Y,RB,90,41,63,65.1,605,178,22,27,81.5,14,20,70.0,3,8,37.5,0,0.1,0.0,1,1,0,0,1,Match Report
4,2021-10-17,Sun,Matchweek 8,Away,W 3–2,Tottenham,Newcastle Utd,Y,RB,90,35,59,59.3,474,75,19,25,76.0,8,18,44.4,4,8,50.0,0,0.0,0.0,0,1,1,0,1,Match Report
5,2021-10-24,Sun,Matchweek 9,Away,L 0–1,Tottenham,West Ham,Y,RB,90,38,48,79.2,549,129,19,23,82.6,18,21,85.7,0,1,0.0,0,0.0,0.0,0,0,0,0,2,Match Report
6,2021-10-30,Sat,Matchweek 10,Home,L 0–3,Tottenham,Manchester Utd,Y,RB,90,81,99,81.8,987,185,51,54,94.4,22,27,81.5,1,3,33.3,0,0.1,0.0,1,3,0,0,5,Match Report
7,2021-11-07,Sun,Matchweek 11,Away,D 0–0,Tottenham,Everton,Y,WB,90,47,58,81.0,624,154,35,38,92.1,12,17,70.6,0,1,0.0,0,0.0,0.0,0,2,1,0,2,Match Report
8,2021-11-21,Sun,Matchweek 12,Home,W 2–1,Tottenham,Leeds United,Y,WB,90,28,37,75.7,450,150,13,16,81.3,12,16,75.0,1,1,100.0,0,0.0,0.1,0,0,1,0,1,Match Report
9,2021-12-02,Thu,Matchweek 14,Home,W 2–0,Tottenham,Brentford,Y,"WB,RB",82,37,44,84.1,424,61,25,25,100.0,8,11,72.7,0,2,0.0,0,0.0,0.0,0,0,1,0,1,Match Report
11,2021-12-19,Sun,Matchweek 18,Home,D 2–2,Tottenham,Liverpool,Y,RB,90,31,47,66.0,446,140,16,18,88.9,13,21,61.9,0,2,0.0,0,0.2,0.1,2,0,2,1,2,Match Report
12,2021-12-26,Sun,Matchweek 19,Home,W 3–0,Tottenham,Crystal Palace,Y,WB,90,63,71,88.7,808,260,40,42,95.2,16,19,84.2,3,6,50.0,1,0.5,0.7,4,1,2,1,6,Match Report
13,2021-12-28,Tue,Matchweek 20,Away,D 1–1,Tottenham,Southampton,Y,WB,76,40,46,87.0,547,196,26,29,89.7,11,13,84.6,2,3,66.7,0,0.0,0.0,0,2,0,0,2,Match Report
14,2022-01-01,Sat,Matchweek 21,Away,W 1–0,Tottenham,Watford,Y,RM,90,84,102,82.4,1196,232,49,56,87.5,29,35,82.9,2,6,33.3,0,0.7,0.6,6,0,7,4,6,Match Report
15,2022-01-19,Wed,Matchweek 17,Away,W 3–2,Tottenham,Leicester City,Y,WB,45,15,18,83.3,197,57,9,11,81.8,6,6,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,Match Report
16,2022-01-23,Sun,Matchweek 23,Away,L 0–2,Tottenham,Chelsea,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
17,2022-02-09,Wed,Matchweek 24,Home,L 2–3,Tottenham,Southampton,Y,"WB,RB",90,42,57,73.7,547,152,26,31,83.9,12,16,75.0,1,3,33.3,0,0.0,0.0,0,1,0,0,3,Match Report
19,2022-02-19,Sat,Matchweek 26,Away,W 3–2,Tottenham,Manchester City,Y,WB,82,29,38,76.3,486,181,15,19,78.9,10,12,83.3,4,7,57.1,0,0.0,0.0,0,0,1,1,1,Match Report
20,2022-02-23,Wed,Matchweek 13,Away,L 0–1,Tottenham,Burnley,Y,WB,64,50,62,80.6,617,145,29,31,93.5,12,17,70.6,2,2,100.0,0,0.2,0.4,3,2,4,2,4,Match Report
22,2022-03-07,Mon,Matchweek 28,Home,W 5–0,Tottenham,Everton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
23,2022-03-12,Sat,Matchweek 29,Away,L 2–3,Tottenham,Manchester Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
24,2022-03-16,Wed,Matchweek 16,Away,W 2–0,Tottenham,Brighton,N,WB,11,15,15,100.0,251,80,7,7,100.0,6,6,100.0,1,1,100.0,0,0.1,0.0,1,1,0,0,1,Match Report
26,2022-04-03,Sun,Matchweek 31,Home,W 5–1,Tottenham,Newcastle Utd,Y,WB,80,26,33,78.8,402,62,10,13,76.9,14,17,82.4,1,2,50.0,0,0.0,0.0,1,2,0,0,3,Match Report
