,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2021-08-22,Sun,Matchweek 2,Away,W 2–0,Chelsea,Arsenal,N,AM,9,0,0,0,0,1,0,0,0,8,0,0,0,0.1,0.1,0.0,0,0,2,6,33.3,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,2,100.0,0,2,0.0,0,1,0.0,0.0,0,0,0,0
2,2021-09-11,Sat,Matchweek 4,Home,W 3–0,Chelsea,Aston Villa,Y,AM,90,0,0,0,0,2,1,0,0,61,3,2,2,0.0,0.0,0.1,3,0,27,46,58.7,4,36,2,1,1,3,0,0,0,0,0,0,0,0,0,0,371,119,17,77.3,5,11,45.5,2,5,40.0,0.0,2,3,0,0
6,2021-10-23,Sat,Matchweek 9,Home,W 7–0,Chelsea,Norwich City,N,AM,21,0,0,0,0,3,1,0,0,13,0,0,0,0.1,0.1,0.0,4,1,5,7,71.4,4,12,0,2,2,2,0,1,0,0,1,0,0,0,0,0,76,26,2,66.7,2,2,100.0,0,1,0.0,0.1,1,1,0,0
7,2021-10-30,Sat,Matchweek 10,Away,W 3–0,Chelsea,Newcastle Utd,Y,AM,63,0,0,0,0,5,1,1,0,45,1,0,1,0.9,0.9,0.1,4,0,21,30,70.0,2,26,1,2,0,4,0,0,0,0,0,0,0,0,0,0,341,72,12,92.3,5,8,62.5,2,4,50.0,0.1,2,0,0,0
9,2021-11-28,Sun,Matchweek 13,Home,D 1–1,Chelsea,Manchester Utd,Y,AM,90,0,0,0,0,6,2,0,0,72,2,0,0,0.4,0.4,0.1,7,0,42,52,80.8,9,52,3,5,2,4,1,1,1,0,0,0,0,0,0,0,661,199,24,88.9,10,15,66.7,5,5,100.0,0.3,2,2,3,0
10,2021-12-01,Wed,Matchweek 14,Away,W 2–1,Chelsea,Watford,N,AM,31,1,0,0,0,2,2,1,0,22,0,0,1,0.3,0.3,0.0,0,0,10,16,62.5,2,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,107,42,7,87.5,2,4,50.0,0,2,0.0,0.0,0,2,0,0
11,2021-12-04,Sat,Matchweek 15,Away,L 2–3,Chelsea,West Ham,Y,AM,63,0,1,0,0,3,0,0,0,44,0,0,0,0.3,0.3,0.1,4,1,26,38,68.4,3,30,3,1,0,3,0,0,0,0,1,0,0,0,0,0,366,84,14,77.8,6,9,66.7,3,6,50.0,0.1,1,2,1,0
13,2021-12-16,Thu,Matchweek 17,Home,D 1–1,Chelsea,Everton,Y,AM,90,0,0,0,0,4,1,0,0,47,0,0,1,0.2,0.2,0.4,8,0,30,35,85.7,3,37,3,4,1,6,0,1,1,0,0,0,0,0,0,0,421,188,23,100.0,6,8,75.0,1,3,33.3,0.4,3,6,2,1
14,2021-12-19,Sun,Matchweek 18,Away,D 0–0,Chelsea,Wolves,Y,AM,64,0,0,0,0,0,0,0,0,38,2,0,0,0.0,0.0,0.0,1,0,23,32,71.9,2,27,1,6,4,1,0,0,0,0,0,0,0,0,0,0,286,58,16,84.2,4,4,100.0,1,2,50.0,0.0,1,5,1,1
18,2022-01-15,Sat,Matchweek 22,Away,L 0–1,Chelsea,Manchester City,Y,AM,68,0,0,0,0,1,0,0,0,20,0,1,1,0.1,0.1,0.0,0,0,12,16,75.0,2,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,170,47,10,100.0,1,2,50.0,1,3,33.3,0.0,0,1,0,0
