,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
1,2021-09-11,Sat,Matchweek 4,Away,L 1–4,Newcastle Utd,Manchester Utd,Y,RB,76,1,0,0,0,1,1,0,0,29,0,2,0,0.2,0.2,0.0,0,0,14,18,77.8,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,34,9,100.0,4,6,66.7,1,1,100.0,0.0,0,1,0,0
2,2021-09-17,Fri,Matchweek 5,Home,D 1–1,Newcastle Utd,Leeds United,Y,RB,80,0,0,0,0,0,0,0,0,32,7,0,1,0.0,0.0,0.0,1,0,14,22,63.6,4,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,195,130,10,76.9,4,7,57.1,0,2,0.0,0.0,0,3,0,0
3,2021-09-25,Sat,Matchweek 6,Away,D 1–1,Newcastle Utd,Watford,Y,RB,90,0,0,0,0,0,0,1,0,51,2,0,3,0.0,0.0,0.0,0,0,24,39,61.5,2,17,0,2,1,0,0,0,0,0,0,0,0,0,0,0,327,183,15,83.3,7,13,53.8,0,4,0.0,0.0,0,2,0,0
4,2021-10-02,Sat,Matchweek 7,Away,L 1–2,Newcastle Utd,Wolves,Y,RB,69,0,1,0,0,0,0,1,0,38,0,0,1,0.0,0.0,0.1,1,1,28,34,82.4,0,24,0,1,0,1,0,0,0,0,1,0,0,0,0,0,342,102,19,100.0,3,4,75.0,2,5,40.0,0.0,1,2,0,0
5,2021-10-17,Sun,Matchweek 8,Home,L 2–3,Newcastle Utd,Tottenham,Y,RB,90,0,1,0,0,0,0,0,0,33,6,1,1,0.0,0.0,0.2,1,1,22,24,91.7,1,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,226,92,17,100.0,3,3,100.0,0,2,0.0,0.2,1,1,0,0
6,2021-10-23,Sat,Matchweek 9,Away,D 1–1,Newcastle Utd,Crystal Palace,Y,RB,90,0,0,0,0,0,0,0,0,34,1,0,2,0.0,0.0,0.0,0,0,15,23,65.2,3,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,184,95,10,83.3,5,6,83.3,0,3,0.0,0.0,0,1,0,0
7,2021-10-30,Sat,Matchweek 10,Home,L 0–3,Newcastle Utd,Chelsea,Y,RB,90,0,0,0,0,1,1,0,0,30,2,0,1,0.0,0.0,0.0,1,0,16,23,69.6,2,17,1,3,3,1,0,0,0,0,0,0,0,0,0,0,229,117,9,90.0,4,6,66.7,1,3,33.3,0.0,1,3,0,0
11,2021-11-30,Tue,Matchweek 14,Home,D 1–1,Newcastle Utd,Norwich City,Y,RB,90,0,0,0,0,0,0,0,0,49,0,1,0,0.0,0.0,0.0,1,0,23,37,62.2,1,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,288,141,12,80.0,5,11,45.5,2,4,50.0,0.0,0,1,0,0
12,2021-12-04,Sat,Matchweek 15,Home,W 1–0,Newcastle Utd,Burnley,Y,RB,90,0,0,0,0,0,0,1,0,41,2,0,1,0.0,0.0,0.0,1,1,25,36,69.4,1,16,0,1,1,1,0,0,0,0,1,0,0,0,0,0,346,118,16,94.1,7,9,77.8,1,5,20.0,0.0,0,1,0,0
13,2021-12-12,Sun,Matchweek 16,Away,L 0–4,Newcastle Utd,Leicester City,Y,RB,90,0,0,0,0,2,0,1,0,57,3,1,0,0.1,0.1,0.0,1,0,35,45,77.8,2,21,2,0,0,1,0,0,0,0,0,0,0,0,0,0,532,129,19,79.2,12,15,80.0,4,5,80.0,0.0,0,2,0,0
14,2021-12-16,Thu,Matchweek 17,Away,L 1–3,Newcastle Utd,Liverpool,Y,RB,90,0,0,0,0,0,0,0,0,30,4,2,1,0.0,0.0,0.0,0,0,12,17,70.6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,74,6,85.7,6,8,75.0,0,1,0.0,0.0,0,0,0,0
15,2021-12-27,Mon,Matchweek 19,Home,D 1–1,Newcastle Utd,Manchester Utd,Y,LB,90,0,0,0,0,0,0,1,0,40,3,2,1,0.0,0.0,0.0,2,0,23,31,74.2,0,9,0,4,2,2,0,0,0,0,0,0,0,0,0,0,284,144,14,73.7,6,9,66.7,1,1,100.0,0.0,1,1,0,0
18,2022-03-13,Sun,Matchweek 29,Away,L 0–1,Newcastle Utd,Chelsea,Y,RB,89,0,0,0,0,0,0,0,0,35,3,1,1,0.0,0.0,0.0,1,0,13,23,56.5,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167,86,10,71.4,3,7,42.9,0,1,0.0,0.0,0,0,0,0
19,2022-04-03,Sun,Matchweek 31,Away,L 1–5,Newcastle Utd,Tottenham,Y,RB,58,0,0,0,0,0,0,0,0,30,1,0,0,0.0,0.0,0.0,1,0,23,26,88.5,1,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,320,86,15,100.0,8,9,88.9,0,1,0.0,0.0,0,1,0,0
