,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
1,2021-08-21,Sat,Matchweek 2,Away,L 0–2,Burnley,Liverpool,Y,FW,74,7,11,63.6,115,43,3,6,50.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Match Report
3,2021-09-13,Mon,Matchweek 4,Away,L 1–3,Burnley,Everton,Y,FW,85,12,22,54.5,182,42,7,15,46.7,4,5,80.0,1,1,100.0,0,0.0,0.0,0,0,1,0,2,Match Report
5,2021-09-25,Sat,Matchweek 6,Away,D 2–2,Burnley,Leicester City,Y,FW,90,11,18,61.1,186,43,6,12,50.0,3,4,75.0,1,1,100.0,0,0.0,0.0,0,2,0,0,2,Match Report
6,2021-10-02,Sat,Matchweek 7,Home,D 0–0,Burnley,Norwich City,Y,FW,79,10,16,62.5,162,9,6,10,60.0,3,3,100.0,1,2,50.0,0,0.0,0.0,1,0,0,0,0,Match Report
15,2021-12-30,Thu,Matchweek 20,Away,L 1–3,Burnley,Manchester Utd,Y,FW,90,12,17,70.6,125,11,8,11,72.7,2,3,66.7,0,1,0.0,0,0.2,0.1,1,2,0,0,0,Match Report
17,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
19,2022-01-22,Sat,Matchweek 23,Away,W 1–0,Newcastle Utd,Leeds United,Y,FW,90,22,38,57.9,257,74,18,27,66.7,3,8,37.5,1,1,100.0,0,0.1,0.1,2,3,0,0,4,Match Report
21,2022-02-13,Sun,Matchweek 25,Home,W 1–0,Newcastle Utd,Aston Villa,Y,FW,90,12,29,41.4,165,41,7,18,38.9,3,6,50.0,1,1,100.0,0,0.0,0.0,1,2,0,0,4,Match Report
22,2022-02-19,Sat,Matchweek 26,Away,D 1–1,Newcastle Utd,West Ham,Y,FW,90,12,22,54.5,124,5,12,15,80.0,0,5,0.0,0,1,0.0,0,0.0,0.0,2,1,0,0,0,Match Report
24,2022-03-05,Sat,Matchweek 28,Home,W 2–1,Newcastle Utd,Brighton,Y,FW,90,11,24,45.8,154,40,7,14,50.0,1,2,50.0,2,2,100.0,0,0.6,0.2,1,1,0,0,0,Match Report
25,2022-03-10,Thu,Matchweek 21,Away,W 2–1,Newcastle Utd,Southampton,Y,FW,90,11,29,37.9,165,85,9,18,50.0,1,4,25.0,1,2,50.0,0,0.0,0.0,0,3,1,0,4,Match Report
26,2022-03-13,Sun,Matchweek 29,Away,L 0–1,Newcastle Utd,Chelsea,Y,FW,90,6,18,33.3,79,25,3,9,33.3,3,6,50.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,Match Report
29,2022-04-08,Fri,Matchweek 32,Home,W 1–0,Newcastle Utd,Wolves,Y,FW,90,12,16,75.0,164,50,8,9,88.9,3,5,60.0,1,1,100.0,0,0.1,0.0,1,0,1,0,1,Match Report
30,2022-04-17,Sun,Matchweek 33,Home,W 2–1,Newcastle Utd,Leicester City,Y,FW,68,5,13,38.5,61,24,4,8,50.0,1,3,33.3,0,1,0.0,0,0.0,0.0,0,2,0,0,2,Match Report
32,2022-04-23,Sat,Matchweek 34,Away,W 3–0,Newcastle Utd,Norwich City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
