,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2021-08-15,Sun,Matchweek 1,Home,L 2–4,Newcastle Utd,West Ham,Y,RB,90,1,0,0,0,3,1,0,0,61,2,3,2,0.1,0.1,0.1,3,0,31,44,70.5,0,32,4,6,4,2,0,1,0,0,0,0,0,0,0,0,440,183,17,81.0,9,14,64.3,2,5,40.0,0.3,1,0,2,2
1,2021-08-21,Sat,Matchweek 2,Away,L 0–2,Newcastle Utd,Aston Villa,Y,RB,90,0,0,0,0,0,0,1,0,42,3,0,0,0.0,0.0,0.0,0,0,22,34,64.7,2,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,390,100,7,77.8,14,20,70.0,0,3,0.0,0.0,0,0,2,0
2,2021-08-28,Sat,Matchweek 3,Home,D 2–2,Newcastle Utd,Southampton,Y,WB,90,0,1,0,0,2,1,0,0,45,6,1,0,0.1,0.1,0.2,3,1,18,35,51.4,3,17,5,1,1,2,0,1,0,0,1,0,0,0,0,0,301,171,8,88.9,6,8,75.0,3,12,25.0,0.2,1,4,0,0
3,2021-09-11,Sat,Matchweek 4,Away,L 1–4,Newcastle Utd,Manchester Utd,N,RB,14,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,1,0,9,11,81.8,1,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,46,2,66.7,6,6,100.0,1,2,50.0,0.0,0,0,0,0
4,2021-10-02,Sat,Matchweek 7,Away,L 1–2,Newcastle Utd,Wolves,N,RB,21,0,0,0,0,0,0,0,0,24,0,1,1,0.0,0.0,0.0,0,0,13,20,65.0,2,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,160,55,8,88.9,1,2,50.0,1,4,25.0,0.0,0,2,0,0
5,2021-10-17,Sun,Matchweek 8,Home,L 2–3,Newcastle Utd,Tottenham,N,RM,14,0,0,0,0,1,0,0,0,12,2,0,0,0.0,0.0,0.0,0,0,5,8,62.5,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,21,4,100.0,1,2,50.0,0,1,0.0,0.0,0,1,0,0
8,2021-11-06,Sat,Matchweek 11,Away,D 1–1,Newcastle Utd,Brighton,Y,RB,90,0,0,0,0,2,0,1,0,68,5,3,4,0.1,0.1,0.0,2,0,31,47,66.0,5,32,5,3,1,1,0,0,1,0,0,0,0,0,0,0,404,176,20,87.0,8,11,72.7,2,6,33.3,0.0,0,4,1,0
9,2021-11-20,Sat,Matchweek 12,Home,D 3–3,Newcastle Utd,Brentford,Y,"RM,RB",90,0,0,0,0,1,0,0,0,74,6,0,1,0.0,0.0,0.1,3,0,46,62,74.2,4,37,0,2,0,3,0,0,0,0,0,0,0,0,0,0,718,351,17,85.0,12,18,66.7,7,9,77.8,0.1,2,4,3,2
10,2021-11-27,Sat,Matchweek 13,Away,L 0–2,Newcastle Utd,Arsenal,N,WB,24,0,0,0,0,0,0,0,0,18,2,0,0,0.0,0.0,0.0,1,0,9,15,60.0,2,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,150,39,3,75.0,6,9,66.7,0,1,0.0,0.0,1,2,0,0
12,2021-12-12,Sun,Matchweek 16,Away,L 0–4,Newcastle Utd,Leicester City,N,"RM,CM",29,0,0,0,0,0,0,0,0,18,2,0,0,0.0,0.0,0.5,3,0,10,16,62.5,3,11,5,0,0,3,0,0,0,0,0,0,0,0,0,0,170,76,5,100.0,5,8,62.5,0,1,0.0,0.3,2,0,1,0
13,2021-12-16,Thu,Matchweek 17,Away,L 1–3,Newcastle Utd,Liverpool,Y,RW,90,0,0,0,0,1,0,0,0,38,4,2,0,0.0,0.0,0.0,1,0,15,28,53.6,1,25,2,1,0,1,0,0,0,0,0,0,0,0,0,0,222,133,10,83.3,3,7,42.9,2,7,28.6,0.0,0,0,1,0
14,2021-12-19,Sun,Matchweek 18,Home,L 0–4,Newcastle Utd,Manchester City,Y,RB,90,0,0,0,0,1,0,0,0,40,4,2,1,0.0,0.0,0.0,0,0,17,31,54.8,2,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,363,100,6,85.7,6,12,50.0,4,9,44.4,0.0,0,2,1,0
15,2021-12-27,Mon,Matchweek 19,Home,D 1–1,Newcastle Utd,Manchester Utd,N,LW,46,0,0,0,0,2,0,0,0,33,0,2,1,0.1,0.1,0.0,4,0,12,21,57.1,3,13,2,2,1,3,0,0,0,0,0,0,0,0,0,0,172,79,4,57.1,4,7,57.1,1,3,33.3,0.0,1,2,1,0
18,2022-02-26,Sat,Matchweek 27,Away,W 2–0,Newcastle Utd,Brentford,Y,RW,63,0,0,0,0,1,0,0,0,31,0,1,0,0.1,0.1,0.2,3,0,15,25,60.0,2,23,2,0,0,3,0,0,0,0,0,0,0,0,0,0,196,65,10,76.9,4,6,66.7,0,1,0.0,0.3,1,0,2,1
19,2022-03-05,Sat,Matchweek 28,Home,W 2–1,Newcastle Utd,Brighton,Y,RW,63,0,0,0,0,2,1,0,0,30,1,1,2,0.7,0.7,0.0,4,2,10,17,58.8,2,17,1,2,0,2,0,0,1,0,0,0,0,1,1,0,122,50,6,75.0,3,6,50.0,0,1,0.0,0.0,1,1,2,0
20,2022-03-10,Thu,Matchweek 21,Away,W 2–1,Newcastle Utd,Southampton,Y,RW,90,0,0,0,0,1,0,1,0,37,5,2,1,0.0,0.0,0.1,2,0,13,24,54.2,0,20,2,1,1,1,0,0,1,0,0,0,0,0,0,0,197,8,6,66.7,4,4,100.0,1,5,20.0,0.2,1,0,0,0
21,2022-03-13,Sun,Matchweek 29,Away,L 0–1,Newcastle Utd,Chelsea,Y,"LM,RM",89,0,0,0,0,1,0,1,0,23,0,0,2,0.0,0.0,0.0,0,0,5,13,38.5,2,9,2,5,2,0,0,0,0,0,0,0,0,0,0,0,76,11,2,40.0,1,2,50.0,1,3,33.3,0.0,0,1,0,0
22,2022-03-17,Thu,Matchweek 20,Away,L 0–1,Newcastle Utd,Everton,N,RW,6,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.1,3,0,4,6,66.7,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,129,35,1,50.0,1,2,50.0,2,2,100.0,0.1,2,0,2,1
