,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2021-08-14,Sat,Matchweek 1,Home,L 1–2,Burnley,Brighton,Y,"CM,DM",90.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Match Report
2,2021-08-29,Sun,Matchweek 3,Home,D 1–1,Burnley,Leeds United,Y,CM,90.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
3,2021-09-13,Mon,Matchweek 4,Away,L 1–3,Burnley,Everton,Y,CM,90.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
4,2021-09-18,Sat,Matchweek 5,Home,L 0–1,Burnley,Arsenal,Y,CM,90.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
5,2021-09-25,Sat,Matchweek 6,Away,D 2–2,Burnley,Leicester City,Y,CM,90.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Match Report
6,2021-10-02,Sat,Matchweek 7,Home,D 0–0,Burnley,Norwich City,Y,CM,90.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
7,2021-10-16,Sat,Matchweek 8,Away,L 0–2,Burnley,Manchester City,Y,CM,90.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
8,2021-10-23,Sat,Matchweek 9,Away,D 2–2,Burnley,Southampton,Y,CM,90.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Match Report
9,2021-10-30,Sat,Matchweek 10,Home,W 3–1,Burnley,Brentford,Y,CM,90.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report
10,2021-11-06,Sat,Matchweek 11,Away,D 1–1,Burnley,Chelsea,Y,CM,90.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Match Report
11,2021-11-20,Sat,Matchweek 12,Home,D 3–3,Burnley,Crystal Palace,Y,CM,90.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Match Report
13,2021-12-04,Sat,Matchweek 15,Away,L 0–1,Burnley,Newcastle Utd,Y,CM,90.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
14,2021-12-12,Sun,Matchweek 16,Home,D 0–0,Burnley,West Ham,Y,CM,69.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
15,2021-12-30,Thu,Matchweek 20,Away,L 1–3,Burnley,Manchester Utd,Y,CM,90.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
16,2022-01-02,Sun,Matchweek 21,Away,L 1–3,Burnley,Leeds United,Y,CM,90.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
17,2022-01-23,Sun,Matchweek 23,Away,D 0–0,Burnley,Arsenal,Y,CM,90.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
18,2022-02-05,Sat,Matchweek 17,Home,D 0–0,Burnley,Watford,Y,CM,90.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
19,2022-02-08,Tue,Matchweek 24,Home,D 1–1,Burnley,Manchester Utd,Y,CM,90.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
20,2022-02-13,Sun,Matchweek 25,Home,L 0–1,Burnley,Liverpool,Y,CM,90.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
22,2022-02-26,Sat,Matchweek 27,Away,D 1–1,Burnley,Crystal Palace,N,CM,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
23,2022-03-01,Tue,Matchweek 22,Home,L 0–2,Burnley,Leicester City,Y,CM,87.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
24,2022-03-05,Sat,Matchweek 28,Home,L 0–4,Burnley,Chelsea,Y,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
25,2022-03-12,Sat,Matchweek 29,Away,L 0–2,Burnley,Brentford,Y,CM,90.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
26,2022-04-02,Sat,Matchweek 31,Home,L 0–2,Burnley,Manchester City,Y,CM,90.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
27,2022-04-06,Wed,Matchweek 19,Home,W 3–2,Burnley,Everton,Y,CM,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
28,2022-04-10,Sun,Matchweek 32,Away,L 0–2,Burnley,Norwich City,Y,CM,90.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
29,2022-04-17,Sun,Matchweek 33,Away,D 1–1,Burnley,West Ham,Y,CM,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
