,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
3,2021-11-06,Sat,Matchweek 11,Home,L 0–2,Manchester Utd,Manchester City,N,LW,45,0,0,0,0,0,0,0,0,23,0,0,1,0.0,0.0,0.0,0,0,15,18,83.3,0,11,1,3,2,0,0,0,0,0,0,0,0,0,0,0,209,27,9,90.0,4,6,66.7,1,1,100.0,0.0,0,0,0,0
4,2021-11-20,Sat,Matchweek 12,Away,L 1–4,Manchester Utd,Watford,Y,RW,89,0,0,0,0,0,0,0,0,52,0,1,1,0.0,0.0,0.2,5,1,37,46,80.4,2,34,4,4,3,4,0,1,0,0,1,0,0,0,0,0,490,95,25,83.3,9,10,90.0,1,1,100.0,0.5,2,0,3,2
5,2021-11-28,Sun,Matchweek 13,Away,D 1–1,Manchester Utd,Chelsea,Y,FW,63,1,0,0,0,1,1,0,0,25,0,0,0,0.8,0.8,0.0,2,1,16,21,76.2,2,12,1,1,1,1,0,1,0,0,0,0,1,0,0,0,235,74,10,76.9,4,5,80.0,1,2,50.0,0.0,1,1,0,0
6,2021-12-02,Thu,Matchweek 14,Home,W 3–2,Manchester Utd,Arsenal,Y,"LW,RW",90,0,0,0,0,0,0,0,0,53,3,0,2,0.0,0.0,0.1,4,2,35,42,83.3,4,32,5,1,0,4,0,0,0,0,2,0,0,0,0,0,498,100,20,87.0,13,17,76.5,1,1,100.0,0.1,2,1,2,0
7,2021-12-05,Sun,Matchweek 15,Home,W 1–0,Manchester Utd,Crystal Palace,Y,"AM,LM",61,0,0,0,0,1,0,0,0,46,0,0,0,0.0,0.0,0.1,5,0,30,40,75.0,1,32,6,3,2,5,0,0,0,0,0,0,0,0,0,0,392,56,19,82.6,8,13,61.5,1,2,50.0,0.1,2,1,1,0
8,2021-12-11,Sat,Matchweek 16,Away,W 1–0,Manchester Utd,Norwich City,Y,AM,66,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,5,0,33,38,86.8,6,26,3,1,1,5,0,0,0,0,0,0,0,0,0,0,440,159,23,92.0,9,10,90.0,1,1,100.0,0.1,2,3,3,1
9,2021-12-27,Mon,Matchweek 19,Away,D 1–1,Manchester Utd,Newcastle Utd,N,AM,45,0,0,0,0,0,0,0,0,37,0,0,1,0.0,0.0,0.3,2,0,22,30,73.3,0,24,2,5,4,2,0,0,0,0,0,0,0,0,0,0,329,49,12,92.3,10,14,71.4,0,2,0.0,0.1,2,0,0,0
10,2021-12-30,Thu,Matchweek 20,Home,W 3–1,Manchester Utd,Burnley,Y,AM,90,0,0,0,0,1,0,0,0,61,2,0,1,0.1,0.1,0.0,4,0,46,51,90.2,6,38,7,3,0,4,0,0,0,0,0,0,0,0,0,0,676,173,28,93.3,12,13,92.3,3,3,100.0,0.2,1,2,5,3
11,2022-01-03,Mon,Matchweek 21,Home,L 0–1,Manchester Utd,Wolves,Y,"AM,WB",75,0,0,0,0,2,0,0,0,51,0,0,0,0.2,0.2,0.0,2,0,33,43,76.7,1,26,3,4,1,1,1,0,0,0,0,0,0,0,0,0,373,113,22,88.0,6,8,75.0,1,1,100.0,0.0,0,0,0,0
12,2022-02-08,Tue,Matchweek 24,Away,D 1–1,Manchester Utd,Burnley,Y,LW,90,0,0,0,0,3,0,0,0,76,0,0,2,0.1,0.1,0.1,7,0,54,63,85.7,6,47,12,3,1,4,1,1,0,0,0,0,0,0,0,0,622,139,42,87.5,8,10,80.0,1,1,100.0,0.1,3,1,2,0
