,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2021-08-14,Sat,Matchweek 1,Away,L 1–5,Leeds United,Manchester Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
1,2021-08-21,Sat,Matchweek 2,Home,D 2–2,Leeds United,Everton,Y,CM,90,5,4,0,0,1,0,0,1,1,0,0,0,0,0,Match Report
2,2021-08-29,Sun,Matchweek 3,Away,D 1–1,Leeds United,Burnley,Y,CM,90,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
3,2021-09-12,Sun,Matchweek 4,Home,L 0–3,Leeds United,Liverpool,Y,DM,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
4,2021-09-17,Fri,Matchweek 5,Away,D 1–1,Leeds United,Newcastle Utd,Y,"DM,CB",90,2,2,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
5,2021-09-25,Sat,Matchweek 6,Home,L 1–2,Leeds United,West Ham,Y,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
6,2021-10-02,Sat,Matchweek 7,Home,W 1–0,Leeds United,Watford,Y,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
8,2021-10-23,Sat,Matchweek 9,Home,D 1–1,Leeds United,Wolves,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
9,2021-10-31,Sun,Matchweek 10,Away,W 2–1,Leeds United,Norwich City,Y,CM,90,3,2,0,0,0,0,1,1,1,0,0,0,0,0,Match Report
10,2021-11-07,Sun,Matchweek 11,Home,D 1–1,Leeds United,Leicester City,Y,DM,90,2,1,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
11,2021-11-21,Sun,Matchweek 12,Away,L 1–2,Leeds United,Tottenham,Y,"CB,DM",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
12,2021-11-27,Sat,Matchweek 13,Away,D 0–0,Leeds United,Brighton,Y,"DM,CB",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
13,2021-11-30,Tue,Matchweek 14,Home,W 1–0,Leeds United,Crystal Palace,Y,DM,90,3,2,0,0,0,0,1,0,0,0,0,0,0,0,Match Report
14,2021-12-05,Sun,Matchweek 15,Home,D 2–2,Leeds United,Brentford,Y,CM,54,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
16,2022-03-18,Fri,Matchweek 30,Away,W 3–2,Leeds United,Wolves,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
17,2022-04-02,Sat,Matchweek 31,Home,D 1–1,Leeds United,Southampton,N,DM,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
18,2022-04-09,Sat,Matchweek 32,Away,W 3–0,Leeds United,Watford,N,DM,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
19,2022-04-25,Mon,Matchweek 34,Away,D 0–0,Leeds United,Crystal Palace,Y,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
20,2022-04-30,Sat,Matchweek 35,Home,L 0–4,Leeds United,Manchester City,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
21,2022-05-08,Sun,Matchweek 36,Away,L 1–2,Leeds United,Arsenal,Y,"CM,DM",90,3,1,2,0,0,0,0,1,0,1,0,0,0,0,Match Report
22,2022-05-11,Wed,Matchweek 33,Home,L 0–3,Leeds United,Chelsea,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
23,2022-05-15,Sun,Matchweek 37,Home,D 1–1,Leeds United,Brighton,Y,DM,90,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
24,2022-05-22,Sun,Matchweek 38,Away,W 2–1,Leeds United,Brentford,Y,CM,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
