,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
2,2022-02-19,Sat,Matchweek 26,Away,D 1–1,Newcastle Utd,West Ham,N,CM,3,3,5,60.0,67,10,0,1,0.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,0,0,0,1,Match Report
3,2022-02-26,Sat,Matchweek 27,Away,W 2–0,Newcastle Utd,Brentford,N,CM,27,24,31,77.4,374,56,10,10,100.0,7,12,58.3,3,3,100.0,0,0.0,0.2,0,2,0,0,2,Match Report
5,2022-03-10,Thu,Matchweek 21,Away,W 2–1,Newcastle Utd,Southampton,Y,LM,66,24,34,70.6,444,152,9,13,69.2,9,10,90.0,3,7,42.9,0,0.1,0.1,1,1,2,1,4,Match Report
6,2022-03-13,Sun,Matchweek 29,Away,L 0–1,Newcastle Utd,Chelsea,Y,CM,90,14,24,58.3,244,53,8,11,72.7,3,6,50.0,3,5,60.0,0,0.0,0.0,0,0,0,0,0,Match Report
7,2022-03-17,Thu,Matchweek 20,Away,L 0–1,Newcastle Utd,Everton,Y,CM,90,66,70,94.3,1280,258,31,32,96.9,22,23,95.7,12,12,100.0,0,0.0,0.0,0,5,1,0,6,Match Report
8,2022-04-03,Sun,Matchweek 31,Away,L 1–5,Newcastle Utd,Tottenham,N,CM,32,28,29,96.6,546,166,10,11,90.9,15,15,100.0,3,3,100.0,0,0.1,0.2,1,2,2,1,7,Match Report
9,2022-04-08,Fri,Matchweek 32,Home,W 1–0,Newcastle Utd,Wolves,Y,RM,87,38,45,84.4,680,103,15,17,88.2,16,19,84.2,5,5,100.0,0,0.1,0.1,1,0,2,1,1,Match Report
11,2022-04-20,Wed,Matchweek 30,Home,W 1–0,Newcastle Utd,Crystal Palace,Y,"RM,CM",89,34,38,89.5,551,149,18,18,100.0,8,8,100.0,5,5,100.0,1,0.1,0.0,2,2,1,0,5,Match Report
12,2022-04-23,Sat,Matchweek 34,Away,W 3–0,Newcastle Utd,Norwich City,Y,CM,86,53,57,93.0,1101,319,19,20,95.0,26,26,100.0,8,10,80.0,0,0.3,0.3,2,7,1,0,7,Match Report
13,2022-04-30,Sat,Matchweek 35,Home,L 0–1,Newcastle Utd,Liverpool,Y,RM,90,29,35,82.9,485,130,17,20,85.0,9,10,90.0,3,3,100.0,0,0.0,0.0,0,2,1,0,2,Match Report
14,2022-05-08,Sun,Matchweek 36,Away,L 0–5,Newcastle Utd,Manchester City,Y,CM,90,30,33,90.9,510,105,15,15,100.0,13,15,86.7,2,3,66.7,0,0.0,0.2,1,1,0,0,1,Match Report
15,2022-05-16,Mon,Matchweek 37,Home,W 2–0,Newcastle Utd,Arsenal,Y,CM,90,41,52,78.8,662,141,23,25,92.0,9,11,81.8,5,10,50.0,0,0.2,0.1,2,9,2,1,6,Match Report
16,2022-05-22,Sun,Matchweek 38,Away,W 2–1,Newcastle Utd,Burnley,Y,"DM,CM",90,32,37,86.5,541,131,19,22,86.4,8,9,88.9,4,4,100.0,0,0.0,0.0,0,7,0,0,4,Match Report
