,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2021-08-15,Sun,Matchweek 1,Home,W 1–0,Tottenham,Manchester City,Y,LB,90,0,0,0,0,0,0,0,0,30,0,4,0,0.0,0.0,0.0,2,0,16,22,72.7,2,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,224,70,9,90.0,3,7,42.9,2,2,100.0,0.0,2,3,1,1
1,2021-08-22,Sun,Matchweek 2,Away,W 1–0,Tottenham,Wolves,Y,LB,90,0,0,0,0,0,0,0,0,63,2,2,0,0.0,0.0,0.0,1,1,33,49,67.3,2,23,3,2,1,1,0,0,0,0,1,0,0,0,0,0,461,322,20,83.3,12,19,63.2,1,5,20.0,0.3,0,1,1,0
2,2021-08-29,Sun,Matchweek 3,Home,W 1–0,Tottenham,Watford,Y,LB,90,0,0,0,0,1,0,0,0,47,4,3,0,0.0,0.0,0.0,3,1,31,36,86.1,2,19,1,1,0,3,0,0,0,0,1,0,0,0,0,0,401,90,21,91.3,8,10,80.0,2,2,100.0,0.1,1,4,2,1
3,2021-09-11,Sat,Matchweek 4,Away,L 0–3,Tottenham,Crystal Palace,Y,LB,90,0,0,0,0,0,0,0,0,50,2,2,3,0.0,0.0,0.0,1,0,23,35,65.7,4,21,2,3,0,1,0,0,0,0,0,0,0,0,0,0,370,187,7,100.0,12,18,66.7,1,3,33.3,0.0,1,0,1,1
4,2021-09-19,Sun,Matchweek 5,Home,L 0–3,Tottenham,Chelsea,Y,LB,90,0,0,0,0,0,0,0,0,64,2,1,2,0.0,0.0,0.0,3,0,43,55,78.2,2,44,2,1,1,3,0,0,0,0,0,0,0,0,0,0,728,235,23,82.1,15,18,83.3,3,5,60.0,0.1,0,0,2,2
5,2021-09-26,Sun,Matchweek 6,Away,L 1–3,Tottenham,Arsenal,Y,LB,90,0,1,0,0,0,0,0,0,64,1,2,1,0.0,0.0,0.5,4,1,41,55,74.5,3,27,1,0,0,4,0,0,0,0,1,0,0,0,0,0,702,176,24,88.9,10,15,66.7,6,10,60.0,0.1,2,3,2,2
6,2021-10-03,Sun,Matchweek 7,Home,W 2–1,Tottenham,Aston Villa,Y,LB,90,0,0,0,0,0,0,0,0,59,4,3,1,0.0,0.0,0.0,1,0,38,43,88.4,5,28,1,4,2,1,0,0,0,0,0,0,0,0,0,0,580,264,17,94.4,15,16,93.8,3,3,100.0,0.1,0,4,1,1
7,2021-10-17,Sun,Matchweek 8,Away,W 3–2,Tottenham,Newcastle Utd,Y,LB,90,0,1,0,0,0,0,0,0,81,1,0,1,0.0,0.0,0.1,4,1,61,74,82.4,2,50,9,2,1,2,0,1,1,0,1,0,0,0,0,0,798,223,37,88.1,20,24,83.3,1,3,33.3,0.0,1,4,0,0
8,2021-10-24,Sun,Matchweek 9,Away,L 0–1,Tottenham,West Ham,Y,LB,83,0,0,0,0,1,0,0,0,56,1,1,3,0.0,0.0,0.2,2,0,31,44,70.5,0,28,2,5,1,2,0,0,0,0,0,0,0,0,0,0,528,112,15,78.9,13,16,81.3,3,7,42.9,0.2,2,2,3,3
10,2021-11-07,Sun,Matchweek 11,Away,D 0–0,Tottenham,Everton,Y,WB,70,0,0,0,0,2,0,1,0,64,0,2,0,0.4,0.4,0.1,2,0,37,51,72.5,1,17,3,4,2,2,0,0,0,0,0,0,0,0,0,0,647,117,15,68.2,19,23,82.6,3,4,75.0,0.1,1,0,2,1
