,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2021-08-14,Sat,Matchweek 1,Away,W 3–0,Liverpool,Norwich City,N,FW,30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
1,2021-08-21,Sat,Matchweek 2,Home,W 2–0,Liverpool,Burnley,N,FW,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2021-08-28,Sat,Matchweek 3,Home,D 1–1,Liverpool,Chelsea,Y,FW,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
4,2021-09-25,Sat,Matchweek 6,Away,D 3–3,Liverpool,Brentford,N,FW,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2021-10-03,Sun,Matchweek 7,Home,D 2–2,Liverpool,Manchester City,N,FW,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
6,2021-10-16,Sat,Matchweek 8,Away,W 5–0,Liverpool,Watford,Y,FW,90,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2021-10-24,Sun,Matchweek 9,Away,W 5–0,Liverpool,Manchester Utd,Y,FW,76,3,3,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
8,2021-10-30,Sat,Matchweek 10,Home,D 2–2,Liverpool,Brighton,Y,FW,77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
10,2021-12-16,Thu,Matchweek 17,Home,W 3–1,Liverpool,Newcastle Utd,N,RW,17,2,2,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
11,2021-12-19,Sun,Matchweek 18,Away,D 2–2,Liverpool,Tottenham,N,"FW,LM",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
12,2021-12-28,Tue,Matchweek 20,Away,L 0–1,Liverpool,Leicester City,N,AM,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
14,2022-01-16,Sun,Matchweek 22,Home,W 3–0,Liverpool,Brentford,Y,FW,77,5,4,0,0,0,1,0,1,1,0,0,0,0,0,Match Report
15,2022-01-23,Sun,Matchweek 23,Away,W 3–1,Liverpool,Crystal Palace,Y,FW,89,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
16,2022-02-10,Thu,Matchweek 24,Home,W 2–0,Liverpool,Leicester City,Y,FW,59,2,1,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
17,2022-02-13,Sun,Matchweek 25,Away,W 1–0,Liverpool,Burnley,Y,FW,90,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
19,2022-03-12,Sat,Matchweek 29,Away,W 2–0,Liverpool,Brighton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
20,2022-03-16,Wed,Matchweek 27,Away,W 2–0,Liverpool,Arsenal,N,FW,35,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
21,2022-04-02,Sat,Matchweek 31,Home,W 2–0,Liverpool,Watford,Y,FW,90,5,3,0,0,2,0,0,1,0,0,0,1,0,0,Match Report
22,2022-04-10,Sun,Matchweek 32,Away,D 2–2,Liverpool,Manchester City,N,FW,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
24,2022-05-10,Tue,Matchweek 33,Away,W 2–1,Liverpool,Aston Villa,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
25,2022-05-17,Tue,Matchweek 37,Away,W 2–1,Liverpool,Southampton,Y,"FW,AM",82,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
26,2022-05-22,Sun,Matchweek 38,Home,W 3–1,Liverpool,Wolves,N,AM,21,3,3,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
