,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
3,2021-09-11,Sat,Matchweek 4,Away,W 1–0,Brighton,Brentford,Y,FW,90,25,27,92.6,305,14,13,13,100.0,7,7,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Match Report
6,2021-10-02,Sat,Matchweek 7,Home,D 0–0,Brighton,Arsenal,Y,FW,90,19,21,90.5,281,126,8,9,88.9,5,6,83.3,2,2,100.0,0,0.0,0.1,2,2,2,0,4,Match Report
9,2021-10-30,Sat,Matchweek 10,Away,D 2–2,Brighton,Liverpool,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
12,2021-11-27,Sat,Matchweek 13,Home,D 0–0,Brighton,Leeds United,Y,FW,67,19,24,79.2,265,50,13,15,86.7,4,4,100.0,1,2,50.0,0,0.0,0.1,0,0,3,0,4,Match Report
13,2021-12-01,Wed,Matchweek 14,Away,D 1–1,Brighton,West Ham,Y,FW,90,15,20,75.0,144,33,7,8,87.5,4,6,66.7,0,1,0.0,0,0.4,0.4,1,1,1,0,2,Match Report
14,2021-12-04,Sat,Matchweek 15,Away,D 1–1,Brighton,Southampton,Y,FW,90,14,21,66.7,182,35,8,10,80.0,5,7,71.4,0,1,0.0,0,0.0,0.0,0,0,0,0,1,Match Report
17,2021-12-29,Wed,Matchweek 20,Away,D 1–1,Brighton,Chelsea,Y,FW,90,17,26,65.4,251,42,8,12,66.7,7,7,100.0,1,2,50.0,0,0.1,0.0,2,1,1,0,4,Match Report
21,2022-01-23,Sun,Matchweek 23,Away,D 1–1,Brighton,Leicester City,Y,"FW,AM",90,25,34,73.5,360,49,17,20,85.0,5,6,83.3,2,2,100.0,1,0.2,0.1,3,0,1,1,0,Match Report
22,2022-02-12,Sat,Matchweek 25,Away,W 2–0,Brighton,Watford,Y,FW,90,19,28,67.9,285,36,12,17,70.6,5,7,71.4,1,1,100.0,0,0.0,0.0,0,2,0,0,1,Match Report
23,2022-02-15,Tue,Matchweek 18,Away,L 0–2,Brighton,Manchester Utd,Y,FW,69,12,15,80.0,170,10,6,6,100.0,5,5,100.0,0,1,0.0,0,0.0,0.0,0,1,1,0,1,Match Report
