,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2021-08-21,Sat,Matchweek 2,Home,W 2–0,Liverpool,Burnley,N,FW,10,0,0,0,0,1,1,0,0,10,0,0,1,0.1,0.1,0.0,2,0,5,7,71.4,1,7,0,1,0,2,0,0,0,0,0,0,0,0,0,0,82,24,4,100.0,0,1,0.0,1,2,50.0,0.0,1,1,0,0
1,2021-08-28,Sat,Matchweek 3,Home,D 1–1,Liverpool,Chelsea,Y,FW,42,0,0,0,0,0,0,0,0,23,1,0,0,0.0,0.0,0.0,1,0,17,19,89.5,3,14,0,2,2,1,0,0,0,0,0,0,0,0,0,0,242,88,8,100.0,6,7,85.7,0,1,0.0,0.0,0,1,1,0
2,2021-10-16,Sat,Matchweek 8,Away,W 5–0,Liverpool,Watford,Y,FW,90,3,1,0,0,3,3,0,0,63,1,0,4,1.9,1.9,0.6,4,0,37,50,74.0,4,34,3,3,2,4,0,0,0,0,0,0,0,0,0,0,593,80,18,90.0,12,16,75.0,5,6,83.3,0.1,3,3,1,0
3,2021-10-24,Sun,Matchweek 9,Away,W 5–0,Liverpool,Manchester Utd,Y,FW,76,0,0,0,0,3,1,0,0,47,1,0,3,0.5,0.5,0.1,3,1,27,35,77.1,4,23,2,3,2,3,0,0,0,0,1,0,0,0,0,0,414,114,15,83.3,11,14,78.6,1,1,100.0,0.0,1,3,0,0
4,2021-10-30,Sat,Matchweek 10,Home,D 2–2,Liverpool,Brighton,Y,FW,77,0,0,0,0,4,0,0,0,51,3,0,1,0.8,0.8,0.0,1,0,31,39,79.5,2,20,2,1,0,1,0,0,0,0,0,0,0,0,0,0,438,67,20,100.0,6,10,60.0,3,3,100.0,0.0,1,1,1,0
5,2021-12-19,Sun,Matchweek 18,Away,D 2–2,Liverpool,Tottenham,N,"FW,LM",31,0,0,0,0,0,0,0,0,15,0,0,1,0.0,0.0,0.0,0,0,8,10,80.0,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,112,27,4,80.0,4,4,100.0,0,1,0.0,0.0,0,1,0,0
6,2022-01-23,Sun,Matchweek 23,Away,W 3–1,Liverpool,Crystal Palace,Y,FW,89,0,0,0,0,0,0,1,0,54,2,0,0,0.0,0.0,0.0,2,0,31,45,68.9,1,30,0,2,1,2,0,0,0,0,0,0,0,0,0,0,406,34,23,85.2,7,11,63.6,1,1,100.0,0.2,0,1,0,0
7,2022-02-13,Sun,Matchweek 25,Away,W 1–0,Liverpool,Burnley,Y,FW,90,0,0,0,0,1,0,0,0,53,2,1,2,0.0,0.0,0.0,1,0,37,44,84.1,4,39,2,3,2,0,0,1,0,0,0,0,0,0,0,0,498,113,26,96.3,10,15,66.7,1,1,100.0,0.0,0,4,1,0
9,2022-04-02,Sat,Matchweek 31,Home,W 2–0,Liverpool,Watford,Y,FW,90,0,0,0,0,3,0,0,0,55,4,0,1,0.1,0.1,0.0,5,1,33,37,89.2,5,30,2,3,1,3,0,0,0,0,0,0,0,1,0,0,413,127,19,95.0,9,12,75.0,1,1,100.0,0.1,0,5,2,0
10,2022-04-10,Sun,Matchweek 32,Away,D 2–2,Liverpool,Manchester City,N,FW,7,0,0,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.0,0,0,0,3,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,1,0.0,0.0,0,0,0,0
12,2022-05-17,Tue,Matchweek 37,Away,W 2–1,Liverpool,Southampton,Y,"FW,AM",82,0,0,0,0,5,1,0,0,71,1,1,1,0.2,0.2,0.2,4,0,40,55,72.7,4,39,4,5,4,4,0,0,0,0,0,0,0,0,0,0,538,107,25,83.3,12,15,80.0,1,2,50.0,0.2,3,4,2,1
13,2022-05-22,Sun,Matchweek 38,Home,W 3–1,Liverpool,Wolves,N,AM,21,0,1,0,0,1,0,0,0,23,1,0,0,0.1,0.1,0.2,3,1,16,21,76.2,1,15,2,1,1,3,0,0,0,0,1,0,0,0,0,0,182,35,9,90.0,3,5,60.0,1,1,100.0,0.2,2,1,0,0
