,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2021-08-14,Sat,Matchweek 1,Away,L 1–3,Southampton,Everton,Y*,CM,90.0,50.0,67.0,74.6,910.0,328.0,14.0,17.0,82.4,29.0,33.0,87.9,4.0,13.0,30.8,0.0,0.2,0.3,2.0,3.0,0.0,0.0,1.0,Match Report
1,2021-08-22,Sun,Matchweek 2,Home,D 1–1,Southampton,Manchester Utd,Y*,CM,90.0,35.0,51.0,68.6,535.0,128.0,20.0,21.0,95.2,11.0,14.0,78.6,3.0,11.0,27.3,0.0,0.1,0.1,1.0,3.0,0.0,0.0,2.0,Match Report
2,2021-08-28,Sat,Matchweek 3,Away,D 2–2,Southampton,Newcastle Utd,Y*,CM,90.0,64.0,71.0,90.1,992.0,385.0,32.0,32.0,100.0,27.0,30.0,90.0,2.0,5.0,40.0,0.0,0.1,0.1,3.0,10.0,1.0,0.0,10.0,Match Report
3,2021-09-11,Sat,Matchweek 4,Home,D 0–0,Southampton,West Ham,Y*,CM,90.0,23.0,33.0,69.7,306.0,76.0,15.0,16.0,93.8,6.0,7.0,85.7,2.0,8.0,25.0,0.0,0.1,0.1,1.0,2.0,0.0,0.0,1.0,Match Report
4,2021-09-18,Sat,Matchweek 5,Away,D 0–0,Southampton,Manchester City,Y*,CM,90.0,28.0,38.0,73.7,342.0,64.0,14.0,16.0,87.5,11.0,12.0,91.7,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Match Report
5,2021-09-26,Sun,Matchweek 6,Home,L 0–1,Southampton,Wolves,Y*,CM,90.0,62.0,74.0,83.8,977.0,294.0,34.0,34.0,100.0,23.0,25.0,92.0,3.0,10.0,30.0,0.0,0.0,0.1,2.0,2.0,0.0,0.0,3.0,Match Report
6,2021-10-02,Sat,Matchweek 7,Away,L 1–3,Southampton,Chelsea,Y*,CM,76.0,31.0,40.0,77.5,433.0,196.0,17.0,18.0,94.4,13.0,15.0,86.7,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,Match Report
8,2021-10-30,Sat,Matchweek 10,Away,W 1–0,Southampton,Watford,Y*,CM,79.0,50.0,66.0,75.8,987.0,338.0,21.0,24.0,87.5,21.0,24.0,87.5,8.0,16.0,50.0,0.0,0.1,0.1,1.0,5.0,0.0,0.0,9.0,Match Report
9,2021-11-05,Fri,Matchweek 11,Home,W 1–0,Southampton,Aston Villa,Y*,"CM,DM",90.0,55.0,69.0,79.7,862.0,340.0,24.0,25.0,96.0,22.0,27.0,81.5,5.0,13.0,38.5,0.0,0.2,0.3,4.0,6.0,2.0,2.0,8.0,Match Report
10,2021-11-20,Sat,Matchweek 12,Away,L 1–2,Southampton,Norwich City,Y*,CM,90.0,94.0,108.0,87.0,1819.0,572.0,39.0,41.0,95.1,36.0,40.0,90.0,15.0,22.0,68.2,0.0,0.2,0.2,5.0,15.0,1.0,1.0,16.0,Match Report
