,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2021-08-14,Sat,Matchweek 1,Home,L 0–3,Norwich City,Liverpool,Y,GK,90,33,45,73.3,693,521,13,13,100.0,10,10,100.0,9,21,42.9,0,0.0,0.0,0,0,0,0,0,Match Report
1,2021-08-21,Sat,Matchweek 2,Away,L 0–5,Norwich City,Manchester City,Y,GK,90,40,57,70.2,899,503,10,10,100.0,22,23,95.7,8,24,33.3,0,0.0,0.0,0,0,0,0,0,Match Report
2,2021-08-28,Sat,Matchweek 3,Home,L 1–2,Norwich City,Leicester City,Y,GK,90,25,37,67.6,762,498,1,1,100.0,15,16,93.8,9,20,45.0,0,0.0,0.0,0,0,0,0,0,Match Report
3,2021-09-11,Sat,Matchweek 4,Away,L 0–1,Norwich City,Arsenal,Y,GK,90,32,51,62.7,1000,747,3,3,100.0,14,18,77.8,15,30,50.0,0,0.0,0.0,0,1,0,0,0,Match Report
4,2021-09-18,Sat,Matchweek 5,Home,L 1–3,Norwich City,Watford,Y,GK,90,28,33,84.8,595,393,5,5,100.0,20,20,100.0,3,8,37.5,0,0.0,0.0,0,0,0,0,0,Match Report
5,2021-09-25,Sat,Matchweek 6,Away,L 0–2,Norwich City,Everton,Y,GK,90,26,32,81.3,652,322,1,1,100.0,18,18,100.0,7,13,53.8,0,0.0,0.0,0,0,0,0,0,Match Report
6,2021-10-02,Sat,Matchweek 7,Away,D 0–0,Norwich City,Burnley,Y,GK,90,32,50,64.0,1088,810,4,4,100.0,11,12,91.7,17,34,50.0,0,0.0,0.0,0,0,0,0,0,Match Report
7,2021-10-16,Sat,Matchweek 8,Home,D 0–0,Norwich City,Brighton,Y,GK,90,21,30,70.0,633,412,1,1,100.0,12,12,100.0,8,17,47.1,0,0.0,0.0,0,0,0,0,0,Match Report
8,2021-10-23,Sat,Matchweek 9,Away,L 0–7,Norwich City,Chelsea,Y,GK,90,40,52,76.9,1230,872,5,5,100.0,19,20,95.0,16,27,59.3,0,0.0,0.0,0,0,0,0,0,Match Report
9,2021-10-31,Sun,Matchweek 10,Home,L 1–2,Norwich City,Leeds United,Y,GK,90,29,46,63.0,849,537,4,4,100.0,13,14,92.9,12,28,42.9,0,0.0,0.0,0,1,0,0,0,Match Report
10,2021-11-06,Sat,Matchweek 11,Away,W 2–1,Norwich City,Brentford,Y,GK,90,14,34,41.2,508,442,1,1,100.0,6,6,100.0,7,27,25.9,0,0.0,0.0,0,0,0,0,0,Match Report
11,2021-11-20,Sat,Matchweek 12,Home,W 2–1,Norwich City,Southampton,Y,GK,90,16,37,43.2,661,559,2,2,100.0,3,3,100.0,11,32,34.4,0,0.0,0.0,0,3,0,0,0,Match Report
12,2021-11-27,Sat,Matchweek 13,Home,D 0–0,Norwich City,Wolves,Y,GK,90,22,26,84.6,588,393,2,2,100.0,14,14,100.0,6,10,60.0,0,0.0,0.0,0,0,0,0,0,Match Report
13,2021-11-30,Tue,Matchweek 14,Away,D 1–1,Norwich City,Newcastle Utd,Y,GK,90,19,21,90.5,569,378,4,4,100.0,7,7,100.0,8,10,80.0,0,0.0,0.0,0,1,0,0,0,Match Report
14,2021-12-05,Sun,Matchweek 15,Away,L 0–3,Norwich City,Tottenham,Y,GK,90,35,41,85.4,853,420,6,6,100.0,19,19,100.0,10,16,62.5,0,0.0,0.0,0,0,0,0,0,Match Report
15,2021-12-11,Sat,Matchweek 16,Home,L 0–1,Norwich City,Manchester Utd,Y,GK,90,27,39,69.2,872,619,1,1,100.0,15,15,100.0,11,23,47.8,0,0.0,0.0,0,0,0,0,0,Match Report
16,2021-12-14,Tue,Matchweek 17,Home,L 0–2,Norwich City,Aston Villa,Y,GK,90,23,26,88.5,562,267,3,3,100.0,14,14,100.0,6,9,66.7,0,0.0,0.0,0,0,0,0,0,Match Report
18,2022-01-12,Wed,Matchweek 18,Away,L 0–2,Norwich City,West Ham,Y,GK,90,30,43,69.8,915,639,2,2,100.0,16,16,100.0,12,24,50.0,0,0.0,0.0,0,0,0,0,0,Match Report
19,2022-01-15,Sat,Matchweek 22,Home,W 2–1,Norwich City,Everton,Y,GK,90,19,30,63.3,538,365,3,3,100.0,8,8,100.0,8,19,42.1,0,0.0,0.0,0,0,0,0,0,Match Report
21,2022-02-25,Fri,Matchweek 27,Away,L 0–2,Norwich City,Southampton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
22,2022-03-05,Sat,Matchweek 28,Home,L 1–3,Norwich City,Brentford,Y,GK,90,9,19,47.4,291,206,2,2,100.0,2,2,100.0,5,15,33.3,0,0.0,0.0,0,0,0,0,0,Match Report
23,2022-03-10,Thu,Matchweek 30,Home,L 1–3,Norwich City,Chelsea,Y,GK,90,28,33,84.8,750,412,2,2,100.0,18,18,100.0,8,13,61.5,0,0.0,0.0,0,1,0,0,0,Match Report
24,2022-03-13,Sun,Matchweek 29,Away,L 1–2,Norwich City,Leeds United,Y,GK,90,38,41,92.7,898,506,12,12,100.0,14,14,100.0,12,15,80.0,0,0.6,0.5,1,0,1,0,1,Match Report
25,2022-04-02,Sat,Matchweek 31,Away,D 0–0,Norwich City,Brighton,Y,GK,90,20,37,54.1,651,423,1,1,100.0,9,10,90.0,10,26,38.5,0,0.0,0.0,0,0,0,0,0,Match Report
26,2022-04-10,Sun,Matchweek 32,Home,W 2–0,Norwich City,Burnley,Y,GK,90,12,34,35.3,458,300,1,1,100.0,2,2,100.0,9,30,30.0,0,0.0,0.0,0,0,0,0,0,Match Report
27,2022-04-16,Sat,Matchweek 33,Away,L 2–3,Norwich City,Manchester Utd,Y,GK,90,31,36,86.1,830,553,6,6,100.0,13,13,100.0,12,17,70.6,0,0.0,0.0,0,0,0,0,0,Match Report
29,2022-04-30,Sat,Matchweek 35,Away,L 0–2,Norwich City,Aston Villa,Y,GK,90,40,48,83.3,1104,664,4,4,100.0,21,22,95.5,15,22,68.2,0,0.0,0.0,0,0,0,0,0,Match Report
30,2022-05-08,Sun,Matchweek 36,Home,L 0–4,Norwich City,West Ham,Y,GK,90,26,31,83.9,621,422,4,4,100.0,16,16,100.0,6,11,54.5,0,0.0,0.0,0,0,0,0,0,Match Report
31,2022-05-11,Wed,Matchweek 21,Away,L 0–3,Norwich City,Leicester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
32,2022-05-15,Sun,Matchweek 37,Away,D 1–1,Norwich City,Wolves,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
33,2022-05-22,Sun,Matchweek 38,Home,L 0–5,Norwich City,Tottenham,Y,GK,90,23,35,65.7,730,427,1,2,50.0,8,8,100.0,14,25,56.0,0,0.0,0.0,0,0,0,0,0,Match Report
