,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2021-08-15,Sun,Matchweek 1,Away,L 0–1,Manchester City,Tottenham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
1,2021-08-21,Sat,Matchweek 2,Home,W 5–0,Manchester City,Norwich City,Y,CB,90,111,113,98.2,2088,620,36,36,100.0,64,64,100.0,10,12,83.3,0,0.0,0.0,0,21,0,0,9,Match Report
2,2021-08-28,Sat,Matchweek 3,Home,W 5–0,Manchester City,Arsenal,Y,CB,90,85,88,96.6,1367,492,37,38,97.4,45,47,95.7,1,1,100.0,0,0.0,0.0,0,5,0,0,8,Match Report
3,2021-09-11,Sat,Matchweek 4,Away,W 1–0,Manchester City,Leicester City,Y,CB,90,107,113,94.7,2175,805,20,23,87.0,76,76,100.0,9,12,75.0,0,0.0,0.2,1,16,1,1,18,Match Report
5,2021-09-25,Sat,Matchweek 6,Away,W 1–0,Manchester City,Chelsea,Y,CB,90,71,73,97.3,1350,358,24,24,100.0,43,43,100.0,4,4,100.0,0,0.0,0.0,0,4,0,0,5,Match Report
6,2021-10-03,Sun,Matchweek 7,Away,D 2–2,Manchester City,Liverpool,Y,CB,90,60,66,90.9,1282,532,22,25,88.0,21,23,91.3,15,16,93.8,0,0.0,0.0,0,2,0,0,2,Match Report
7,2021-10-16,Sat,Matchweek 8,Home,W 2–0,Manchester City,Burnley,Y,CB,71,68,75,90.7,1332,517,30,32,93.8,28,29,96.6,10,14,71.4,0,0.0,0.0,0,14,0,0,8,Match Report
8,2021-10-23,Sat,Matchweek 9,Away,W 4–1,Manchester City,Brighton,Y,CB,90,53,59,89.8,1089,414,18,18,100.0,28,30,93.3,7,11,63.6,0,0.0,0.0,0,6,0,0,3,Match Report
9,2021-10-30,Sat,Matchweek 10,Home,L 0–2,Manchester City,Crystal Palace,Y,CB,44,47,49,95.9,1020,343,14,15,93.3,26,26,100.0,7,8,87.5,0,0.0,0.0,1,5,0,0,6,Match Report
11,2021-11-21,Sun,Matchweek 12,Home,W 3–0,Manchester City,Everton,Y,CB,75,93,97,95.9,1703,514,35,35,100.0,52,52,100.0,6,10,60.0,0,0.0,0.1,0,12,1,0,8,Match Report
