,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2022-08-06,Sat,Matchweek 1,Away,D 2–2,Liverpool,Fulham,N,FW,40.0,5.0,6.0,83.3,90.0,32.0,2.0,3.0,66.7,1.0,1.0,100.0,1.0,1.0,100.0,1.0,0.5,0.1,2.0,1.0,0.0,0.0,1.0,Match Report
1,2022-08-15,Mon,Matchweek 2,Home,D 1–1,Liverpool,Crystal Palace,Y,FW,56.0,6.0,11.0,54.5,116.0,11.0,1.0,4.0,25.0,2.0,4.0,50.0,1.0,1.0,100.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,1.0,Match Report
3,2022-09-03,Sat,Matchweek 6,Away,D 0–0,Liverpool,Everton,Y,FW,79.0,6.0,12.0,50.0,75.0,32.0,5.0,6.0,83.3,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,Match Report
7,2022-10-19,Wed,Matchweek 12,Home,W 1–0,Liverpool,West Ham,Y,FW,56.0,12.0,14.0,85.7,90.0,3.0,6.0,6.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
9,2022-10-29,Sat,Matchweek 14,Home,L 1–2,Liverpool,Leeds United,Y,FW,90.0,21.0,28.0,75.0,389.0,67.0,8.0,11.0,72.7,8.0,11.0,72.7,4.0,4.0,100.0,0.0,0.4,0.1,4.0,1.0,1.0,0.0,3.0,Match Report
11,2022-11-12,Sat,Matchweek 16,Home,W 3–1,Liverpool,Southampton,Y,LW,86.0,19.0,27.0,70.4,326.0,96.0,8.0,11.0,72.7,7.0,11.0,63.6,2.0,2.0,100.0,0.0,0.5,0.3,2.0,2.0,2.0,1.0,4.0,Match Report
17,2023-02-04,Sat,Matchweek 22,Away,L 0–3,Liverpool,Wolves,Y,FW,90.0,7.0,15.0,46.7,103.0,23.0,1.0,4.0,25.0,5.0,7.0,71.4,0.0,1.0,0.0,0.0,0.2,0.1,1.0,1.0,0.0,0.0,2.0,Match Report
18,2023-02-13,Mon,Matchweek 23,Home,W 2–0,Liverpool,Everton,Y,LW,69.0,14.0,19.0,73.7,232.0,37.0,5.0,5.0,100.0,4.0,8.0,50.0,2.0,2.0,100.0,1.0,0.8,0.1,2.0,0.0,1.0,0.0,1.0,Match Report
19,2023-02-18,Sat,Matchweek 24,Away,W 2–0,Liverpool,Newcastle Utd,Y,LW,58.0,9.0,12.0,75.0,230.0,56.0,3.0,4.0,75.0,4.0,6.0,66.7,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Match Report
21,2023-03-01,Wed,Matchweek 7,Home,W 2–0,Liverpool,Wolves,Y,LW,88.0,16.0,26.0,61.5,271.0,64.0,9.0,12.0,75.0,4.0,7.0,57.1,2.0,3.0,66.7,0.0,0.4,0.4,3.0,0.0,2.0,0.0,2.0,Match Report
22,2023-03-05,Sun,Matchweek 26,Home,W 7–0,Liverpool,Manchester Utd,Y,LW,78.0,8.0,21.0,38.1,93.0,28.0,4.0,8.0,50.0,1.0,5.0,20.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Match Report
23,2023-03-11,Sat,Matchweek 27,Away,L 0–1,Liverpool,Bournemouth,Y,LW,65.0,10.0,14.0,71.4,179.0,64.0,4.0,6.0,66.7,6.0,6.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,Match Report
25,2023-04-04,Tue,Matchweek 8,Away,D 0–0,Liverpool,Chelsea,Y,LW,78.0,20.0,28.0,71.4,331.0,74.0,12.0,16.0,75.0,6.0,6.0,100.0,2.0,2.0,100.0,0.0,0.0,0.1,1.0,1.0,0.0,0.0,1.0,Match Report
26,2023-04-09,Sun,Matchweek 30,Home,D 2–2,Liverpool,Arsenal,N,"FW,LW",31.0,6.0,9.0,66.7,99.0,42.0,4.0,5.0,80.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.6,0.4,1.0,1.0,0.0,0.0,1.0,Match Report
27,2023-04-17,Mon,Matchweek 31,Away,W 6–1,Liverpool,Leeds United,N,"LW,RW",10.0,8.0,9.0,88.9,134.0,0.0,5.0,6.0,83.3,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
28,2023-04-22,Sat,Matchweek 32,Home,W 3–2,Liverpool,Nott'ham Forest,N,FW,31.0,5.0,7.0,71.4,80.0,29.0,3.0,3.0,100.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Match Report
31,2023-05-03,Wed,Matchweek 28,Home,W 1–0,Liverpool,Fulham,Y,FW,82.0,11.0,20.0,55.0,130.0,19.0,7.0,8.0,87.5,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.1,0.0,2.0,0.0,1.0,0.0,1.0,Match Report
