,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2022-09-18,Sun,Matchweek 8,Away,L 0–1,West Ham,Everton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
1,2022-10-01,Sat,Matchweek 9,Home,W 2–0,West Ham,Wolves,Y,CB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2022-10-09,Sun,Matchweek 10,Home,W 3–1,West Ham,Fulham,Y,CB,90,2,1,0,0,0,1,0,1,0,0,0,0,1,0,Match Report
4,2022-10-30,Sun,Matchweek 14,Away,L 0–1,West Ham,Manchester Utd,Y,CB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2022-11-06,Sun,Matchweek 15,Home,L 1–2,West Ham,Crystal Palace,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
6,2022-11-12,Sat,Matchweek 16,Home,L 0–2,West Ham,Leicester City,Y,CB,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2022-12-26,Mon,Matchweek 17,Away,L 1–3,West Ham,Arsenal,Y,CB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
8,2022-12-30,Fri,Matchweek 18,Home,L 0–2,West Ham,Brentford,Y,CB,90,4,3,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
9,2023-01-04,Wed,Matchweek 19,Away,D 2–2,West Ham,Leeds United,Y,CB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
10,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
11,2023-02-04,Sat,Matchweek 22,Home,W 3–0,Wolves,Liverpool,Y,CB,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
12,2023-02-11,Sat,Matchweek 23,Away,W 2–1,Wolves,Southampton,Y,CB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
13,2023-02-18,Sat,Matchweek 24,Home,L 0–1,Wolves,Bournemouth,Y,CB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
14,2023-02-24,Fri,Matchweek 25,Away,D 1–1,Wolves,Fulham,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
15,2023-03-01,Wed,Matchweek 7,Away,L 0–2,Wolves,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
16,2023-03-04,Sat,Matchweek 26,Home,W 1–0,Wolves,Tottenham,Y,CB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
17,2023-03-12,Sun,Matchweek 27,Away,L 1–2,Wolves,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
18,2023-03-18,Sat,Matchweek 28,Home,L 2–4,Wolves,Leeds United,Y,CB,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
19,2023-04-01,Sat,Matchweek 29,Away,D 1–1,Wolves,Nott'ham Forest,Y,CB,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
20,2023-04-08,Sat,Matchweek 30,Home,W 1–0,Wolves,Chelsea,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
21,2023-04-15,Sat,Matchweek 31,Home,W 2–0,Wolves,Brentford,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
22,2023-04-22,Sat,Matchweek 32,Away,L 1–2,Wolves,Leicester City,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
23,2023-04-25,Tue,Matchweek 33,Home,W 2–0,Wolves,Crystal Palace,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
24,2023-04-29,Sat,Matchweek 34,Away,L 0–6,Wolves,Brighton,Y,CB,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
25,2023-05-06,Sat,Matchweek 35,Home,W 1–0,Wolves,Aston Villa,Y,CB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
26,2023-05-13,Sat,Matchweek 36,Away,L 0–2,Wolves,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
27,2023-05-20,Sat,Matchweek 37,Home,D 1–1,Wolves,Everton,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
28,2023-05-28,Sun,Matchweek 38,Away,L 0–5,Wolves,Arsenal,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
