,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2022-10-09,Sun,Matchweek 10,Away,L 1–3,Fulham,West Ham,N,"RW,CM",14,8,9,88.9,132,7,4,5,80.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,Match Report
3,2022-10-23,Sun,Matchweek 13,Away,W 3–2,Fulham,Leeds United,Y,RW,62,11,16,68.8,211,50,3,5,60.0,7,8,87.5,1,2,50.0,0,0.0,0.0,0,1,0,0,3,Match Report
4,2022-10-29,Sat,Matchweek 14,Home,D 0–0,Fulham,Everton,N,RW,24,7,11,63.6,86,7,4,4,100.0,3,5,60.0,0,2,0.0,0,0.1,0.0,1,0,0,0,0,Match Report
5,2022-11-05,Sat,Matchweek 15,Away,L 1–2,Fulham,Manchester City,Y,RW,75,16,22,72.7,232,49,6,8,75.0,8,10,80.0,0,2,0.0,0,0.0,0.0,0,3,0,0,1,Match Report
6,2022-11-13,Sun,Matchweek 16,Home,L 1–2,Fulham,Manchester Utd,Y,RW,58,17,24,70.8,279,79,12,15,80.0,3,4,75.0,2,3,66.7,0,0.0,0.0,0,1,2,0,4,Match Report
8,2022-12-31,Sat,Matchweek 18,Home,W 2–1,Fulham,Southampton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
9,2023-01-03,Tue,Matchweek 19,Away,W 1–0,Fulham,Leicester City,N,"RW,RM",25,4,5,80.0,39,1,3,3,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Match Report
10,2023-01-12,Thu,Matchweek 7,Home,W 2–1,Fulham,Chelsea,N,RW,23,14,20,70.0,256,59,5,6,83.3,6,8,75.0,2,3,66.7,0,0.0,0.0,0,1,0,0,1,Match Report
12,2023-01-23,Mon,Matchweek 21,Home,L 0–1,Fulham,Tottenham,N,RB,4,6,7,85.7,97,2,3,3,100.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,Match Report
15,2023-02-18,Sat,Matchweek 24,Away,W 1–0,Fulham,Brighton,Y,RW,61,9,12,75.0,122,17,6,6,100.0,3,4,75.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,Match Report
16,2023-02-24,Fri,Matchweek 25,Home,D 1–1,Fulham,Wolves,N,LW,8,3,5,60.0,51,5,2,2,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,Match Report
18,2023-03-12,Sun,Matchweek 27,Home,L 0–3,Fulham,Arsenal,N,RW,15,2,4,50.0,30,2,1,1,100.0,1,1,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0,Match Report
20,2023-04-08,Sat,Matchweek 30,Home,L 0–1,Fulham,West Ham,N,RW,6,3,4,75.0,116,28,1,1,100.0,0,1,0.0,2,2,100.0,0,0.1,0.0,1,0,0,0,0,Match Report
21,2023-04-15,Sat,Matchweek 31,Away,W 3–1,Fulham,Everton,Y,RW,90,22,29,75.9,340,100,8,8,100.0,8,9,88.9,2,5,40.0,0,0.0,0.0,0,4,0,0,3,Match Report
22,2023-04-22,Sat,Matchweek 32,Home,W 2–1,Fulham,Leeds United,Y,RW,85,20,27,74.1,373,79,9,12,75.0,7,10,70.0,2,2,100.0,0,0.0,0.0,1,2,0,0,4,Match Report
23,2023-04-25,Tue,Matchweek 33,Away,L 0–1,Fulham,Aston Villa,Y,RW,16,4,5,80.0,52,7,2,2,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Match Report
24,2023-04-30,Sun,Matchweek 34,Home,L 1–2,Fulham,Manchester City,Y,RW,75,13,16,81.3,187,62,6,7,85.7,4,4,100.0,1,2,50.0,1,0.1,0.0,1,0,0,0,0,Match Report
25,2023-05-03,Wed,Matchweek 28,Away,L 0–1,Fulham,Liverpool,Y,RW,70,21,26,80.8,388,52,11,14,78.6,8,9,88.9,2,2,100.0,0,0.1,0.0,2,1,1,0,2,Match Report
26,2023-05-08,Mon,Matchweek 35,Home,W 5–3,Fulham,Leicester City,Y,RW,81,28,38,73.7,516,182,16,22,72.7,7,10,70.0,4,5,80.0,1,0.4,0.2,3,3,2,0,3,Match Report
27,2023-05-13,Sat,Matchweek 36,Away,W 2–0,Fulham,Southampton,Y,RW,77,27,30,90.0,363,114,13,15,86.7,10,10,100.0,1,1,100.0,1,0.2,0.4,2,1,3,1,6,Match Report
28,2023-05-20,Sat,Matchweek 37,Home,D 2–2,Fulham,Crystal Palace,Y,RW,79,17,23,73.9,242,48,11,14,78.6,3,4,75.0,2,2,100.0,0,0.0,0.1,0,1,2,0,2,Match Report
29,2023-05-28,Sun,Matchweek 38,Away,L 1–2,Fulham,Manchester Utd,Y,RW,65,14,18,77.8,265,60,5,6,83.3,6,7,85.7,2,4,50.0,0,0.0,0.0,0,1,1,0,1,Match Report
