,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2023-02-04,Sat,Matchweek 22,Home,L 2–4,Aston Villa,Leicester City,N,RW,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
1,2023-02-12,Sun,Matchweek 23,Away,L 1–3,Aston Villa,Manchester City,N,FW,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2023-02-18,Sat,Matchweek 24,Home,L 2–4,Aston Villa,Arsenal,N,FW,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
3,2023-02-25,Sat,Matchweek 25,Away,W 2–0,Aston Villa,Everton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
4,2023-03-04,Sat,Matchweek 26,Home,W 1–0,Aston Villa,Crystal Palace,N,FW,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2023-03-12,Sun,Matchweek 27,Away,D 1–1,Aston Villa,West Ham,N,FW,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
6,2023-03-18,Sat,Matchweek 28,Home,W 3–0,Aston Villa,Bournemouth,N,AM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2023-04-01,Sat,Matchweek 29,Away,W 2–0,Aston Villa,Chelsea,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
8,2023-04-04,Tue,Matchweek 7,Away,W 2–1,Aston Villa,Leicester City,N,FW,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
9,2023-04-08,Sat,Matchweek 30,Home,W 2–0,Aston Villa,Nott'ham Forest,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
10,2023-04-15,Sat,Matchweek 31,Home,W 3–0,Aston Villa,Newcastle Utd,N,FW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
11,2023-04-22,Sat,Matchweek 32,Away,D 1–1,Aston Villa,Brentford,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
12,2023-04-25,Tue,Matchweek 33,Home,W 1–0,Aston Villa,Fulham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
13,2023-04-30,Sun,Matchweek 34,Away,L 0–1,Aston Villa,Manchester Utd,N,AM,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
14,2023-05-06,Sat,Matchweek 35,Away,L 0–1,Aston Villa,Wolves,N,FW,10,2,1,0,0,0,0,1,0,0,0,0,0,0,0,Match Report
15,2023-05-13,Sat,Matchweek 36,Home,W 2–1,Aston Villa,Tottenham,N,FW,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
16,2023-05-20,Sat,Matchweek 37,Away,D 1–1,Aston Villa,Liverpool,N,FW,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
