,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
26,2023-03-18,Sat,Matchweek 28,Away,D 1–1,Leicester City,Brentford,Y,GK,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,22,36,61.1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,344,8,100.0,9,9,100.0,5,19,26.3,0.0,0,0,0,0
27,2023-04-01,Sat,Matchweek 29,Away,L 1–2,Leicester City,Crystal Palace,Y,GK,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,31,44,70.5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,346,15,100.0,13,13,100.0,2,15,13.3,0.0,0,0,0,0
28,2023-04-04,Tue,Matchweek 7,Home,L 1–2,Leicester City,Aston Villa,Y,GK,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,1,0,13,25,52.0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,259,170,5,100.0,7,7,100.0,1,13,7.7,0.0,0,0,0,0
29,2023-04-08,Sat,Matchweek 30,Home,L 0–1,Leicester City,Bournemouth,Y,GK,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,14,30,46.7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,204,3,100.0,9,10,90.0,2,15,13.3,0.0,0,0,0,0
30,2023-04-15,Sat,Matchweek 31,Away,L 1–3,Leicester City,Manchester City,Y,GK,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,15,27,55.6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,393,2,100.0,6,6,100.0,7,19,36.8,0.0,0,1,0,0
31,2023-04-22,Sat,Matchweek 32,Home,W 2–1,Leicester City,Wolves,Y,GK,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,16,31,51.6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,349,4,100.0,6,6,100.0,6,21,28.6,0.0,0,1,0,0
32,2023-04-25,Tue,Matchweek 33,Away,D 1–1,Leicester City,Leeds United,Y,GK,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,15,28,53.6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,314,4,100.0,7,7,100.0,4,17,23.5,0.0,0,2,0,0
33,2023-05-01,Mon,Matchweek 34,Home,D 2–2,Leicester City,Everton,Y,GK,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,0,0,23,39,59.0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,349,8,100.0,11,11,100.0,4,19,21.1,0.0,0,0,0,0
34,2023-05-08,Mon,Matchweek 35,Away,L 3–5,Leicester City,Fulham,Y,GK,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,15,23,65.2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,143,7,100.0,7,7,100.0,1,9,11.1,0.0,0,0,0,0
35,2023-05-15,Mon,Matchweek 36,Home,L 0–3,Leicester City,Liverpool,Y,GK,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,17,30,56.7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,397,3,100.0,5,5,100.0,9,22,40.9,0.0,0,1,0,0
36,2023-05-28,Sun,Matchweek 38,Home,W 2–1,Leicester City,West Ham,Y,GK,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,22,30,73.3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,264,6,100.0,13,14,92.9,3,10,30.0,0.0,0,1,0,0
