,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2022-08-07,Sun,Matchweek 1,Home,L 0–2,West Ham,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,45,0,0,2,0.0,0.0,0.0,0,0,28,36,77.8,3,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,656,208,8,100.0,13,14,92.9,6,12,50.0,0.0,0,3,1,0
1,2022-08-14,Sun,Matchweek 2,Away,L 0–1,West Ham,Nott'ham Forest,Y,CB,90,0,0,0,0,0,0,0,0,42,0,1,1,0.0,0.0,0.0,0,0,20,34,58.8,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,396,111,6,85.7,11,16,68.8,3,6,50.0,0.0,0,1,0,0
2,2022-08-21,Sun,Matchweek 3,Home,L 0–2,West Ham,Brighton,N,RB,16,0,0,0,0,0,0,0,0,19,2,0,0,0.0,0.0,0.1,2,0,16,17,94.1,3,10,2,0,0,2,0,0,0,0,0,0,0,0,0,0,278,126,7,100.0,7,7,100.0,2,2,100.0,0.1,1,3,1,1
3,2022-08-28,Sun,Matchweek 4,Away,W 1–0,West Ham,Aston Villa,Y,WB,22,0,0,0,0,0,0,0,0,17,1,2,1,0.0,0.0,0.0,0,0,8,11,72.7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,76,3,100.0,5,5,100.0,0,1,0.0,0.0,0,0,0,0
5,2022-10-16,Sun,Matchweek 11,Away,D 1–1,West Ham,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,75,2,0,2,0.0,0.0,0.0,2,0,54,66,81.8,6,36,0,0,0,2,0,0,0,0,0,0,0,0,0,0,916,302,20,87.0,32,32,100.0,1,8,12.5,0.0,0,4,0,0
6,2022-10-19,Wed,Matchweek 12,Away,L 0–1,West Ham,Liverpool,Y,RB,90,0,0,0,0,0,0,0,0,90,2,1,1,0.0,0.0,0.0,0,0,56,78,71.8,6,44,3,6,3,0,0,0,0,0,0,0,0,0,0,0,1073,371,26,81.3,21,25,84.0,8,19,42.1,0.0,0,3,0,0
7,2022-10-24,Mon,Matchweek 13,Home,W 2–0,West Ham,Bournemouth,Y,RB,90,0,0,0,0,0,0,0,0,85,3,1,0,0.0,0.0,0.1,2,0,55,79,69.6,2,41,2,2,1,2,0,0,0,0,0,0,0,0,0,0,991,331,25,89.3,24,32,75.0,5,13,38.5,0.1,1,2,2,1
14,2023-01-21,Sat,Matchweek 21,Home,W 2–0,West Ham,Everton,N,WB,10,0,0,0,0,0,0,0,0,9,1,1,0,0.0,0.0,0.1,2,0,2,7,28.6,0,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,43,31,1,33.3,0,2,0.0,1,2,50.0,0.1,1,0,1,1
15,2023-02-04,Sat,Matchweek 22,Away,D 1–1,West Ham,Newcastle Utd,N,CB,45,0,0,0,0,0,0,0,0,14,1,0,0,0.0,0.0,0.0,0,0,7,9,77.8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,51,4,100.0,3,3,100.0,0,2,0.0,0.0,0,2,0,0
16,2023-02-19,Sun,Matchweek 24,Away,L 0–2,West Ham,Tottenham,N,LB,10,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,7,9,77.8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,25,3,100.0,4,4,100.0,0,2,0.0,0.0,0,0,0,0
17,2023-02-25,Sat,Matchweek 25,Home,W 4–0,West Ham,Nott'ham Forest,Y,"RB,LB",90,0,0,0,0,1,0,0,0,74,2,0,1,0.0,0.0,0.0,0,0,49,65,75.4,10,39,3,1,0,0,0,0,0,0,0,0,0,0,0,0,714,331,26,86.7,19,25,76.0,2,5,40.0,0.0,0,5,3,1
18,2023-03-04,Sat,Matchweek 26,Away,L 0–4,West Ham,Brighton,Y,RB,90,0,0,0,0,0,0,0,0,56,5,2,1,0.0,0.0,0.0,0,0,35,47,74.5,2,21,1,2,1,0,0,0,0,0,0,0,0,0,0,0,545,185,20,87.0,14,20,70.0,1,3,33.3,0.0,0,0,0,0
22,2023-05-03,Wed,Matchweek 28,Away,L 0–3,West Ham,Manchester City,N,RB,30,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,15,19,78.9,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,228,101,8,80.0,5,6,83.3,1,2,50.0,0.0,0,0,1,0
23,2023-05-14,Sun,Matchweek 36,Away,L 0–2,West Ham,Brentford,Y,RB,90,0,0,0,0,1,1,0,0,62,0,1,0,0.0,0.0,0.0,0,0,40,54,74.1,0,20,2,3,1,0,0,0,0,0,0,0,0,0,0,0,703,231,19,95.0,16,24,66.7,4,7,57.1,0.0,0,3,1,1
