,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2022-08-06,Sat,Matchweek 1,Home,L 0–1,Everton,Chelsea,Y*,GK,90.0,21.0,38.0,55.3,711.0,556.0,6.0,6.0,100.0,5.0,5.0,100.0,10.0,26.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
1,2022-08-13,Sat,Matchweek 2,Away,L 1–2,Everton,Aston Villa,Y*,GK,90.0,21.0,32.0,65.6,437.0,237.0,10.0,10.0,100.0,4.0,4.0,100.0,6.0,17.0,35.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Match Report
2,2022-08-20,Sat,Matchweek 3,Home,D 1–1,Everton,Nott'ham Forest,Y*,GK,90.0,25.0,35.0,71.4,685.0,458.0,5.0,5.0,100.0,9.0,9.0,100.0,9.0,19.0,47.4,1.0,0.1,0.2,1.0,2.0,0.0,0.0,0.0,Match Report
3,2022-08-27,Sat,Matchweek 4,Away,D 1–1,Everton,Brentford,Y*,GK,90.0,17.0,38.0,44.7,769.0,614.0,3.0,3.0,100.0,3.0,3.0,100.0,11.0,31.0,35.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Match Report
4,2022-08-30,Tue,Matchweek 5,Away,D 1–1,Everton,Leeds United,Y*,GK,90.0,18.0,36.0,50.0,565.0,402.0,5.0,5.0,100.0,5.0,5.0,100.0,8.0,26.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
5,2022-09-03,Sat,Matchweek 6,Home,D 0–0,Everton,Liverpool,Y*,GK,90.0,14.0,30.0,46.7,473.0,339.0,4.0,4.0,100.0,1.0,1.0,100.0,9.0,24.0,37.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
7,2022-10-01,Sat,Matchweek 9,Away,W 2–1,Everton,Southampton,Y,GK,90.0,29.0,38.0,76.3,1153.0,957.0,3.0,3.0,100.0,10.0,10.0,100.0,16.0,25.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
8,2022-10-09,Sun,Matchweek 10,Home,L 1–2,Everton,Manchester Utd,Y,GK,90.0,34.0,47.0,72.3,849.0,568.0,17.0,17.0,100.0,6.0,6.0,100.0,10.0,23.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
9,2022-10-15,Sat,Matchweek 11,Away,L 0–2,Everton,Tottenham,Y,GK,90.0,16.0,34.0,47.1,446.0,340.0,6.0,6.0,100.0,4.0,4.0,100.0,6.0,24.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Match Report
10,2022-10-19,Wed,Matchweek 12,Away,L 0–1,Everton,Newcastle Utd,Y,GK,90.0,19.0,38.0,50.0,871.0,768.0,2.0,2.0,100.0,4.0,4.0,100.0,13.0,32.0,40.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
11,2022-10-22,Sat,Matchweek 13,Home,W 3–0,Everton,Crystal Palace,Y,GK,90.0,17.0,27.0,63.0,601.0,458.0,5.0,5.0,100.0,3.0,3.0,100.0,9.0,19.0,47.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Match Report
