,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2022-08-06,Sat,Matchweek 1,Home,W 2–0,Bournemouth,Aston Villa,Y*,CB,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,17.0,29.0,58.6,0.0,7.0,0.0,1.0,1.0,Match Report
1,2022-08-13,Sat,Matchweek 2,Away,L 0–4,Bournemouth,Manchester City,Y*,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,40.0,85.0,0.0,20.0,0.0,0.0,0.0,Match Report
2,2022-08-20,Sat,Matchweek 3,Home,L 0–3,Bournemouth,Arsenal,Y*,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,49.0,64.0,76.6,1.0,45.0,1.0,0.0,0.0,Match Report
4,2022-08-31,Wed,Matchweek 5,Home,D 0–0,Bournemouth,Wolves,Y*,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,42.0,73.8,1.0,24.0,0.0,0.0,0.0,Match Report
5,2022-09-03,Sat,Matchweek 6,Away,W 3–2,Bournemouth,Nott'ham Forest,Y*,CB,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,38.0,47.0,80.9,1.0,32.0,1.0,0.0,0.0,Match Report
7,2022-12-27,Tue,Matchweek 17,Away,L 0–2,Bournemouth,Chelsea,Y*,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,0.0,1.0,1.0,0.1,0.1,0.0,0.0,0.0,50.0,58.0,86.2,3.0,43.0,0.0,0.0,0.0,Match Report
8,2022-12-31,Sat,Matchweek 18,Home,L 0–2,Bournemouth,Crystal Palace,Y*,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,67.0,80.0,83.8,3.0,53.0,1.0,0.0,0.0,Match Report
9,2023-01-03,Tue,Matchweek 19,Away,L 0–3,Bournemouth,Manchester Utd,Y*,LB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,40.0,77.5,2.0,21.0,0.0,0.0,0.0,Match Report
10,2023-01-14,Sat,Matchweek 20,Away,L 0–2,Bournemouth,Brentford,Y*,"LB,CB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,64.0,81.3,3.0,38.0,1.0,0.0,0.0,Match Report
11,2023-01-21,Sat,Matchweek 21,Home,D 1–1,Bournemouth,Nott'ham Forest,Y*,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0,73.1,1.0,7.0,0.0,0.0,0.0,Match Report
