,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
2,2022-08-31,Wed,Matchweek 5,Home,W 2–1,Arsenal,Aston Villa,Y,"CM,DM",90,0,0,0,0,0,0,0,0,62,0,3,0,0.0,0.0,0.0,3,0,50,54,92.6,6,40,0,2,1,2,0,0,1,0,0,0,0,0,0,0,909,256,24,92.3,17,18,94.4,7,7,100.0,0.0,0,5,0,0
3,2022-09-04,Sun,Matchweek 6,Away,L 1–3,Arsenal,Manchester Utd,Y,CM,73,0,0,0,0,0,0,0,0,46,0,2,1,0.0,0.0,0.0,1,0,38,42,90.5,5,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,665,229,17,94.4,19,21,90.5,2,3,66.7,0.0,1,7,1,0
4,2022-09-18,Sun,Matchweek 8,Away,W 3–0,Arsenal,Brentford,N,LM,13,0,0,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.0,0,0,14,14,100.0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,198,22,88.0,18,19,94.7,2,5,40.0,0.0,0,6,0,0
5,2022-09-18,Sun,Matchweek 8,Away,W 3–0,Arsenal,Brentford,N,LM,13,0,0,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.0,0,0,14,14,100.0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,659,198,22,88.0,18,19,94.7,2,5,40.0,0.0,0,6,0,0
6,2023-03-15,Wed,Matchweek 8,Away,L 0–1,Crystal Palace,Brighton,Y,"DM,RM",90,0,0,0,0,0,0,0,0,61,0,2,2,0.0,0.0,0.0,2,0,43,50,86.0,3,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,659,198,22,88.0,18,19,94.7,2,5,40.0,0.0,0,6,0,0
7,2023-03-15,Wed,Matchweek 8,Away,L 0–1,Crystal Palace,Brighton,Y,"DM,RM",90,0,0,0,0,0,0,0,0,61,0,2,2,0.0,0.0,0.0,2,0,43,50,86.0,3,28,1,1,0,1,0,0,1,0,0,0,0,0,0,0,659,198,22,88.0,18,19,94.7,2,5,40.0,0.0,0,6,0,0
8,2022-10-01,Sat,Matchweek 9,Home,W 3–1,Arsenal,Tottenham,N,LM,18,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,26,26,100.0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,40,9,100.0,15,15,100.0,2,2,100.0,0.0,0,4,0,0
19,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,PassLive,PassDead,TO,Fld,Def,PassLive,PassDead,TO,Sh,Fld,Def,TotDist,PrgDist,Cmp,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,xA,KP,1/3,PPA,CrsPA
20,2023-02-04,Sat,Matchweek 22,Away,L 1–2,Crystal Palace,Manchester Utd,N,DM,19,0,0,0,0,0,0,0,0,35,1,0,0,0.0,0.0,0.0,0,0,27,31,87.1,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,100,11,100.0,13,13,100.0,3,4,75.0,0.0,0,1,0,0
21,2023-02-11,Sat,Matchweek 23,Home,D 1–1,Crystal Palace,Brighton,N,DM,35,0,0,0,0,0,0,1,0,17,1,1,2,0.0,0.0,0.0,0,0,8,11,72.7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,18,3,75.0,5,5,100.0,0,2,0.0,0.0,0,0,0,0
22,2023-02-18,Sat,Matchweek 24,Away,D 1–1,Crystal Palace,Brentford,Y,DM,62,0,0,0,0,0,0,0,0,39,2,1,0,0.0,0.0,0.0,1,0,29,34,85.3,2,21,0,1,1,1,0,0,0,0,0,0,0,0,0,0,467,95,16,94.1,11,12,91.7,2,3,66.7,0.0,0,2,0,0
23,2023-02-25,Sat,Matchweek 25,Home,D 0–0,Crystal Palace,Liverpool,Y,DM,90,0,0,0,0,0,0,0,0,46,1,1,0,0.0,0.0,0.0,0,0,33,40,82.5,3,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,483,185,16,80.0,15,17,88.2,1,2,50.0,0.0,0,2,0,0
24,2023-03-04,Sat,Matchweek 26,Away,L 0–1,Crystal Palace,Aston Villa,Y,"DM,CM",80,0,0,0,0,0,0,0,0,48,4,1,2,0.0,0.0,0.0,1,0,37,40,92.5,2,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,663,149,17,94.4,15,15,100.0,4,4,100.0,0.0,1,5,0,0
25,2023-03-11,Sat,Matchweek 27,Home,L 0–1,Crystal Palace,Manchester City,Y,"RM,DM",90,0,0,0,0,0,0,0,0,47,4,1,1,0.0,0.0,0.0,0,0,28,32,87.5,4,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,533,229,12,92.3,12,13,92.3,4,5,80.0,0.0,0,3,0,0
28,2023-04-15,Sat,Matchweek 31,Away,W 2–0,Crystal Palace,Southampton,N,LM,6,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,1,0,6,6,100.0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111,30,3,100.0,2,2,100.0,1,1,100.0,0.0,0,1,0,0
30,2023-04-25,Tue,Matchweek 33,Away,L 0–2,Crystal Palace,Wolves,Y,RM,64,0,0,0,0,2,1,1,0,26,0,0,1,0.2,0.2,0.0,1,0,17,20,85.0,3,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,217,76,12,92.3,5,5,100.0,0,2,0.0,0.0,0,3,0,0
