,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2022-08-31,Wed,Matchweek 5,Away,L 1–2,Newcastle Utd,Liverpool,Y,FW,63.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,17.0,2.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,7.0,10.0,70.0,0.0,9.0,0.0,1.0,0.0,Match Report
1,2022-09-03,Sat,Matchweek 6,Home,D 0–0,Newcastle Utd,Crystal Palace,Y,FW,89.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,18.0,1.0,0.0,2.0,0.8,0.8,0.2,2.0,0.0,5.0,9.0,55.6,2.0,9.0,2.0,2.0,0.0,Match Report
2,2022-09-17,Sat,Matchweek 8,Home,D 1–1,Newcastle Utd,Bournemouth,Y,"FW,LW",90.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,26.0,1.0,0.0,1.0,0.9,0.2,0.1,3.0,0.0,11.0,16.0,68.8,0.0,10.0,1.0,2.0,2.0,Match Report
4,2023-01-15,Sun,Matchweek 20,Home,W 1–0,Newcastle Utd,Fulham,N,AM,20.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,0.8,0.8,0.1,0.0,0.0,5.0,6.0,83.3,3.0,8.0,1.0,5.0,0.0,Match Report
5,2023-01-21,Sat,Matchweek 21,Away,D 0–0,Newcastle Utd,Crystal Palace,N,FW,22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,0.2,0.2,0.1,0.0,0.0,2.0,3.0,66.7,0.0,5.0,0.0,1.0,0.0,Match Report
7,2023-02-11,Sat,Matchweek 23,Away,D 1–1,Newcastle Utd,Bournemouth,Y,FW,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.1,0.1,0.1,4.0,0.0,19.0,25.0,76.0,3.0,26.0,3.0,3.0,2.0,Match Report
8,2023-02-18,Sat,Matchweek 24,Home,L 0–2,Newcastle Utd,Liverpool,Y,"AM,FW",63.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,0.3,0.3,0.0,0.0,0.0,11.0,15.0,73.3,2.0,14.0,3.0,1.0,1.0,Match Report
9,2023-03-04,Sat,Matchweek 26,Away,L 0–2,Newcastle Utd,Manchester City,N,FW,29.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,3.0,4.0,75.0,0.0,4.0,1.0,1.0,1.0,Match Report
10,2023-03-12,Sun,Matchweek 27,Home,W 2–1,Newcastle Utd,Wolves,Y,FW,67.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,30.0,2.0,0.0,3.0,0.4,0.4,0.0,1.0,0.0,9.0,13.0,69.2,2.0,16.0,2.0,5.0,3.0,Match Report
11,2023-03-17,Fri,Matchweek 28,Away,W 2–1,Newcastle Utd,Nott'ham Forest,Y,FW,90.0,2.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,43.0,0.0,0.0,2.0,1.5,0.7,0.0,2.0,1.0,15.0,20.0,75.0,1.0,23.0,1.0,7.0,0.0,Match Report
12,2023-04-02,Sun,Matchweek 29,Home,W 2–0,Newcastle Utd,Manchester Utd,Y,FW,79.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,26.0,2.0,0.0,0.0,0.4,0.4,0.3,6.0,0.0,12.0,17.0,70.6,3.0,15.0,2.0,2.0,1.0,Match Report
13,2023-04-05,Wed,Matchweek 7,Away,W 5–1,Newcastle Utd,West Ham,N,FW,27.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,9.0,11.0,81.8,1.0,9.0,0.0,1.0,0.0,Match Report
14,2023-04-08,Sat,Matchweek 30,Away,W 2–1,Newcastle Utd,Brentford,Y,FW,86.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,29.0,1.0,0.0,1.0,0.4,0.4,0.0,1.0,0.0,14.0,18.0,77.8,1.0,17.0,0.0,2.0,1.0,Match Report
15,2023-04-15,Sat,Matchweek 31,Away,L 0–3,Newcastle Utd,Aston Villa,Y,"FW,LW",90.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,25.0,1.0,0.0,2.0,0.1,0.1,0.0,2.0,0.0,10.0,14.0,71.4,0.0,16.0,1.0,4.0,1.0,Match Report
16,2023-04-23,Sun,Matchweek 32,Home,W 6–1,Newcastle Utd,Tottenham,Y,FW,65.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,26.0,0.0,0.0,1.0,0.7,0.7,0.0,2.0,0.0,14.0,17.0,82.4,2.0,21.0,1.0,3.0,2.0,Match Report
17,2023-04-27,Thu,Matchweek 33,Away,W 4–1,Newcastle Utd,Everton,N,"LW,FW",17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.1,0.1,0.0,5.0,2.0,5.0,8.0,62.5,1.0,7.0,4.0,4.0,3.0,Match Report
18,2023-04-30,Sun,Matchweek 34,Home,W 3–1,Newcastle Utd,Southampton,Y,"LW,FW",89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1.0,1.0,0.0,0.0,1.1,4.0,1.0,24.0,31.0,77.4,9.0,32.0,2.0,6.0,5.0,Match Report
19,2023-05-07,Sun,Matchweek 35,Home,L 0–2,Newcastle Utd,Arsenal,Y,"LW,FW",90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.2,0.2,0.1,4.0,0.0,22.0,28.0,78.6,5.0,17.0,5.0,2.0,2.0,Match Report
20,2023-05-13,Sat,Matchweek 36,Away,D 2–2,Newcastle Utd,Leeds United,Y,"LW,AM,FW",90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,2.0,1.0,2.0,0.1,0.1,0.0,4.0,1.0,20.0,27.0,74.1,3.0,25.0,1.0,5.0,2.0,Match Report
21,2023-05-18,Thu,Matchweek 25,Home,W 4–1,Newcastle Utd,Brighton,Y,LW,89.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,31.0,1.0,0.0,2.0,0.1,0.1,0.0,3.0,0.0,10.0,15.0,66.7,2.0,21.0,3.0,3.0,2.0,Match Report
