,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2022-08-05,Fri,Matchweek 1,Away,W 2–0,Arsenal,Crystal Palace,Y,CM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,6.0,1.0,3.0,0.1,0.1,0.1,1.0,0.0,38.0,47.0,80.9,6.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,230.0,17.0,77.3,16.0,18.0,88.9,4.0,6.0,66.7,0.0,1.0,5.0,0.0,0.0
1,2022-08-13,Sat,Matchweek 2,Home,W 4–2,Arsenal,Leicester City,Y,"CM,DM",90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,56.0,1.0,2.0,1.0,0.4,0.4,0.0,3.0,0.0,31.0,45.0,68.9,2.0,29.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,175.0,15.0,83.3,9.0,12.0,75.0,6.0,13.0,46.2,0.0,0.0,1.0,0.0,0.0
2,2022-08-20,Sat,Matchweek 3,Away,W 3–0,Arsenal,Bournemouth,Y,"CM,DM",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,61.0,70.0,87.1,4.0,61.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,213.0,30.0,88.2,25.0,26.0,96.2,2.0,3.0,66.7,0.0,0.0,3.0,0.0,0.0
3,2022-09-18,Sun,Matchweek 8,Away,W 3–0,Arsenal,Brentford,Y,CM,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,85.0,85.9,2.0,62.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.0,260.0,35.0,92.1,33.0,39.0,84.6,4.0,7.0,57.1,0.0,0.0,9.0,0.0,0.0
4,2022-10-01,Sat,Matchweek 9,Home,W 3–1,Arsenal,Tottenham,Y,CM,72.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,65.0,1.0,3.0,0.0,0.1,0.1,0.2,6.0,1.0,54.0,57.0,94.7,11.0,41.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1025.0,391.0,21.0,91.3,28.0,28.0,100.0,5.0,6.0,83.3,0.1,4.0,13.0,0.0,0.0
5,2022-10-09,Sun,Matchweek 10,Home,W 3–2,Arsenal,Liverpool,Y,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,2.0,1.0,0.0,0.0,0.1,2.0,0.0,42.0,45.0,93.3,8.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,318.0,15.0,100.0,18.0,20.0,90.0,7.0,8.0,87.5,0.1,1.0,5.0,3.0,0.0
6,2022-10-16,Sun,Matchweek 11,Away,W 1–0,Arsenal,Leeds United,Y,"CM,DM",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,53.0,86.8,5.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.0,250.0,22.0,84.6,20.0,22.0,90.9,4.0,5.0,80.0,0.0,0.0,1.0,0.0,0.0
7,2022-10-23,Sun,Matchweek 13,Away,D 1–1,Arsenal,Southampton,Y,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,1.0,2.0,0.0,0.0,0.0,0.1,4.0,0.0,70.0,81.0,86.4,10.0,56.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,501.0,26.0,83.9,37.0,39.0,94.9,7.0,8.0,87.5,0.1,1.0,12.0,1.0,0.0
8,2022-10-30,Sun,Matchweek 14,Home,W 5–0,Arsenal,Nott'ham Forest,Y,CM,90.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,125.0,2.0,0.0,0.0,0.2,0.2,0.1,6.0,2.0,104.0,116.0,89.7,14.0,68.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1633.0,625.0,57.0,98.3,36.0,41.0,87.8,8.0,13.0,61.5,0.2,1.0,16.0,3.0,0.0
9,2022-11-06,Sun,Matchweek 15,Away,W 1–0,Arsenal,Chelsea,Y,CM,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,71.0,2.0,1.0,1.0,0.3,0.3,0.0,1.0,0.0,51.0,56.0,91.1,4.0,26.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.0,290.0,25.0,92.6,19.0,21.0,90.5,6.0,6.0,100.0,0.0,0.0,8.0,0.0,0.0
10,2022-11-12,Sat,Matchweek 16,Away,W 2–0,Arsenal,Wolves,Y,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,53.0,64.0,82.8,5.0,42.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.0,193.0,20.0,100.0,24.0,29.0,82.8,6.0,10.0,60.0,0.0,1.0,3.0,1.0,0.0
