,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2022-08-07,Sun,Matchweek 1,Away,W 2–0,Manchester City,West Ham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
1,2022-08-13,Sat,Matchweek 2,Home,W 4–0,Manchester City,Bournemouth,N,CB,27,19,19,100.0,358,137,5,5,100.0,13,13,100.0,1,1,100.0,0,0.0,0.0,0,2,0,0,0,Match Report
2,2022-08-21,Sun,Matchweek 3,Away,D 3–3,Manchester City,Newcastle Utd,Y,CB,90,50,53,94.3,886,180,19,19,100.0,23,26,88.5,5,5,100.0,0,0.0,0.0,0,2,0,0,2,Match Report
4,2022-08-31,Wed,Matchweek 5,Home,W 6–0,Manchester City,Nott'ham Forest,Y,CB,74,81,84,96.4,1446,518,34,35,97.1,38,40,95.0,8,8,100.0,1,0.4,0.5,1,6,1,0,5,Match Report
5,2022-09-03,Sat,Matchweek 6,Away,D 1–1,Manchester City,Aston Villa,Y,CB,90,92,95,96.8,1777,487,28,31,90.3,53,53,100.0,10,10,100.0,0,0.0,0.0,0,1,0,0,2,Match Report
6,2022-09-17,Sat,Matchweek 8,Away,W 3–0,Manchester City,Wolves,Y,"RB,CM",90,57,61,93.4,906,198,29,31,93.5,26,26,100.0,1,3,33.3,0,0.0,0.0,0,4,0,0,3,Match Report
8,2022-10-22,Sat,Matchweek 13,Home,W 3–1,Manchester City,Brighton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
9,2022-10-29,Sat,Matchweek 14,Away,W 1–0,Manchester City,Leicester City,Y,RB,90,86,92,93.5,1503,160,45,46,97.8,33,35,94.3,8,9,88.9,0,0.0,0.1,0,12,0,0,12,Match Report
10,2022-11-05,Sat,Matchweek 15,Home,W 2–1,Manchester City,Fulham,Y,RB,90,61,65,93.8,942,199,31,33,93.9,25,26,96.2,3,3,100.0,0,0.1,0.1,1,1,1,0,1,Match Report
11,2022-11-12,Sat,Matchweek 16,Home,L 1–2,Manchester City,Brentford,Y,RB,90,60,73,82.2,988,164,31,34,91.2,24,29,82.8,4,8,50.0,0,0.1,0.0,2,6,0,0,4,Match Report
12,2022-12-28,Wed,Matchweek 17,Away,W 3–1,Manchester City,Leeds United,Y,CB,90,75,81,92.6,1272,386,32,34,94.1,34,37,91.9,7,7,100.0,0,0.0,0.0,0,3,0,0,6,Match Report
13,2022-12-31,Sat,Matchweek 18,Home,D 1–1,Manchester City,Everton,Y,CB,90,85,91,93.4,1437,479,46,47,97.9,35,36,97.2,4,8,50.0,0,0.0,0.0,0,9,0,0,13,Match Report
14,2023-01-05,Thu,Matchweek 19,Away,W 1–0,Manchester City,Chelsea,Y,"RB,CB",90,88,90,97.8,1615,824,39,40,97.5,39,40,97.5,10,10,100.0,0,0.0,0.0,0,12,0,0,9,Match Report
16,2023-01-19,Thu,Matchweek 7,Home,W 4–2,Manchester City,Tottenham,Y,CB,90,73,80,91.3,1176,420,37,37,100.0,29,31,93.5,6,9,66.7,0,0.0,0.0,0,3,0,0,6,Match Report
17,2023-01-22,Sun,Matchweek 21,Home,W 3–0,Manchester City,Wolves,Y,"DM,RB",90,64,68,94.1,1019,324,31,32,96.9,27,28,96.4,5,5,100.0,0,0.0,0.0,0,5,0,0,6,Match Report
19,2023-03-04,Sat,Matchweek 26,Home,W 2–0,Manchester City,Newcastle Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
20,2023-03-11,Sat,Matchweek 27,Away,W 1–0,Manchester City,Crystal Palace,Y,RB,88,54,69,78.3,928,163,28,34,82.4,23,27,85.2,3,7,42.9,0,0.0,0.0,1,4,0,0,2,Match Report
21,2023-04-01,Sat,Matchweek 29,Home,W 4–1,Manchester City,Liverpool,Y,DM,90,70,73,95.9,1099,155,40,42,95.2,23,24,95.8,5,5,100.0,0,0.0,0.0,0,6,0,0,2,Match Report
22,2023-04-08,Sat,Matchweek 30,Away,W 4–1,Manchester City,Southampton,Y,DM,55,33,37,89.2,519,142,18,19,94.7,10,13,76.9,3,3,100.0,0,0.0,0.0,0,2,0,0,5,Match Report
23,2023-04-15,Sat,Matchweek 31,Home,W 3–1,Manchester City,Leicester City,Y,RB,45,46,47,97.9,780,184,23,23,100.0,21,22,95.5,2,2,100.0,0,0.0,0.0,0,10,0,0,6,Match Report
24,2023-04-26,Wed,Matchweek 33,Home,W 4–1,Manchester City,Arsenal,Y,CB,90,50,57,87.7,852,304,21,21,100.0,25,28,89.3,3,6,50.0,0,0.0,0.0,0,3,0,0,3,Match Report
