,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2022-08-06,Sat,Matchweek 1,Away,D 2–2,Liverpool,Fulham,N,LM,32,12,19,63.2,235,119,5,5,100.0,5,7,71.4,1,3,33.3,0,0.0,0.1,0,2,0,0,0,Match Report
1,2022-08-15,Mon,Matchweek 2,Home,D 1–1,Liverpool,Crystal Palace,Y*,LM,62,33,41,80.5,583,200,13,16,81.3,16,18,88.9,3,6,50.0,1,0.1,0.2,2,6,1,0,9,Match Report
2,2022-08-22,Mon,Matchweek 3,Away,L 1–2,Liverpool,Manchester Utd,Y,LM,72,34,45,75.6,606,134,15,17,88.2,13,16,81.3,5,6,83.3,0,0.2,0.3,1,2,0,0,3,Match Report
3,2022-08-27,Sat,Matchweek 4,Home,W 9–0,Liverpool,Bournemouth,N,"LM,RB",22,20,22,90.9,348,87,13,13,100.0,4,5,80.0,3,4,75.0,0,0.0,0.0,0,2,1,0,3,Match Report
4,2022-08-31,Wed,Matchweek 5,Home,W 2–1,Liverpool,Newcastle Utd,N,RB,20,22,27,81.5,469,178,10,11,90.9,8,9,88.9,4,7,57.1,0,0.0,0.1,1,2,0,0,2,Match Report
5,2022-09-03,Sat,Matchweek 6,Away,D 0–0,Liverpool,Everton,N,"RB,DM",32,10,16,62.5,283,133,2,4,50.0,5,7,71.4,3,5,60.0,0,0.0,0.1,0,2,1,1,2,Match Report
6,2022-10-01,Sat,Matchweek 9,Home,D 3–3,Liverpool,Brighton,N,LB,33,26,34,76.5,378,114,14,14,100.0,10,11,90.9,0,4,0.0,0,0.0,0.0,0,1,0,0,1,Match Report
7,2022-10-09,Sun,Matchweek 10,Away,L 2–3,Liverpool,Arsenal,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
8,2022-10-16,Sun,Matchweek 11,Home,W 1–0,Liverpool,Manchester City,Y*,"RB,CB",90,26,42,61.9,457,220,11,13,84.6,12,15,80.0,2,10,20.0,0,0.0,0.0,0,1,1,0,2,Match Report
10,2022-10-22,Sat,Matchweek 13,Away,L 0–1,Liverpool,Nott'ham Forest,Y*,RB,61,60,73,82.2,1222,463,22,23,95.7,29,34,85.3,9,11,81.8,0,0.2,0.5,3,9,3,2,7,Match Report
11,2022-10-29,Sat,Matchweek 14,Home,L 1–2,Liverpool,Leeds United,N,RB,12,8,14,57.1,159,58,4,5,80.0,3,3,100.0,1,6,16.7,0,0.0,0.0,0,3,1,0,3,Match Report
