,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2022-08-06,Sat,Matchweek 1,Home,W 2–1,Leeds United,Wolves,Y,CB,90,38,47,80.9,746,213,15,16,93.8,19,24,79.2,4,6,66.7,0,0.0,0.0,0,2,0,0,3,Match Report
1,2022-08-13,Sat,Matchweek 2,Away,D 2–2,Leeds United,Southampton,Y,CB,90,34,43,79.1,656,215,13,14,92.9,18,21,85.7,3,6,50.0,0,0.0,0.0,0,1,0,0,4,Match Report
2,2022-08-21,Sun,Matchweek 3,Home,W 3–0,Leeds United,Chelsea,Y,CB,90,24,30,80.0,517,200,7,9,77.8,13,15,86.7,4,5,80.0,0,0.0,0.0,0,1,0,0,2,Match Report
3,2022-08-27,Sat,Matchweek 4,Away,L 0–1,Leeds United,Brighton,Y,CB,90,59,76,77.6,1156,416,19,23,82.6,35,38,92.1,5,13,38.5,0,0.0,0.0,0,3,0,0,4,Match Report
4,2022-08-30,Tue,Matchweek 5,Home,D 1–1,Leeds United,Everton,Y,CB,90,79,87,90.8,1541,452,23,24,95.8,48,51,94.1,7,10,70.0,0,0.0,0.0,0,4,0,0,6,Match Report
5,2022-09-03,Sat,Matchweek 6,Away,L 2–5,Leeds United,Brentford,Y,CB,90,40,51,78.4,762,298,17,19,89.5,20,25,80.0,3,7,42.9,0,0.0,0.0,0,5,0,0,4,Match Report
6,2022-10-02,Sun,Matchweek 9,Home,D 0–0,Leeds United,Aston Villa,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
7,2022-10-09,Sun,Matchweek 10,Away,L 1–2,Leeds United,Crystal Palace,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
8,2022-10-16,Sun,Matchweek 11,Home,L 0–1,Leeds United,Arsenal,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
9,2022-10-20,Thu,Matchweek 12,Away,L 0–2,Leeds United,Leicester City,Y,CB,90,74,85,87.1,1451,448,21,22,95.5,45,47,95.7,7,12,58.3,0,0.0,0.0,0,1,0,0,3,Match Report
