,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2022-08-07,Sun,Matchweek 1,Home,D 2–2,Leicester City,Brentford,Y,CB,90,73,86,84.9,1233,349,26,26,100.0,45,51,88.2,1,4,25.0,0,0.0,0.0,0,13,0,0,3,Match Report
1,2022-08-13,Sat,Matchweek 2,Away,L 2–4,Leicester City,Arsenal,Y,CB,90,44,54,81.5,762,210,18,18,100.0,19,23,82.6,5,9,55.6,0,0.0,0.0,0,3,0,0,3,Match Report
2,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
3,2022-09-03,Sat,Matchweek 6,Home,W 2–1,Chelsea,West Ham,Y,CB,90,83,94,88.3,1211,218,47,48,97.9,35,39,89.7,0,6,0.0,0,0.0,0.0,0,1,0,0,4,Match Report
4,2022-10-01,Sat,Matchweek 9,Away,W 2–1,Chelsea,Crystal Palace,Y,CB,90,89,96,92.7,1474,440,34,37,91.9,52,54,96.3,2,4,50.0,0,0.0,0.0,0,4,0,0,3,Match Report
6,2023-02-18,Sat,Matchweek 24,Home,L 0–1,Chelsea,Southampton,N,CB,45,30,37,81.1,538,123,13,13,100.0,16,19,84.2,1,3,33.3,0,0.0,0.0,0,1,0,0,2,Match Report
7,2023-02-26,Sun,Matchweek 25,Away,L 0–2,Chelsea,Tottenham,N,CB,72,31,38,81.6,422,125,18,21,85.7,13,15,86.7,0,2,0.0,0,0.0,0.0,0,5,0,0,1,Match Report
8,2023-03-04,Sat,Matchweek 26,Home,W 1–0,Chelsea,Leeds United,Y,CB,90,81,84,96.4,1311,319,47,49,95.9,31,32,96.9,3,3,100.0,0,0.0,0.0,0,11,0,0,10,Match Report
9,2023-03-11,Sat,Matchweek 27,Away,W 3–1,Chelsea,Leicester City,Y,CB,85,32,40,80.0,527,126,13,14,92.9,15,16,93.8,2,6,33.3,0,0.0,0.0,0,2,0,0,0,Match Report
10,2023-03-18,Sat,Matchweek 28,Home,D 2–2,Chelsea,Everton,Y,CB,86,47,57,82.5,882,215,19,21,90.5,26,31,83.9,2,2,100.0,0,0.0,0.0,0,4,0,0,3,Match Report
13,2023-04-08,Sat,Matchweek 30,Away,L 0–1,Chelsea,Wolves,Y,CB,79,52,55,94.5,847,232,21,22,95.5,29,31,93.5,1,1,100.0,0,0.0,0.0,0,6,1,0,8,Match Report
14,2023-04-15,Sat,Matchweek 31,Home,L 1–2,Chelsea,Brighton,Y,CB,56,18,21,85.7,279,91,7,7,100.0,9,10,90.0,1,3,33.3,0,0.0,0.1,0,1,0,0,0,Match Report
15,2023-04-26,Wed,Matchweek 33,Home,L 0–2,Chelsea,Brentford,Y,CB,90,62,69,89.9,1099,271,26,28,92.9,30,32,93.8,5,7,71.4,0,0.0,0.0,1,7,1,0,5,Match Report
16,2023-05-02,Tue,Matchweek 34,Away,L 1–3,Chelsea,Arsenal,Y,CB,85,45,49,91.8,806,164,17,18,94.4,27,28,96.4,1,2,50.0,0,0.0,0.0,0,1,0,0,0,Match Report
18,2023-05-13,Sat,Matchweek 36,Home,D 2–2,Chelsea,Nott'ham Forest,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
19,2023-05-21,Sun,Matchweek 37,Away,L 0–1,Chelsea,Manchester City,Y,CB,90,43,51,84.3,770,238,17,19,89.5,22,25,88.0,3,6,50.0,0,0.0,0.0,0,1,0,0,1,Match Report
20,2023-05-25,Thu,Matchweek 32,Away,L 1–4,Chelsea,Manchester Utd,Y,CB,90,88,95,92.6,1507,485,31,32,96.9,50,55,90.9,5,6,83.3,0,0.0,0.0,1,5,0,0,5,Match Report
21,2023-05-28,Sun,Matchweek 38,Home,D 1–1,Chelsea,Newcastle Utd,N,CB,45,33,35,94.3,555,132,13,13,100.0,19,20,95.0,1,2,50.0,0,0.0,0.0,0,0,0,0,1,Match Report
