,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2022-08-07,Sun,Matchweek 1,Home,D 2–2,Leicester City,Brentford,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
1,2022-08-13,Sat,Matchweek 2,Away,L 2–4,Leicester City,Arsenal,N,FW,21,3,2,0,0,1,0,0,1,1,0,0,0,0,0,Match Report
2,2022-08-20,Sat,Matchweek 3,Home,L 1–2,Leicester City,Southampton,N,RW,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
3,2022-08-27,Sat,Matchweek 4,Away,L 1–2,Leicester City,Chelsea,N,FW,36,3,2,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
4,2022-09-01,Thu,Matchweek 5,Home,L 0–1,Leicester City,Manchester Utd,N,FW,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2022-09-04,Sun,Matchweek 6,Away,L 2–5,Leicester City,Brighton,Y,FW,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
6,2022-09-17,Sat,Matchweek 8,Away,L 2–6,Leicester City,Tottenham,N,CM,17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2022-10-03,Mon,Matchweek 9,Home,W 4–0,Leicester City,Nott'ham Forest,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
8,2022-10-08,Sat,Matchweek 10,Away,L 1–2,Leicester City,Bournemouth,N,FW,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
9,2022-10-15,Sat,Matchweek 11,Home,D 0–0,Leicester City,Crystal Palace,N,LM,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
10,2022-10-20,Thu,Matchweek 12,Home,W 2–0,Leicester City,Leeds United,N,FW,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
