,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2022-08-06,Sat,Matchweek 1,Away,L 1–2,Wolves,Leeds United,Y,DM,90,45,48,93.8,696,124,24,26,92.3,18,18,100.0,2,2,100.0,0,0.0,0.0,1,1,1,1,4,Match Report
1,2022-08-13,Sat,Matchweek 2,Home,D 0–0,Wolves,Fulham,Y,DM,90,34,40,85.0,633,141,18,19,94.7,11,11,100.0,5,5,100.0,0,0.0,0.0,0,3,0,0,2,Match Report
2,2022-08-20,Sat,Matchweek 3,Away,L 0–1,Wolves,Tottenham,N,CM,33,7,11,63.6,137,17,3,5,60.0,3,3,100.0,1,1,100.0,0,0.0,0.0,1,0,0,0,0,Match Report
4,2022-08-31,Wed,Matchweek 5,Away,D 0–0,Wolves,Bournemouth,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
5,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
7,2022-10-02,Sun,Matchweek 9,Away,D 0–0,Aston Villa,Leeds United,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
8,2022-10-10,Mon,Matchweek 10,Away,D 1–1,Aston Villa,Nott'ham Forest,N,"DM,RM",14,16,17,94.1,288,67,9,9,100.0,5,5,100.0,2,3,66.7,0,0.0,0.0,0,3,0,0,2,Match Report
11,2022-10-23,Sun,Matchweek 13,Home,W 4–0,Aston Villa,Brentford,Y,DM,62,22,23,95.7,327,61,12,12,100.0,8,8,100.0,1,2,50.0,0,0.3,0.0,1,1,0,0,1,Match Report
12,2022-10-29,Sat,Matchweek 14,Away,L 0–4,Aston Villa,Newcastle Utd,Y,DM,68,25,33,75.8,341,58,14,14,100.0,8,12,66.7,1,2,50.0,0,0.0,0.0,0,2,0,0,1,Match Report
15,2022-12-26,Mon,Matchweek 17,Home,L 1–3,Aston Villa,Liverpool,N,CM,5,8,9,88.9,150,16,3,3,100.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,Match Report
17,2023-01-04,Wed,Matchweek 19,Home,D 1–1,Aston Villa,Wolves,N,DM,24,11,12,91.7,182,22,7,7,100.0,3,3,100.0,1,2,50.0,0,0.1,0.0,3,1,0,0,0,Match Report
21,2023-02-12,Sun,Matchweek 23,Away,L 1–3,Aston Villa,Manchester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
