,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2022-08-13,Sat,Matchweek 2,Home,D 2–2,Southampton,Leeds United,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
4,2022-09-03,Sat,Matchweek 6,Away,L 0–1,Southampton,Wolves,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
5,2022-09-16,Fri,Matchweek 8,Away,L 0–1,Southampton,Aston Villa,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
7,2022-10-08,Sat,Matchweek 10,Away,L 0–4,Southampton,Manchester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
8,2022-10-16,Sun,Matchweek 11,Home,D 1–1,Southampton,West Ham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
9,2022-10-19,Wed,Matchweek 12,Away,W 1–0,Southampton,Bournemouth,N,CB,27,11,14,78.6,193,124,7,8,87.5,2,3,66.7,2,3,66.7,0,0.0,0.0,0,1,0,0,0,Match Report
10,2022-10-23,Sun,Matchweek 13,Home,D 1–1,Southampton,Arsenal,Y,"RB,CB",90,30,47,63.8,504,156,13,15,86.7,14,24,58.3,1,4,25.0,0,0.0,0.0,0,3,0,0,1,Match Report
11,2022-10-29,Sat,Matchweek 14,Away,L 0–1,Southampton,Crystal Palace,Y,CB,90,34,49,69.4,620,239,11,14,78.6,21,29,72.4,1,4,25.0,0,0.0,0.0,0,2,0,0,3,Match Report
12,2022-11-06,Sun,Matchweek 15,Home,L 1–4,Southampton,Newcastle Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
13,2022-11-12,Sat,Matchweek 16,Away,L 1–3,Southampton,Liverpool,N,CB,19,15,16,93.8,303,140,8,8,100.0,5,5,100.0,2,3,66.7,0,0.0,0.0,0,0,0,0,1,Match Report
14,2022-12-26,Mon,Matchweek 17,Home,L 1–3,Southampton,Brighton,Y,CB,90,28,38,73.7,517,185,10,10,100.0,15,17,88.2,2,10,20.0,0,0.0,0.0,0,5,1,0,6,Match Report
15,2022-12-31,Sat,Matchweek 18,Away,L 1–2,Southampton,Fulham,Y,CB,90,26,34,76.5,550,176,8,8,100.0,12,16,75.0,5,9,55.6,0,0.1,0.0,1,5,0,0,4,Match Report
16,2023-01-04,Wed,Matchweek 19,Home,L 0–1,Southampton,Nott'ham Forest,Y,CB,84,36,50,72.0,599,198,15,16,93.8,17,20,85.0,2,10,20.0,0,0.0,0.0,0,1,0,0,2,Match Report
17,2023-01-14,Sat,Matchweek 20,Away,W 2–1,Southampton,Everton,Y,"CB,RB",90,31,41,75.6,548,186,13,14,92.9,14,16,87.5,2,9,22.2,0,0.0,0.0,0,0,0,0,1,Match Report
18,2023-01-21,Sat,Matchweek 21,Home,L 0–1,Southampton,Aston Villa,Y,"RB,CB",90,23,38,60.5,460,172,8,9,88.9,10,17,58.8,4,8,50.0,0,0.0,0.0,0,2,0,0,1,Match Report
19,2023-02-04,Sat,Matchweek 22,Away,L 0–3,Southampton,Brentford,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
20,2023-02-11,Sat,Matchweek 23,Home,L 1–2,Southampton,Wolves,N,LB,17,4,10,40.0,135,59,0,2,0.0,1,3,33.3,3,5,60.0,0,0.0,0.0,0,1,0,0,1,Match Report
23,2023-04-02,Sun,Matchweek 29,Away,L 0–1,Southampton,West Ham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
25,2023-04-21,Fri,Matchweek 32,Away,D 3–3,Southampton,Arsenal,N,CB,45,3,8,37.5,60,47,1,1,100.0,2,4,50.0,0,3,0.0,0,0.0,0.0,0,1,0,0,1,Match Report
26,2023-04-27,Thu,Matchweek 33,Home,L 0–1,Southampton,Bournemouth,N,CB,45,32,40,80.0,649,146,10,11,90.9,18,19,94.7,4,10,40.0,0,0.0,0.0,0,4,1,1,5,Match Report
27,2023-04-30,Sun,Matchweek 34,Away,L 1–3,Southampton,Newcastle Utd,Y,RB,69,10,26,38.5,191,23,3,8,37.5,4,11,36.4,2,6,33.3,0,0.0,0.0,0,0,0,0,0,Match Report
28,2023-05-08,Mon,Matchweek 35,Away,L 3–4,Southampton,Nott'ham Forest,N,CB,53,33,39,84.6,687,320,9,11,81.8,20,21,95.2,4,6,66.7,0,0.3,0.0,2,4,1,0,5,Match Report
29,2023-05-13,Sat,Matchweek 36,Home,L 0–2,Southampton,Fulham,Y,CB,90,32,39,82.1,631,222,8,12,66.7,22,22,100.0,2,4,50.0,0,0.0,0.0,0,1,0,0,3,Match Report
30,2023-05-21,Sun,Matchweek 37,Away,L 1–3,Southampton,Brighton,Y,CB,90,28,35,80.0,585,170,5,8,62.5,19,21,90.5,4,6,66.7,0,0.0,0.0,0,0,0,0,0,Match Report
31,2023-05-28,Sun,Matchweek 38,Home,D 4–4,Southampton,Liverpool,Y,CB,90,20,28,71.4,428,218,5,5,100.0,12,15,80.0,3,7,42.9,1,0.1,0.0,1,1,0,0,1,Match Report
