,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
4,2022-09-03,Sat,Matchweek 6,Away,L 2–5,Leeds United,Brentford,Y,RW,58,29,32,90.6,387,89,18,20,90.0,7,7,100.0,1,1,100.0,0,0.0,0.0,0,2,1,0,3,Match Report
5,2022-10-02,Sun,Matchweek 9,Home,D 0–0,Leeds United,Aston Villa,Y,LW,47,15,20,75.0,287,44,6,8,75.0,7,7,100.0,2,3,66.7,0,0.0,0.0,0,1,0,0,2,Match Report
8,2022-10-20,Thu,Matchweek 12,Away,L 0–2,Leeds United,Leicester City,Y,LW,74,20,26,76.9,340,100,7,9,77.8,7,8,87.5,3,3,100.0,0,0.0,0.0,0,3,2,0,4,Match Report
9,2022-10-23,Sun,Matchweek 13,Home,L 2–3,Leeds United,Fulham,Y,LW,63,28,33,84.8,361,138,17,19,89.5,7,8,87.5,2,3,66.7,0,0.1,0.1,1,2,2,0,4,Match Report
12,2023-02-05,Sun,Matchweek 22,Away,L 0–1,Leeds United,Nott'ham Forest,Y,RW,56,14,17,82.4,172,9,10,12,83.3,2,2,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0,Match Report
16,2023-03-18,Sat,Matchweek 28,Away,W 4–2,Leeds United,Wolves,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
17,2023-04-01,Sat,Matchweek 29,Away,L 1–4,Leeds United,Arsenal,Y,RW,64,9,17,52.9,115,48,7,10,70.0,2,3,66.7,0,2,0.0,0,0.1,0.0,1,1,2,1,2,Match Report
18,2023-04-04,Tue,Matchweek 7,Home,W 2–1,Leeds United,Nott'ham Forest,Y,LW,73,28,33,84.8,398,153,17,18,94.4,6,7,85.7,3,4,75.0,0,0.1,0.3,2,3,5,0,9,Match Report
19,2023-04-09,Sun,Matchweek 30,Home,L 1–5,Leeds United,Crystal Palace,Y,LW,59,18,21,85.7,257,63,10,11,90.9,5,7,71.4,1,1,100.0,0,0.0,0.0,1,1,1,0,3,Match Report
20,2023-04-17,Mon,Matchweek 31,Home,L 1–6,Leeds United,Liverpool,Y,LW,76,19,25,76.0,229,71,16,21,76.2,2,2,100.0,1,1,100.0,0,0.0,0.0,1,0,0,0,1,Match Report
