,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2022-08-07,Sun,Matchweek 1,Home,L 1–2,Manchester Utd,Brighton,Y,RM,77,19,28,67.9,324,39,10,15,66.7,7,8,87.5,2,2,100.0,0,0.0,0.0,0,1,0,0,2,Match Report
1,2022-08-13,Sat,Matchweek 2,Away,L 0–4,Manchester Utd,Brentford,N,DM,45,26,30,86.7,386,145,12,13,92.3,11,12,91.7,1,2,50.0,0,0.0,0.0,0,2,0,0,1,Match Report
2,2022-08-22,Mon,Matchweek 3,Home,W 2–1,Manchester Utd,Liverpool,Y,"DM,CM",90,19,24,79.2,278,135,13,16,81.3,3,3,100.0,2,3,66.7,0,0.0,0.2,0,1,0,0,3,Match Report
4,2022-09-01,Thu,Matchweek 5,Away,W 1–0,Manchester Utd,Leicester City,Y,DM,90,33,40,82.5,543,179,18,20,90.0,10,13,76.9,4,5,80.0,0,0.0,0.0,1,6,0,0,4,Match Report
6,2022-10-02,Sun,Matchweek 9,Away,L 3–6,Manchester Utd,Manchester City,Y,DM,58,23,27,85.2,351,56,12,13,92.3,7,8,87.5,2,4,50.0,0,0.0,0.0,0,0,0,0,1,Match Report
11,2022-10-30,Sun,Matchweek 14,Home,W 1–0,Manchester Utd,West Ham,N,RW,30,7,8,87.5,124,38,2,2,100.0,3,3,100.0,1,2,50.0,0,0.2,0.1,2,0,1,0,1,Match Report
12,2022-11-06,Sun,Matchweek 15,Away,L 1–3,Manchester Utd,Aston Villa,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
15,2023-01-03,Tue,Matchweek 19,Home,W 3–0,Manchester Utd,Bournemouth,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
18,2023-01-22,Sun,Matchweek 21,Away,L 2–3,Manchester Utd,Arsenal,Y,DM,90,20,27,74.1,334,60,9,13,69.2,10,12,83.3,1,2,50.0,0,0.0,0.0,0,2,0,0,1,Match Report
20,2023-02-19,Sun,Matchweek 24,Home,W 3–0,Manchester Utd,Leicester City,N,DM,32,29,29,100.0,438,161,15,15,100.0,11,11,100.0,1,1,100.0,0,0.0,0.0,0,3,1,0,3,Match Report
22,2023-03-12,Sun,Matchweek 27,Home,D 0–0,Manchester Utd,Southampton,N,CM,47,13,16,81.3,215,100,7,9,77.8,4,4,100.0,2,2,100.0,0,0.0,0.0,1,3,1,0,1,Match Report
24,2023-04-05,Wed,Matchweek 25,Home,W 1–0,Manchester Utd,Brentford,Y,"DM,CM",90,23,31,74.2,300,71,16,18,88.9,4,7,57.1,2,2,100.0,0,0.0,0.0,0,5,0,0,1,Match Report
25,2023-04-08,Sat,Matchweek 30,Home,W 2–0,Manchester Utd,Everton,Y,DM,90,37,42,88.1,526,116,24,26,92.3,6,8,75.0,4,4,100.0,0,0.3,0.4,3,1,2,1,3,Match Report
29,2023-05-28,Sun,Matchweek 38,Home,W 2–1,Manchester Utd,Fulham,N,"CM,DM",24,11,14,78.6,125,48,7,8,87.5,3,3,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,1,Match Report
