,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2022-08-27,Sat,Matchweek 4,Away,L 1–2,Leicester City,Chelsea,Y,DM,54,36,38,94.7,538,129,25,25,100.0,5,5,100.0,4,5,80.0,0,0.0,0.0,0,3,0,0,7,Match Report
1,2022-09-01,Thu,Matchweek 5,Home,L 0–1,Leicester City,Manchester Utd,Y,"DM,CM",90,40,48,83.3,659,204,21,27,77.8,17,19,89.5,2,2,100.0,0,0.0,0.0,0,8,0,0,4,Match Report
2,2022-09-04,Sun,Matchweek 6,Away,L 2–5,Leicester City,Brighton,Y,CM,71,28,29,96.6,422,144,16,16,100.0,8,9,88.9,2,2,100.0,0,0.0,0.0,0,1,0,0,3,Match Report
3,2022-09-17,Sat,Matchweek 8,Away,L 2–6,Leicester City,Tottenham,N,DM,6,8,8,100.0,127,41,3,3,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0,Match Report
4,2022-10-03,Mon,Matchweek 9,Home,W 4–0,Leicester City,Nott'ham Forest,N,DM,45,27,27,100.0,385,92,15,15,100.0,10,10,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0,Match Report
6,2022-10-15,Sat,Matchweek 11,Home,D 0–0,Leicester City,Crystal Palace,Y,DM,64,36,40,90.0,540,129,17,17,100.0,17,19,89.5,1,1,100.0,0,0.1,0.0,1,2,0,0,5,Match Report
7,2022-10-20,Thu,Matchweek 12,Home,W 2–0,Leicester City,Leeds United,Y,DM,63,28,35,80.0,478,132,15,16,93.8,11,13,84.6,2,2,100.0,0,0.0,0.0,0,1,0,0,4,Match Report
8,2022-10-23,Sun,Matchweek 13,Away,W 4–0,Leicester City,Wolves,Y,DM,60,19,23,82.6,209,41,13,15,86.7,5,6,83.3,0,1,0.0,0,0.0,0.0,0,1,0,0,0,Match Report
10,2022-11-05,Sat,Matchweek 15,Away,W 2–0,Leicester City,Everton,Y,DM,69,50,54,92.6,723,141,31,32,96.9,15,17,88.2,3,4,75.0,0,0.0,0.0,0,4,0,0,3,Match Report
11,2022-11-12,Sat,Matchweek 16,Away,W 2–0,Leicester City,West Ham,Y,DM,68,33,34,97.1,543,183,13,14,92.9,17,17,100.0,2,2,100.0,0,0.0,0.1,1,4,1,0,4,Match Report
