,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2022-08-06,Sat,Matchweek 1,Home,W 2–0,Bournemouth,Aston Villa,Y,AM,89.0,5.0,8.0,62.5,71.0,36.0,4.0,6.0,66.7,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
3,2022-08-31,Wed,Matchweek 5,Home,D 0–0,Bournemouth,Wolves,Y,FW,90.0,12.0,18.0,66.7,173.0,62.0,8.0,11.0,72.7,3.0,5.0,60.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,Match Report
6,2022-10-01,Sat,Matchweek 9,Home,D 0–0,Bournemouth,Brentford,Y,FW,90.0,15.0,18.0,83.3,160.0,14.0,11.0,12.0,91.7,3.0,3.0,100.0,0.0,1.0,0.0,0.0,0.1,0.1,2.0,0.0,0.0,0.0,1.0,Match Report
8,2022-10-15,Sat,Matchweek 11,Away,D 2–2,Bournemouth,Fulham,Y,FW,88.0,13.0,18.0,72.2,165.0,15.0,10.0,12.0,83.3,2.0,3.0,66.7,1.0,1.0,100.0,1.0,0.1,0.1,1.0,1.0,0.0,0.0,1.0,Match Report
10,2022-10-24,Mon,Matchweek 13,Away,L 0–2,Bournemouth,West Ham,Y,FW,44.0,6.0,9.0,66.7,123.0,14.0,3.0,3.0,100.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
11,2022-10-29,Sat,Matchweek 14,Home,L 2–3,Bournemouth,Tottenham,Y,"FW,AM",88.0,8.0,12.0,66.7,98.0,18.0,6.0,8.0,75.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Match Report
12,2022-11-05,Sat,Matchweek 15,Away,L 3–4,Bournemouth,Leeds United,Y,FW,90.0,8.0,13.0,61.5,127.0,19.0,4.0,7.0,57.1,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Match Report
14,2022-12-27,Tue,Matchweek 17,Away,L 0–2,Bournemouth,Chelsea,Y,FW,90.0,11.0,18.0,61.1,199.0,24.0,6.0,7.0,85.7,3.0,6.0,50.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Match Report
15,2022-12-31,Sat,Matchweek 18,Home,L 0–2,Bournemouth,Crystal Palace,Y,"AM,FW",90.0,10.0,16.0,62.5,148.0,27.0,6.0,8.0,75.0,4.0,4.0,100.0,0.0,1.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,2.0,Match Report
19,2023-02-18,Sat,Matchweek 24,Away,W 1–0,Bournemouth,Wolves,Y,FW,90.0,8.0,16.0,50.0,115.0,48.0,4.0,10.0,40.0,2.0,3.0,66.7,1.0,1.0,100.0,1.0,0.8,0.6,1.0,0.0,0.0,0.0,1.0,Match Report
21,2023-03-04,Sat,Matchweek 26,Away,L 2–3,Bournemouth,Arsenal,Y,FW,90.0,11.0,17.0,64.7,114.0,32.0,8.0,10.0,80.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Match Report
25,2023-04-04,Tue,Matchweek 7,Home,L 0–2,Bournemouth,Brighton,Y,FW,90.0,14.0,18.0,77.8,147.0,40.0,7.0,7.0,100.0,5.0,5.0,100.0,0.0,1.0,0.0,0.0,0.1,0.0,2.0,0.0,1.0,0.0,1.0,Match Report
27,2023-04-15,Sat,Matchweek 31,Away,W 3–2,Bournemouth,Tottenham,Y,FW,90.0,17.0,24.0,70.8,231.0,76.0,11.0,15.0,73.3,3.0,4.0,75.0,2.0,2.0,100.0,2.0,0.7,0.3,2.0,3.0,2.0,0.0,3.0,Match Report
30,2023-04-30,Sun,Matchweek 34,Home,W 4–1,Bournemouth,Leeds United,Y,FW,88.0,8.0,16.0,50.0,113.0,27.0,5.0,8.0,62.5,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.3,0.2,1.0,1.0,0.0,0.0,1.0,Match Report
31,2023-05-06,Sat,Matchweek 35,Home,L 1–3,Bournemouth,Chelsea,Y,FW,89.0,10.0,12.0,83.3,141.0,25.0,4.0,5.0,80.0,4.0,4.0,100.0,1.0,1.0,100.0,0.0,0.1,0.0,1.0,0.0,1.0,0.0,2.0,Match Report
32,2023-05-13,Sat,Matchweek 36,Away,L 0–2,Bournemouth,Crystal Palace,Y,FW,90.0,11.0,17.0,64.7,154.0,42.0,7.0,7.0,100.0,3.0,6.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,Match Report
33,2023-05-20,Sat,Matchweek 37,Home,L 0–1,Bournemouth,Manchester Utd,Y,"FW,AM",90.0,21.0,25.0,84.0,244.0,79.0,10.0,10.0,100.0,7.0,9.0,77.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Match Report
