,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2022-08-07,Sun,Matchweek 1,Away,D 2–2,Brentford,Leicester City,Y,CB,58,55,65,84.6,1007,337,23,25,92.0,25,30,83.3,6,7,85.7,0,0.0,0.0,0,3,1,0,4,Match Report
1,2022-08-13,Sat,Matchweek 2,Home,W 4–0,Brentford,Manchester Utd,Y,CB,90,15,26,57.7,251,104,7,9,77.8,6,10,60.0,2,5,40.0,0,0.0,0.0,0,1,0,0,1,Match Report
2,2022-08-20,Sat,Matchweek 3,Away,L 2–3,Brentford,Fulham,Y,CB,90,56,75,74.7,1216,393,17,22,77.3,30,32,93.8,9,16,56.3,0,0.0,0.1,0,2,2,0,5,Match Report
3,2022-08-27,Sat,Matchweek 4,Home,D 1–1,Brentford,Everton,Y,CB,90,54,65,83.1,1014,362,18,20,90.0,31,35,88.6,5,10,50.0,0,0.0,0.0,0,2,0,0,0,Match Report
4,2022-08-30,Tue,Matchweek 5,Away,D 1–1,Brentford,Crystal Palace,Y,CB,90,55,68,80.9,996,327,17,18,94.4,31,37,83.8,6,10,60.0,0,0.0,0.0,0,1,0,0,0,Match Report
5,2022-09-03,Sat,Matchweek 6,Home,W 5–2,Brentford,Leeds United,Y,CB,90,21,33,63.6,515,242,7,8,87.5,9,14,64.3,5,11,45.5,0,0.0,0.0,0,2,0,0,0,Match Report
6,2022-09-18,Sun,Matchweek 8,Home,L 0–3,Brentford,Arsenal,Y,CB,90,31,46,67.4,625,250,10,14,71.4,14,17,82.4,6,11,54.5,0,0.0,0.0,0,2,0,0,2,Match Report
7,2022-10-01,Sat,Matchweek 9,Away,D 0–0,Brentford,Bournemouth,Y,CB,90,55,70,78.6,1102,370,18,22,81.8,31,37,83.8,6,11,54.5,0,0.0,0.0,0,2,0,0,2,Match Report
8,2022-10-08,Sat,Matchweek 10,Away,L 1–5,Brentford,Newcastle Utd,Y,CB,70,24,29,82.8,436,139,10,14,71.4,10,10,100.0,3,4,75.0,0,0.0,0.0,0,0,0,0,1,Match Report
9,2022-10-14,Fri,Matchweek 11,Home,W 2–0,Brentford,Brighton,Y,CB,90,12,23,52.2,241,97,5,7,71.4,6,10,60.0,1,6,16.7,0,0.0,0.0,0,1,0,0,1,Match Report
10,2022-10-19,Wed,Matchweek 12,Home,D 0–0,Brentford,Chelsea,Y,CB,90,20,30,66.7,326,173,9,11,81.8,10,13,76.9,1,4,25.0,0,0.0,0.2,0,1,0,0,2,Match Report
11,2022-10-23,Sun,Matchweek 13,Away,L 0–4,Brentford,Aston Villa,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
12,2022-10-29,Sat,Matchweek 14,Home,D 1–1,Brentford,Wolves,Y,CB,90,52,56,92.9,1016,433,17,18,94.4,28,28,100.0,7,9,77.8,0,0.1,0.0,1,0,0,0,0,Match Report
13,2022-11-05,Sat,Matchweek 15,Away,D 2–2,Brentford,Nott'ham Forest,Y,CB,90,75,87,86.2,1518,576,28,31,90.3,34,40,85.0,13,16,81.3,0,0.0,0.0,0,3,0,0,1,Match Report
14,2022-11-12,Sat,Matchweek 16,Away,W 2–1,Brentford,Manchester City,Y,CB,90,7,15,46.7,107,69,2,5,40.0,5,8,62.5,0,2,0.0,0,0.0,0.0,1,2,0,0,2,Match Report
15,2022-12-26,Mon,Matchweek 17,Home,D 2–2,Brentford,Tottenham,Y,CB,90,28,35,80.0,590,257,7,9,77.8,10,11,90.9,7,11,63.6,0,0.1,0.0,1,1,0,0,0,Match Report
16,2022-12-30,Fri,Matchweek 18,Away,W 2–0,Brentford,West Ham,Y,CB,90,36,44,81.8,773,381,13,14,92.9,18,21,85.7,5,8,62.5,0,0.0,0.0,0,3,0,0,1,Match Report
17,2023-01-02,Mon,Matchweek 19,Home,W 3–1,Brentford,Liverpool,Y,CB,90,16,36,44.4,228,160,9,9,100.0,7,11,63.6,0,13,0.0,0,0.0,0.0,0,2,0,0,1,Match Report
18,2023-01-14,Sat,Matchweek 20,Home,W 2–0,Brentford,Bournemouth,Y,CB,90,53,66,80.3,922,384,23,27,85.2,27,31,87.1,2,5,40.0,0,0.0,0.0,0,4,0,0,3,Match Report
19,2023-01-22,Sun,Matchweek 21,Away,D 0–0,Brentford,Leeds United,Y,CB,90,43,68,63.2,676,426,23,29,79.3,17,26,65.4,3,9,33.3,0,0.0,0.0,0,1,1,0,4,Match Report
20,2023-02-04,Sat,Matchweek 22,Home,W 3–0,Brentford,Southampton,Y,CB,90,31,44,70.5,565,289,13,16,81.3,14,19,73.7,4,9,44.4,0,0.0,0.0,0,0,0,0,2,Match Report
21,2023-02-11,Sat,Matchweek 23,Away,D 1–1,Brentford,Arsenal,Y,CB,90,15,26,57.7,271,117,7,8,87.5,6,7,85.7,2,10,20.0,0,0.0,0.1,0,2,0,0,3,Match Report
22,2023-02-18,Sat,Matchweek 24,Home,D 1–1,Brentford,Crystal Palace,Y,CB,90,57,70,81.4,1094,420,22,27,81.5,27,32,84.4,7,9,77.8,0,0.0,0.0,0,2,0,0,3,Match Report
23,2023-03-06,Mon,Matchweek 26,Home,W 3–2,Brentford,Fulham,Y,CB,90,16,25,64.0,285,98,6,7,85.7,8,11,72.7,2,6,33.3,0,0.0,0.0,0,1,0,0,2,Match Report
24,2023-03-11,Sat,Matchweek 27,Away,L 0–1,Brentford,Everton,Y,CB,90,61,76,80.3,1282,575,24,26,92.3,25,34,73.5,12,16,75.0,0,0.0,0.0,0,10,0,0,5,Match Report
25,2023-03-15,Wed,Matchweek 7,Away,W 2–0,Brentford,Southampton,Y,CB,90,28,41,68.3,521,252,10,14,71.4,14,17,82.4,4,9,44.4,0,0.0,0.0,0,1,0,0,0,Match Report
26,2023-03-18,Sat,Matchweek 28,Home,D 1–1,Brentford,Leicester City,Y,CB,90,51,68,75.0,1054,475,18,22,81.8,23,31,74.2,9,14,64.3,0,0.0,0.0,1,5,1,0,4,Match Report
27,2023-04-01,Sat,Matchweek 29,Away,D 3–3,Brentford,Brighton,Y,CB,90,17,23,73.9,339,156,7,8,87.5,8,9,88.9,2,5,40.0,0,0.1,0.0,1,4,1,1,2,Match Report
28,2023-04-05,Wed,Matchweek 25,Away,L 0–1,Brentford,Manchester Utd,Y,CB,90,18,20,90.0,303,146,12,14,85.7,4,4,100.0,2,2,100.0,0,0.0,0.0,0,1,0,0,4,Match Report
30,2023-04-15,Sat,Matchweek 31,Away,L 0–2,Brentford,Wolves,Y,CB,90,52,59,88.1,1078,458,13,14,92.9,30,31,96.8,9,13,69.2,0,0.0,0.0,0,5,0,0,6,Match Report
31,2023-04-22,Sat,Matchweek 32,Home,D 1–1,Brentford,Aston Villa,Y,CB,90,27,44,61.4,498,176,13,17,76.5,12,16,75.0,2,11,18.2,0,0.0,0.0,0,2,0,0,5,Match Report
32,2023-04-26,Wed,Matchweek 33,Away,W 2–0,Brentford,Chelsea,Y,CB,90,22,36,61.1,379,165,12,14,85.7,7,14,50.0,3,7,42.9,0,0.0,0.0,0,2,1,0,4,Match Report
33,2023-04-29,Sat,Matchweek 34,Home,W 2–1,Brentford,Nott'ham Forest,Y,CB,90,71,87,81.6,1324,478,23,26,88.5,43,49,87.8,5,11,45.5,0,0.0,0.0,0,8,0,0,6,Match Report
34,2023-05-06,Sat,Matchweek 35,Away,L 0–1,Brentford,Liverpool,Y,CB,90,29,34,85.3,582,209,10,10,100.0,16,20,80.0,3,3,100.0,0,0.0,0.0,0,3,0,0,2,Match Report
35,2023-05-14,Sun,Matchweek 36,Home,W 2–0,Brentford,West Ham,Y,CB,90,60,71,84.5,1165,526,27,29,93.1,24,28,85.7,9,13,69.2,1,0.9,0.1,2,4,0,0,4,Match Report
36,2023-05-20,Sat,Matchweek 37,Away,W 3–1,Brentford,Tottenham,Y,CB,90,36,45,80.0,672,341,19,23,82.6,15,17,88.2,2,4,50.0,0,0.0,0.0,0,2,0,0,1,Match Report
37,2023-05-28,Sun,Matchweek 38,Home,W 1–0,Brentford,Manchester City,Y,CB,90,28,32,87.5,526,188,10,10,100.0,13,14,92.9,5,6,83.3,0,0.1,0.0,1,1,0,0,0,Match Report
