,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2022-08-07,Sun,Matchweek 1,Home,L 1–2,Manchester Utd,Brighton,Y,RW,89,0,0,0,0,0,0,0,0,40,0,0,2,0.0,0.0,0.1,6,0,28,35,80.0,4,24,4,3,2,Match Report
1,2022-08-13,Sat,Matchweek 2,Away,L 0–4,Manchester Utd,Brentford,Y,RW,59,0,0,0,0,0,0,0,0,38,1,0,0,0.0,0.0,0.1,3,0,26,34,76.5,4,21,4,1,0,Match Report
2,2022-08-22,Mon,Matchweek 3,Home,W 2–1,Manchester Utd,Liverpool,Y,RW,70,1,0,0,0,1,1,0,0,29,1,0,1,0.3,0.3,0.3,2,1,19,22,86.4,2,13,0,3,2,Match Report
3,2022-08-27,Sat,Matchweek 4,Away,W 1–0,Manchester Utd,Southampton,Y,LW,67,0,0,0,0,0,0,0,0,37,1,1,0,0.0,0.0,0.0,1,1,21,26,80.8,4,24,6,2,2,Match Report
4,2022-09-01,Thu,Matchweek 5,Away,W 1–0,Manchester Utd,Leicester City,Y,LW,67,1,0,0,0,2,1,0,0,34,0,1,0,1.1,1.1,0.0,2,1,24,29,82.8,3,22,2,2,2,Match Report
5,2022-09-04,Sun,Matchweek 6,Home,W 3–1,Manchester Utd,Arsenal,Y,LW,66,0,0,0,0,1,1,0,0,24,0,0,2,0.1,0.1,0.0,1,1,14,17,82.4,1,19,2,3,0,Match Report
6,2022-10-02,Sun,Matchweek 9,Away,L 3–6,Manchester Utd,Manchester City,Y,LW,69,0,0,0,0,0,0,0,0,36,0,1,0,0.0,0.0,0.1,2,0,24,31,77.4,2,21,3,3,0,Match Report
7,2022-10-09,Sun,Matchweek 10,Away,W 2–1,Manchester Utd,Everton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
8,2022-10-16,Sun,Matchweek 11,Home,D 0–0,Manchester Utd,Newcastle Utd,Y,LW,90,0,0,0,0,1,0,0,0,45,0,1,1,0.0,0.0,0.1,4,0,34,37,91.9,3,35,9,0,0,Match Report
9,2022-10-19,Wed,Matchweek 12,Home,W 2–0,Manchester Utd,Tottenham,Y,LW,86,0,1,0,0,1,0,0,0,52,0,0,0,0.1,0.1,0.2,9,1,40,46,87.0,1,31,2,3,0,Match Report
10,2022-10-22,Sat,Matchweek 13,Away,D 1–1,Manchester Utd,Chelsea,Y,LM,51,0,0,0,0,1,1,0,0,26,1,0,0,0.1,0.1,0.0,0,0,13,21,61.9,2,23,3,0,0,Match Report
11,2022-10-30,Sun,Matchweek 14,Home,W 1–0,Manchester Utd,West Ham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
13,2023-02-04,Sat,Matchweek 22,Home,W 2–1,Manchester Utd,Crystal Palace,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
14,2023-02-08,Wed,Matchweek 8,Home,D 2–2,Manchester Utd,Leeds United,N,LW,32,1,0,0,0,1,1,0,0,33,1,0,0,0.1,0.1,0.2,8,1,22,25,88.0,6,18,2,4,1,Match Report
15,2023-02-12,Sun,Matchweek 23,Away,W 2–0,Manchester Utd,Leeds United,Y,RW,60,0,0,0,0,0,0,0,0,33,1,0,0,0.0,0.0,0.1,1,0,19,23,82.6,2,25,1,5,1,Match Report
16,2023-02-19,Sun,Matchweek 24,Home,W 3–0,Manchester Utd,Leicester City,N,AM,45,1,0,0,0,3,1,0,0,39,0,0,2,0.9,0.9,0.4,5,1,26,28,92.9,3,31,2,7,2,Match Report
17,2023-03-05,Sun,Matchweek 26,Away,L 0–7,Manchester Utd,Liverpool,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
18,2023-03-12,Sun,Matchweek 27,Home,D 0–0,Manchester Utd,Southampton,Y,"CM,FW,LM",72,0,0,0,0,0,0,0,0,40,3,0,1,0.0,0.0,0.0,1,0,30,32,93.8,6,27,2,5,4,Match Report
19,2023-04-02,Sun,Matchweek 29,Away,L 0–2,Manchester Utd,Newcastle Utd,N,"RW,WB",29,0,0,0,0,0,0,0,0,21,1,0,1,0.0,0.0,0.0,1,0,11,14,78.6,0,13,0,4,2,Match Report
20,2023-04-05,Wed,Matchweek 25,Home,W 1–0,Manchester Utd,Brentford,Y,LW,70,0,0,0,0,1,0,0,0,50,1,1,1,0.0,0.0,0.1,2,0,33,41,80.5,2,25,4,5,3,Match Report
21,2023-04-08,Sat,Matchweek 30,Home,W 2–0,Manchester Utd,Everton,Y,"LW,RW",76,0,1,0,0,0,0,0,0,49,0,1,0,0.0,0.0,0.6,7,1,39,41,95.1,4,36,3,2,1,Match Report
22,2023-04-16,Sun,Matchweek 31,Away,W 2–0,Manchester Utd,Nott'ham Forest,Y,LW,90,0,0,0,0,2,0,0,0,47,0,0,2,0.3,0.3,0.0,4,0,30,40,75.0,5,36,2,3,1,Match Report
23,2023-04-27,Thu,Matchweek 33,Away,D 2–2,Manchester Utd,Tottenham,Y,LW,60,1,0,0,0,3,1,0,0,38,0,0,2,0.4,0.4,0.0,2,0,27,29,93.1,3,30,6,1,0,Match Report
24,2023-04-30,Sun,Matchweek 34,Home,W 1–0,Manchester Utd,Aston Villa,Y,LM,75,0,0,0,0,0,0,0,0,41,2,1,1,0.0,0.0,0.2,5,0,24,32,75.0,2,23,6,4,2,Match Report
25,2023-05-04,Thu,Matchweek 28,Away,L 0–1,Manchester Utd,Brighton,N,RW,15,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,5,7,71.4,1,3,0,0,0,Match Report
26,2023-05-07,Sun,Matchweek 35,Away,L 0–1,Manchester Utd,West Ham,N,RW,17,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,2,0,10,12,83.3,2,11,3,1,0,Match Report
27,2023-05-13,Sat,Matchweek 36,Home,W 2–0,Manchester Utd,Wolves,Y,LW,80,0,0,0,0,1,1,0,0,44,1,0,1,0.1,0.1,0.2,4,0,26,35,74.3,3,31,4,1,0,Match Report
28,2023-05-20,Sat,Matchweek 37,Away,W 1–0,Manchester Utd,Bournemouth,Y,LW,71,0,0,0,0,0,0,0,0,61,1,0,2,0.0,0.0,0.1,4,0,44,51,86.3,4,41,7,5,3,Match Report
29,2023-05-25,Thu,Matchweek 32,Home,W 4–1,Manchester Utd,Chelsea,Y,"RW,LW",90,0,1,0,0,1,0,0,0,46,1,0,2,0.2,0.2,1.9,5,1,28,34,82.4,3,32,7,5,2,Match Report
30,2023-05-28,Sun,Matchweek 38,Home,W 2–1,Manchester Utd,Fulham,Y,"RW,LW",90,1,0,0,0,2,1,0,0,49,0,0,4,0.6,0.6,0.3,5,0,30,34,88.2,4,25,4,6,3,Match Report
