,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2022-09-03,Sat,Matchweek 6,Away,L 0–1,Southampton,Wolves,N,"CM,LB",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2022-10-01,Sat,Matchweek 9,Home,L 1–2,Southampton,Everton,Y,CM,66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
3,2022-10-08,Sat,Matchweek 10,Away,L 0–4,Southampton,Manchester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
4,2022-10-16,Sun,Matchweek 11,Home,D 1–1,Southampton,West Ham,Y,CM,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2022-10-19,Wed,Matchweek 12,Away,W 1–0,Southampton,Bournemouth,Y,CM,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2022-10-29,Sat,Matchweek 14,Away,L 0–1,Southampton,Crystal Palace,N,CM,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
8,2022-11-06,Sun,Matchweek 15,Home,L 1–4,Southampton,Newcastle Utd,Y,"RB,DM",90,6,6,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
9,2022-11-12,Sat,Matchweek 16,Away,L 1–3,Southampton,Liverpool,N,RB,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
10,2022-12-26,Mon,Matchweek 17,Home,L 1–3,Southampton,Brighton,N,LB,37,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
11,2022-12-31,Sat,Matchweek 18,Away,L 1–2,Southampton,Fulham,Y,"WB,DM,CM",89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
12,2023-01-04,Wed,Matchweek 19,Home,L 0–1,Southampton,Nott'ham Forest,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
13,2023-01-14,Sat,Matchweek 20,Away,W 2–1,Southampton,Everton,N,CM,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
14,2023-01-21,Sat,Matchweek 21,Home,L 0–1,Southampton,Aston Villa,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
15,2023-02-04,Sat,Matchweek 22,Away,L 0–3,Southampton,Brentford,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
16,2023-02-11,Sat,Matchweek 23,Home,L 1–2,Southampton,Wolves,Y,CB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
17,2023-02-18,Sat,Matchweek 24,Away,W 1–0,Southampton,Chelsea,Y,RB,89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
18,2023-02-25,Sat,Matchweek 25,Away,L 0–1,Southampton,Leeds United,Y,RB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
19,2023-03-04,Sat,Matchweek 26,Home,W 1–0,Southampton,Leicester City,Y,RB,90,3,2,0,1,0,0,0,1,1,0,0,0,0,0,Match Report
21,2023-03-18,Sat,Matchweek 28,Home,D 3–3,Southampton,Tottenham,N,CB,57,2,1,0,0,0,1,0,1,0,0,0,0,1,0,Match Report
22,2023-04-02,Sun,Matchweek 29,Away,L 0–1,Southampton,West Ham,N,RM,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
23,2023-04-08,Sat,Matchweek 30,Home,L 1–4,Southampton,Manchester City,Y,"RB,CB",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
24,2023-04-15,Sat,Matchweek 31,Home,L 0–2,Southampton,Crystal Palace,Y,RB,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
26,2023-04-27,Thu,Matchweek 33,Home,L 0–1,Southampton,Bournemouth,N,"WB,CM,RB",55,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
27,2023-04-30,Sun,Matchweek 34,Away,L 1–3,Southampton,Newcastle Utd,N,RB,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
28,2023-05-08,Mon,Matchweek 35,Away,L 3–4,Southampton,Nott'ham Forest,Y,LB,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
29,2023-05-13,Sat,Matchweek 36,Home,L 0–2,Southampton,Fulham,Y,LB,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
30,2023-05-21,Sun,Matchweek 37,Away,L 1–3,Southampton,Brighton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
