,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2022-08-06,Sat,Matchweek 1,Away,D 2–2,Liverpool,Fulham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
1,2022-08-15,Mon,Matchweek 2,Home,D 1–1,Liverpool,Crystal Palace,N,CB,28,0,0,0,0,0,0,0,0,48,0,1,0,0.0,0.0,0.0,0,0,44,45,97.8,6,38,0,0,0,Match Report
2,2022-08-22,Mon,Matchweek 3,Away,L 1–2,Liverpool,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,108,1,2,1,0.0,0.0,0.0,1,0,88,101,87.1,8,77,0,0,0,Match Report
3,2022-08-27,Sat,Matchweek 4,Home,W 9–0,Liverpool,Bournemouth,Y,CB,90,0,0,0,0,0,0,0,0,93,0,2,2,0.0,0.0,0.0,0,0,73,84,86.9,6,72,1,2,2,Match Report
4,2022-08-31,Wed,Matchweek 5,Home,W 2–1,Liverpool,Newcastle Utd,Y,CB,90,0,0,0,0,2,0,0,0,103,2,1,0,0.1,0.1,0.0,2,0,77,97,79.4,9,73,0,1,1,Match Report
5,2022-09-03,Sat,Matchweek 6,Away,D 0–0,Liverpool,Everton,Y,"CB,RB",90,0,0,0,0,0,0,0,0,93,5,3,1,0.0,0.0,0.2,2,0,67,81,82.7,9,57,0,0,0,Match Report
6,2022-10-01,Sat,Matchweek 9,Home,D 3–3,Liverpool,Brighton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
7,2022-10-09,Sun,Matchweek 10,Away,L 2–3,Liverpool,Arsenal,N,RB,45,0,0,0,0,0,0,1,0,34,4,1,1,0.0,0.0,0.0,0,0,17,24,70.8,0,11,2,0,0,Match Report
8,2022-10-16,Sun,Matchweek 11,Home,W 1–0,Liverpool,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,69,3,1,2,0.0,0.0,0.0,1,0,45,56,80.4,2,45,0,0,0,Match Report
9,2022-10-19,Wed,Matchweek 12,Home,W 1–0,Liverpool,West Ham,Y,CB,90,0,0,0,0,0,0,0,0,56,1,1,0,0.0,0.0,0.0,0,0,41,49,83.7,1,31,0,0,0,Match Report
10,2022-10-22,Sat,Matchweek 13,Away,L 0–1,Liverpool,Nott'ham Forest,Y,CB,90,0,0,0,0,0,0,1,0,131,2,0,1,0.0,0.0,0.0,3,0,101,119,84.9,15,90,2,0,0,Match Report
11,2022-10-29,Sat,Matchweek 14,Home,L 1–2,Liverpool,Leeds United,Y,CB,90,0,0,0,0,1,0,0,0,131,2,0,1,0.0,0.0,0.0,1,0,100,124,80.6,16,82,0,1,1,Match Report
13,2022-11-12,Sat,Matchweek 16,Home,W 3–1,Liverpool,Southampton,Y,"CB,RB",90,0,0,0,0,0,0,0,0,82,1,1,0,0.0,0.0,0.0,2,0,68,76,89.5,1,55,0,0,0,Match Report
14,2022-12-26,Mon,Matchweek 17,Away,W 3–1,Liverpool,Aston Villa,N,RB,12,0,0,0,0,0,0,0,0,11,0,1,0,0.0,0.0,0.0,1,1,6,8,75.0,2,6,1,1,0,Match Report
15,2022-12-30,Fri,Matchweek 18,Home,W 2–1,Liverpool,Leicester City,N,RB,5,0,0,0,0,0,0,0,0,7,0,0,1,0.0,0.0,0.0,0,0,3,6,50.0,0,1,1,0,0,Match Report
