,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2022-08-21,Sun,Matchweek 3,Away,L 0–3,Chelsea,Leeds United,Y,"CM,RM",63,0,0,0,0,1,0,0,0,48,3,3,0,0.0,0.0,0.1,1,0,24,34,70.6,3,17,0,4,0,1,0,0,0,0,0,0,0,0,0,0,522,97,8,80.0,10,11,90.9,5,7,71.4,0.0,1,3,0,0
1,2022-09-03,Sat,Matchweek 6,Home,W 2–1,Chelsea,West Ham,Y,CM,59,0,0,0,0,1,0,0,0,40,1,0,0,0.0,0.0,0.1,2,0,29,37,78.4,5,24,1,0,0,1,1,0,0,0,0,0,0,0,0,0,362,66,21,95.5,4,6,66.7,2,6,33.3,0.1,1,1,0,0
2,2022-10-01,Sat,Matchweek 9,Away,W 2–1,Chelsea,Crystal Palace,N,RW,15,1,0,0,0,1,1,0,0,11,1,0,0,0.0,0.0,0.0,1,1,5,9,55.6,0,8,0,2,2,0,0,1,0,0,0,0,1,0,0,0,56,1,4,57.1,1,1,100.0,0,1,0.0,0.0,0,0,0,0
3,2022-10-08,Sat,Matchweek 10,Home,W 3–0,Chelsea,Wolves,Y,"RW,AM",85,0,0,0,0,2,0,0,0,68,5,2,1,0.1,0.1,0.4,5,0,44,56,78.6,8,45,3,1,0,4,1,0,0,0,0,0,0,0,0,0,584,179,31,93.9,11,16,68.8,2,5,40.0,0.4,3,1,4,2
4,2022-10-16,Sun,Matchweek 11,Away,W 2–0,Chelsea,Aston Villa,N,"AM,FW",33,0,0,0,0,0,0,0,0,18,0,1,0,0.0,0.0,0.1,1,0,11,15,73.3,0,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,159,31,5,83.3,3,4,75.0,1,2,50.0,0.1,1,1,1,1
6,2022-10-29,Sat,Matchweek 14,Away,L 1–4,Chelsea,Brighton,Y,"AM,RM",78,0,1,0,0,2,2,0,0,41,0,1,1,0.2,0.2,0.4,4,1,27,32,84.4,6,23,0,0,0,3,0,0,0,0,1,0,0,0,0,0,393,103,12,92.3,13,14,92.9,0,1,0.0,0.2,2,1,2,1
7,2022-11-06,Sun,Matchweek 15,Home,L 0–1,Chelsea,Arsenal,N,AM,27,0,0,0,0,0,0,1,0,23,2,0,0,0.0,0.0,0.0,0,0,12,19,63.2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,31,6,100.0,6,9,66.7,0,2,0.0,0.0,0,1,0,0
8,2022-11-12,Sat,Matchweek 16,Away,L 0–1,Chelsea,Newcastle Utd,Y,"AM,RM,WB",90,0,0,0,0,1,1,0,0,54,2,1,2,0.1,0.1,0.1,3,0,29,36,80.6,3,31,0,1,0,1,0,0,0,1,0,0,0,0,0,0,451,117,16,84.2,9,11,81.8,2,3,66.7,0.0,1,1,0,0
9,2023-01-01,Sun,Matchweek 18,Away,D 1–1,Chelsea,Nott'ham Forest,N,DM,18,0,0,0,0,0,0,1,0,35,0,0,0,0.0,0.0,0.0,0,0,30,32,93.8,3,31,2,1,0,0,0,0,0,0,0,0,0,0,0,0,516,117,15,100.0,14,14,100.0,1,2,50.0,0.0,0,5,1,0
10,2023-01-12,Thu,Matchweek 7,Away,L 1–2,Chelsea,Fulham,N,CM,12,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,0,0,7,9,77.8,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,26,1,100.0,5,5,100.0,0,1,0.0,0.0,0,0,0,0
11,2023-01-15,Sun,Matchweek 20,Home,W 1–0,Chelsea,Crystal Palace,Y,"DM,RM",90,0,0,0,0,0,0,1,0,84,4,0,5,0.0,0.0,0.2,5,1,60,71,84.5,7,58,4,6,4,5,0,0,0,0,1,0,0,0,0,0,970,210,29,87.9,29,31,93.5,2,5,40.0,0.1,3,6,3,1
12,2023-01-21,Sat,Matchweek 21,Away,D 0–0,Chelsea,Liverpool,Y,"AM,DM",90,0,0,0,0,2,1,0,0,47,1,2,2,0.1,0.1,0.3,2,0,22,31,71.0,2,21,3,3,0,1,1,0,0,0,0,0,0,0,0,0,307,60,13,65.0,7,8,87.5,1,1,100.0,0.1,1,0,0,0
13,2023-02-03,Fri,Matchweek 22,Home,D 0–0,Chelsea,Fulham,Y,RM,90,0,0,0,0,1,0,1,0,66,2,1,2,0.0,0.0,0.3,1,0,43,52,82.7,8,39,3,3,1,0,1,0,0,0,0,0,0,0,0,0,742,275,19,95.0,16,19,84.2,5,6,83.3,0.2,2,11,0,0
14,2023-02-11,Sat,Matchweek 23,Away,D 1–1,Chelsea,West Ham,N,DM,12,0,0,0,0,1,0,0,0,18,0,1,1,0.0,0.0,0.0,0,0,11,13,84.6,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,18,6,100.0,4,4,100.0,0,1,0.0,0.0,0,3,0,0
15,2023-02-18,Sat,Matchweek 24,Home,L 0–1,Chelsea,Southampton,N,CM,7,0,0,0,0,1,1,0,0,9,0,0,0,0.1,0.1,0.0,1,0,6,7,85.7,0,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,101,21,2,100.0,3,3,100.0,1,2,50.0,0.0,0,0,0,0
17,2023-03-04,Sat,Matchweek 26,Home,W 1–0,Chelsea,Leeds United,N,"RW,CM",23,0,0,0,0,1,0,1,0,17,1,1,0,0.0,0.0,0.0,1,0,8,11,72.7,1,12,2,3,1,1,0,0,0,0,0,0,0,0,0,0,134,56,6,75.0,1,2,50.0,1,1,100.0,0.0,0,1,1,0
18,2023-03-11,Sat,Matchweek 27,Away,W 3–1,Chelsea,Leicester City,N,"CM,AM",45,0,0,0,0,1,1,0,0,35,2,2,7,0.0,0.0,0.1,2,0,18,22,81.8,4,16,3,3,3,1,0,1,0,0,0,0,0,0,0,0,236,62,10,90.9,6,7,85.7,0,1,0.0,0.0,1,0,1,0
19,2023-04-08,Sat,Matchweek 30,Away,L 0–1,Chelsea,Wolves,Y,RM,90,0,0,0,0,2,0,1,0,57,2,0,2,0.2,0.2,0.0,4,0,31,44,70.5,8,31,3,2,2,4,0,0,0,0,0,0,0,0,0,0,434,127,22,81.5,7,10,70.0,1,1,100.0,0.1,1,3,1,0
20,2023-04-15,Sat,Matchweek 31,Home,L 1–2,Chelsea,Brighton,Y,"AM,DM",90,1,0,0,0,1,1,1,0,54,1,3,6,0.1,0.1,0.0,1,0,32,35,91.4,4,28,1,5,2,1,0,0,0,0,0,0,0,0,0,0,501,145,15,100.0,15,17,88.2,1,1,100.0,0.0,0,3,0,0
21,2023-04-26,Wed,Matchweek 33,Home,L 0–2,Chelsea,Brentford,Y,AM,45,0,0,0,0,0,0,0,0,25,1,0,0,0.0,0.0,0.0,1,0,19,23,82.6,4,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,305,58,11,91.7,7,8,87.5,1,2,50.0,0.0,1,3,0,0
22,2023-05-06,Sat,Matchweek 35,Away,W 3–1,Chelsea,Bournemouth,Y,LM,90,1,0,0,0,1,1,0,0,57,2,1,2,0.1,0.1,0.0,2,0,38,44,86.4,7,33,2,1,0,2,0,0,0,0,0,0,0,0,0,0,589,130,25,92.6,11,15,73.3,2,2,100.0,0.0,1,3,1,0
23,2023-05-13,Sat,Matchweek 36,Home,D 2–2,Chelsea,Nott'ham Forest,Y,LM,90,0,0,0,0,3,2,1,0,67,1,0,0,0.1,0.1,0.0,2,0,46,55,83.6,5,45,1,5,2,1,0,1,0,0,0,0,0,0,0,0,606,108,26,89.7,14,18,77.8,2,2,100.0,0.0,0,3,2,0
24,2023-05-25,Thu,Matchweek 32,Away,L 1–4,Chelsea,Manchester Utd,Y,LM,81,0,0,0,0,2,0,0,0,50,2,1,2,0.4,0.4,0.0,1,0,32,37,86.5,7,30,1,2,0,1,0,0,0,0,0,0,0,0,0,0,463,116,17,89.5,10,12,83.3,2,2,100.0,0.0,0,3,0,0
25,2023-05-28,Sun,Matchweek 38,Home,D 1–1,Chelsea,Newcastle Utd,Y,AM,69,0,0,0,0,1,0,0,0,51,2,3,1,0.0,0.0,0.0,3,0,39,44,88.6,3,41,4,0,0,3,0,0,0,0,0,0,0,0,0,0,504,78,27,96.4,12,13,92.3,0,1,0.0,0.1,0,3,1,0
