,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2017-08-12,Sat,Matchweek 1,Away,L 0–1,Bournemouth,West Brom,Y,FW,63,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
1,2017-08-19,Sat,Matchweek 2,Home,L 0–2,Bournemouth,Watford,Y,FW,58,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
2,2017-08-26,Sat,Matchweek 3,Home,L 1–2,Bournemouth,Manchester City,N,FW,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
4,2017-09-15,Fri,Matchweek 5,Home,W 2–1,Bournemouth,Brighton,N,FW,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
5,2017-09-23,Sat,Matchweek 6,Away,L 1–2,Bournemouth,Everton,N,FW,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
6,2017-09-30,Sat,Matchweek 7,Home,D 0–0,Bournemouth,Leicester City,N,FW,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2017-10-14,Sat,Matchweek 8,Away,L 0–1,Bournemouth,Tottenham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
8,2017-10-21,Sat,Matchweek 9,Away,W 2–1,Bournemouth,Stoke City,Y,FW,90,2,1,0,0,0,1,0,1,0,0,0,0,1,0,Match Report
9,2017-10-28,Sat,Matchweek 10,Home,L 0–1,Bournemouth,Chelsea,Y,FW,73,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
11,2017-11-18,Sat,Matchweek 12,Home,W 4–0,Bournemouth,Huddersfield,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
12,2017-11-25,Sat,Matchweek 13,Away,D 0–0,Bournemouth,Swansea City,N,FW,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
13,2017-11-29,Wed,Matchweek 14,Home,L 1–2,Bournemouth,Burnley,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
14,2017-12-03,Sun,Matchweek 15,Home,D 1–1,Bournemouth,Southampton,N,LM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
15,2017-12-09,Sat,Matchweek 16,Away,D 2–2,Bournemouth,Crystal Palace,N,"FW,LM",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
16,2017-12-13,Wed,Matchweek 17,Away,L 0–1,Bournemouth,Manchester Utd,N,FW,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
17,2017-12-17,Sun,Matchweek 18,Home,L 0–4,Bournemouth,Liverpool,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
18,2017-12-23,Sat,Matchweek 19,Away,L 0–4,Bournemouth,Manchester City,N,FW,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
19,2017-12-26,Tue,Matchweek 20,Home,D 3–3,Bournemouth,West Ham,N,FW,26,2,1,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
20,2017-12-30,Sat,Matchweek 21,Home,W 2–1,Bournemouth,Everton,N,FW,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
21,2018-01-01,Mon,Matchweek 22,Away,D 2–2,Bournemouth,Brighton,Y,FW,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
22,2018-01-14,Sun,Matchweek 23,Home,W 2–1,Bournemouth,Arsenal,N,FW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
